"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"Truly Not Liable MutOptLiability-4",4E-05,0,4E-05,0.5,0,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,-4,0,0,1,0,0,0,0,0,0,0,0,0
"Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Damages Strength1",0.2003,0,0.20032,0.495873,0.613219,0.234625,1,1,0.371206,0.188794,0.160623,0.0678286,0.147364,,,,,0.00439297,0.00459265,1,1,0.543367,0.455782,0.0962098,0.0826089,0.0511182,,,,,0.00339457,0.00159744,0.022165,0.630631,1042860,914265,1042860,914265,42873.4,64179.3,12637.8,0,0,0.198482,39310.9,0.00778754,0.0061901,0.000199681,0.495407,0,-0.00279553,0.613219,0.234625,0.386781,0.378594,0.147364,0.00439297,0.00459265,0.0511182,0.00339457,0.00159744,0.0081869,0.0139776
"Damages Strength2",0.2009,0,0.20088,0.507003,0.709279,0.246914,1,1,0.372581,0.187231,0.149743,0.0684044,0.160295,,,,,0.00457985,0.00477897,1,1,0.551546,0.456186,0.105706,0.0995105,0.0463959,,,,,0.00438072,0.00637196,0.020112,0.534653,1054180,900487,1054180,900487,45328.6,64614.7,13024.7,0,0,0.206691,37283.2,0.00896057,0.0111509,0.000398248,0.504381,0,-0.0173238,0.709279,0.246914,0.290721,0.462366,0.160295,0.00457985,0.00477897,0.0463959,0.00438072,0.00637196,0.00935882,0.0107527
"Damages Strength3",0.1974,0,0.19736,0.507161,0.777665,0.203081,1,1,0.441949,0.186294,0.127338,0.0658983,0.113093,,,,,0.00324281,0.0113498,1,1,0.58871,0.443548,0.0962068,0.105957,0.0370896,,,,,0.00344548,0.00689096,0.027969,0.362319,1071200,886510,1071200,886510,42291.2,65540.1,11221.1,0,0,0.150182,38309.7,0.00668829,0.0182408,0.000202675,0.507296,0,-0.00972842,0.777665,0.203081,0.222335,0.574585,0.113093,0.00324281,0.0113498,0.0370896,0.00344548,0.00689096,0.0178354,0.0101338
"Damages Strength4",0.1986,0,0.1986,0.499295,0.81853,0.173615,1,1,0.467131,0.188515,0.145622,0.0726271,0.0900302,,,,,0.00342397,0.0219537,1,1,0.561707,0.413495,0.124374,0.113555,0.0288016,,,,,0.00261833,0.00463243,0.022155,0.345455,1083070,879192,1083070,879192,37740.2,61314.7,8927.5,0,0,0.118832,35572,0.0060423,0.0265861,0.00040282,0.500302,0,0.0215509,0.81853,0.173615,0.18147,0.644914,0.0900302,0.00342397,0.0219537,0.0288016,0.00261833,0.00463243,0.0145015,0.0076536
"Damages Strength5",0.2028,0,0.20284,0.494347,0.846973,0.151449,1,1,0.404948,0.198351,0.177508,0.0764846,0.0940643,,,,,0.0031552,0.0218892,1,1,0.512195,0.361789,0.135824,0.11294,0.0189312,,,,,0.000788799,0.003944,0.008677,0.272727,1091020,876683,1091020,876683,32298.4,51793,12911.7,0,0,0.112995,31239.1,0.003944,0.0258332,0.0003944,0.492802,0,-0.0001972,0.846973,0.151449,0.153027,0.695524,0.0940643,0.0031552,0.0218892,0.0189312,0.000788799,0.003944,0.00631039,0.0023664
"PDamagesSignal1",0.1964,0,0.19636,0.497488,0.59727,0.212874,1,1,0.354386,0.189314,0.153704,0.0694676,0.138114,,,,,0.00407415,0.0026482,1,1,0.508982,0.457086,0.0816275,0.0859761,0.050112,,,,,0.00305561,0.00122224,0.013648,0.61194,1044430,916909,1044430,916909,38662.7,59434.7,13243.5,0,0,0.188226,39664.5,0.00712976,0.00387044,0.000203707,0.495417,0,0.00244449,0.59727,0.212874,0.40273,0.384396,0.138114,0.00407415,0.0026482,0.050112,0.00305561,0.00122224,0.00529639,0.008352
"PDamagesSignal2",0.2007,0,0.20072,0.503554,0.685134,0.21941,1,1,0.355737,0.189979,0.17922,0.0676072,0.147868,,,,,0.00498206,0.00557991,1,1,0.588235,0.462963,0.136852,0.0952509,0.0326823,,,,,0.0033878,0.00358709,0.021323,0.579439,1055560,903715,1055560,903715,40722.4,62080,12805.9,0,0,0.18055,35609.8,0.00836987,0.009167,0.000398565,0.505779,0,-0.0103627,0.685134,0.21941,0.314866,0.465723,0.147868,0.00498206,0.00557991,0.0326823,0.0033878,0.00358709,0.00896772,0.0123555
"PDamagesSignal3",0.2031,0,0.20312,0.506302,0.812722,0.236117,1,1,0.431054,0.183486,0.098669,0.0672531,0.13588,,,,,0.00374163,0.013588,1,1,0.581948,0.435867,0.0745001,0.101389,0.0423395,,,,,0.0049232,0.00807404,0.02757,0.421429,1070810,882267,1070810,882267,46926,69496.3,10051.7,0,0,0.17822,38245.9,0.00866483,0.0216621,0.000393856,0.502166,0,-0.0224498,0.812722,0.236117,0.187278,0.576605,0.13588,0.00374163,0.013588,0.0423395,0.0049232,0.00807404,0.0159512,0.0116187
"PDamagesSignal4",0.1978,0,0.19784,0.501415,0.808532,0.170036,1,1,0.49564,0.191439,0.165069,0.0748258,0.0802669,,,,,0.00181965,0.0202184,1,1,0.562687,0.433333,0.127706,0.113795,0.0349778,,,,,0.00222402,0.00586332,0.024666,0.360656,1082230,879468,1082230,879468,38297.6,60484.7,10097.6,0,0,0.115245,38815.8,0.00404367,0.0260817,0.000404367,0.501213,0,0.0186009,0.808532,0.170036,0.191468,0.638496,0.0802669,0.00181965,0.0202184,0.0349778,0.00222402,0.00586332,0.0157703,0.0088961
"PDamagesSignal5",0.202,0,0.20196,0.494685,0.85819,0.170529,1,1,0.416957,0.194541,0.172809,0.0711971,0.102595,,,,,0.00415924,0.0223807,1,1,0.520734,0.366029,0.140909,0.110428,0.0223807,,,,,0.000990295,0.00455536,0.013468,0.264706,1088900,875386,1088900,875386,35716,55656.1,12598,0,0,0.124975,30744.8,0.00514953,0.026936,0.000198059,0.495346,0,0.00376312,0.85819,0.170529,0.14181,0.687661,0.102595,0.00415924,0.0223807,0.0223807,0.000990295,0.00455536,0.00990295,0.0035651
"DDamagesSignal1",0.1978,0,0.1978,0.498349,0.635389,0.266532,1,1,0.378983,0.189049,0.157889,0.0616519,0.166431,,,,,0.00424671,0.00202224,1,1,0.553161,0.448276,0.099881,0.0792922,0.0586451,,,,,0.00505561,0.000404449,0.029727,0.639456,1039860,911499,1039860,911499,48637,63949.9,15006.1,0,0,0.225076,39184.6,0.00930233,0.00242669,0.000202224,0.501112,0,0.0091001,0.635389,0.266532,0.364611,0.368857,0.166431,0.00424671,0.00202224,0.0586451,0.00505561,0.000404449,0.0107179,0.0190091
"DDamagesSignal2",0.2019,0,0.20188,0.504491,0.700218,0.256786,1,1,0.41448,0.184156,0.14716,0.0768869,0.148999,,,,,0.00574599,0.0105013,1,1,0.560967,0.456349,0.0984518,0.105243,0.0523083,,,,,0.00396275,0.0134734,0.021795,0.454545,1052510,899824,1052510,899824,47665.9,65592.4,13576.4,0,0,0.201308,39013.3,0.00970874,0.0239746,0.000396275,0.500297,0,-0.0110957,0.700218,0.256786,0.299782,0.443432,0.148999,0.00574599,0.0105013,0.0523083,0.00396275,0.0134734,0.0118883,0.0099069
"DDamagesSignal3",0.1998,0,0.19976,0.507376,0.774129,0.181818,1,1,0.40033,0.18649,0.133815,0.0538782,0.112936,,,,,0.00320384,0.00240288,1,1,0.589662,0.428797,0.107894,0.102846,0.0290348,,,,,0.00320384,0.000800961,0.030236,0.377483,1072670,888207,1072670,888207,39118.9,64217.5,10375,0,0,0.14197,35190.4,0.00640769,0.00320384,0,0.506408,0,-0.00120144,0.774129,0.181818,0.225871,0.592311,0.112936,0.00320384,0.00240288,0.0290348,0.00320384,0.000800961,0.0188226,0.0114137
"DDamagesSignal4",0.1996,0,0.19956,0.499599,0.821207,0.180798,1,1,0.445676,0.193829,0.147649,0.0820886,0.10022,,,,,0.00320706,0.0326719,1,1,0.563528,0.445441,0.130034,0.131296,0.0246542,,,,,0.000801764,0.00681499,0.012427,0.274194,1084240,879321,1084240,879321,36443.2,60152.8,8865.51,0,0,0.124875,35593.9,0.00400882,0.0394869,0.000801764,0.506113,0,-0.0274604,0.821207,0.180798,0.178793,0.640409,0.10022,0.00320706,0.0326719,0.0246542,0.000801764,0.00681499,0.00901984,0.0034075
"DDamagesSignal5",0.201,0,0.201,0.493698,0.833831,0.12398,1,1,0.405297,0.198234,0.17714,0.0770897,0.0768159,,,,,0.00238806,0.0169154,1,1,0.460714,0.327381,0.127247,0.103973,0.0177114,,,,,0.00159204,0.00179104,0.006766,0.176471,1092880,878481,1092880,878481,28641.8,53386.6,10964.7,0,0,0.0945274,30894.7,0.0039801,0.0187065,0.000199005,0.486169,0,0.0220896,0.833831,0.12398,0.166169,0.709851,0.0768159,0.00238806,0.0169154,0.0177114,0.00159204,0.00179104,0.00557214,0.001194
"MutOptDamages5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages3",0.001,0,0.00096,0.555556,0.916667,0.5,1,1,0.555556,0.166667,0.141149,0.0600317,0.208333,,,,,0,0.0416667,1,1,0.555556,0.444444,0.140329,0.0997305,0.125,,,,,0,0.0416667,0.083333,0,1035210,868542,1035210,868542,96250,67499.9,28750.1,0,0,0.333333,34375,0,0.0833333,0,0.666667,0,-0.0833333,0.916667,0.5,0.0833333,0.416667,0.208333,0,0.0416667,0.125,0,0.0416667,0.0833333,0
"MutOptDamages2",0.0285,0,0.02852,0.514259,0.85554,0.381487,1,1,0.492034,0.186275,0.134473,0.0576356,0.178121,,,,,0.00841515,0.0056101,1,1,0.588889,0.42963,0.120098,0.0970021,0.0827489,,,,,0.00701262,0.0126227,0.086957,0.467742,1049660,872584,1049660,872584,77756,76234.2,18583.5,0,0,0.26087,38239.2,0.0154278,0.0182328,0,0.525947,0,-0.0196353,0.85554,0.381487,0.14446,0.474053,0.178121,0.00841515,0.0056101,0.0827489,0.00701262,0.0126227,0.0462833,0.0406732
"MutOptDamages1",0.2118,0,0.21176,0.502361,0.785984,0.268606,1,1,0.457337,0.186123,0.150305,0.066232,0.142614,,,,,0.00396675,0.0164337,1,1,0.587657,0.443649,0.111237,0.0991805,0.053079,,,,,0.00415565,0.0107669,0.03759,0.472362,1061860,885256,1061860,885256,52879.7,66979.6,14097.6,0,0,0.195693,38585.9,0.0081224,0.0272006,0.000188893,0.505289,0,-0.00340008,0.785984,0.268606,0.214016,0.517378,0.142614,0.00396675,0.0164337,0.053079,0.00415565,0.0107669,0.0198338,0.017756
"MutOptDamages0",0.5208,0,0.52084,0.499053,0.750941,0.196298,1,1,0.382173,0.189554,0.155954,0.0689384,0.124491,,,,,0.00399355,0.0116735,1,1,0.5342,0.422481,0.104089,0.0978279,0.0346364,,,,,0.00299516,0.00291836,0.01559,0.463054,1069000,892669,1069000,892669,38331.2,60540.5,11632.4,0,0,0.159128,36154.7,0.00698871,0.0145918,0.000383995,0.496045,0,0.00860149,0.750941,0.196298,0.249059,0.554643,0.124491,0.00399355,0.0116735,0.0346364,0.00299516,0.00291836,0.00837109,0.0072191
"MutOptDamages-1",0.2094,0,0.2094,0.501019,0.723018,0.138491,1,1,0.369425,0.195632,0.145654,0.0834736,0.0901624,,,,,0.00267431,0.0137536,1,1,0.523952,0.473054,0.0988721,0.121489,0.0213945,,,,,0.00114613,0.00210124,0.007259,0.184211,1075510,895583,1075510,895583,28911.2,57473.3,9552.06,0,0,0.111557,36387,0.00382044,0.0158548,0.000191022,0.503343,0,-0.0164279,0.723018,0.138491,0.276982,0.584527,0.0901624,0.00267431,0.0137536,0.0213945,0.00114613,0.00210124,0.00592168,0.0013372
"MutOptDamages-2",0.0275,0,0.02752,0.503391,0.670058,0.0857558,1,1,0.322034,0.19774,0.125306,0.0773338,0.0639535,,,,,0.00145349,0.0101744,1,1,0.428571,0.428571,0.128369,0.115985,0.00726744,,,,,0.00145349,0.00145349,0,,1077200,902827,1077200,902827,19970.9,51678.8,5301.6,0,0,0.0712209,30612.2,0.00290698,0.0116279,0.00145349,0.481105,0,-0.0465116,0.670058,0.0857558,0.329942,0.584302,0.0639535,0.00145349,0.0101744,0.00726744,0.00145349,0.00145349,0,0
"MutOptDamages-3",0.001,0,0.001,0.433333,0.48,0.04,1,1,0.166667,0.166667,0.24278,0.0280568,0.04,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1058000,930600,1058000,930600,11400,42400,7000,0,0,0.04,25000,0,0,0,0.36,0,-0.12,0.48,0.04,0.52,0.44,0.04,0,0,0,0,0,0,0
"MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSignal Liab 1 Dam 1",0.0401,0,0.04008,0.195442,0.00499,0.00499002,1,1,0.466667,0.166667,0.218702,0.0308755,0.000998004,,,,,0.000998004,0,1,1,0.555556,0.166667,0.127523,0.0542247,0,,,,,0,0,0.002994,0,999456,999406,999456,999406,1137.72,593.811,2320.36,0,0,0.000998,25000,0.000998004,0,0,0.0419162,0,-0.299401,0.00499002,0.00499002,0.99501,0,0.000998004,0.000998004,0,0,0,0,0.00299401,0
"PSignal Liab 1 Dam 2",0.0352,0,0.03516,0.196625,0.003413,0.00341297,1,1,0.388889,0.166667,0.215011,0.0325778,0.00227531,,,,,0,0,1,1,0.5,0.166667,0.139413,0.0453765,0,,,,,0,0,0.001138,0,999750,999636,999750,999636,614.334,364.05,4465.3,0,0,0.00227531,25000,0,0,0,0.0602958,0,-0.316268,0.00341297,0.00341297,0.996587,0,0.00227531,0,0,0,0,0,0.00113766,0
"PSignal Liab 1 Dam 3",0.038,0,0.03804,0.201016,0.0010515,0.00105152,1,1,0.166667,0.166667,0.208694,0.028489,0.00105152,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,999963,999911,999963,999911,126.183,89.3796,6861.2,0,0,0.00105152,25000,0,0,0,0.0683491,0,-0.403785,0.00105152,0.00105152,0.998948,0,0.00105152,0,0,0,0,0,0,0
"PSignal Liab 1 Dam 4",0.038,0,0.038,0.197368,0.0073684,0.00526316,1,1,0.166667,0.166667,0.198514,0.0438861,0.00526316,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1000100,999237,1000100,999237,663.158,763.158,9526.32,0,0,0.00526316,25000,0,0,0,0.0778947,0,-0.377895,0.00736842,0.00526316,0.992632,0.00210526,0.00526316,0,0,0,0,0,0,0
"PSignal Liab 1 Dam 5",0.0398,0,0.0398,0.1933,0.282412,0.225126,1,1,0.18378,0.175595,0.0578231,0.0494852,0.211055,,,,,0.0110553,0,1,1,0.444444,0.5,0.179518,0.11833,0.00100503,,,,,0,0,0.00201,0,999503,972171,999503,972171,28326.6,25708.5,11844.2,0,0,0.21206,25947.9,0.0110553,0,0,0.0844221,0,-0.377889,0.282412,0.225126,0.717588,0.0572864,0.211055,0.0110553,0,0.00100503,0,0,0.00201005,0
"PSignal Liab 2 Dam 1",0.0397,0,0.03972,0.359181,0.0191339,0.0171198,1,1,0.205882,0.166667,0.146494,0.0487258,0.0140987,,,,,0.0020141,0,1,1,0.666667,0.333333,0.16843,0.0552972,0,,,,,0,0,0.001007,0,999507,998228,999507,998228,2265.86,1470.29,16102.7,0,0,0.0140987,25000,0.0020141,0,0,0.293051,0,-0.1571,0.0191339,0.0171198,0.980866,0.0020141,0.0140987,0.0020141,0,0,0,0,0.00100705,0
"PSignal Liab 2 Dam 2",0.0416,0,0.04156,0.340071,0.325313,0.250241,1,1,0.185256,0.178205,0.0668895,0.0477098,0.237729,,,,,0.00577478,0,1,1,0.380952,0.333333,0.192576,0.086574,0.00384986,,,,,0.00192493,0,0.000962,0,1001190,966966,1001190,966966,31847.9,27023.6,18026.9,0,0,0.241578,26543.8,0.00769971,0,0,0.251203,0,-0.13282,0.325313,0.250241,0.674687,0.0750722,0.237729,0.00577478,0,0.00384986,0.00192493,0,0.00096246,0
"PSignal Liab 2 Dam 3",0.0389,0,0.03888,0.346708,0.998971,0.704733,1,1,0.176156,0.179562,0.0627792,0.0566969,0.683128,,,,,0.0123457,0,1,1,0.314815,0.277778,0.221289,0.0894107,0.00617284,,,,,0.00205761,0,0.001029,0,1015010,895087,1015010,895087,89907.4,79840.5,19434.2,0,0,0.6893,26156.7,0.0144033,0,0,0.268519,0,-0.201646,0.998971,0.704733,0.00102881,0.294239,0.683128,0.0123457,0,0.00617284,0.00205761,0,0.00102881,0
"PSignal Liab 2 Dam 4",0.0342,0,0.03424,0.34852,1,0.554907,1,1,0.277544,0.182807,0.222414,0.0649747,0.454439,,,,,0.00350467,0.0198598,1,1,0.186869,0.335859,0.0703908,0.0970674,0.0735981,,,,,0.00116822,0,0.002336,0,1040920,878668,1040920,878668,80414.7,87123.2,19503.5,0,0,0.528037,27876.1,0.0046729,0.0198598,0.00116822,0.304907,0,-0.226636,1,0.554907,0,0.445093,0.454439,0.00350467,0.0198598,0.0735981,0.00116822,0,0.00233645,0
"PSignal Liab 2 Dam 5",0.0356,0,0.0356,0.341199,1,0.465169,1,1,0.336151,0.184783,0.284544,0.0614953,0.339326,,,,,0.0101124,0.0258427,1,1,0.183333,0.247917,0.082596,0.0810856,0.0865169,,,,,0.00224719,0,0.001124,0,1055660,872306,1055660,872306,72033.7,93640.4,17078.7,0,0,0.425843,27209.8,0.0123596,0.0258427,0,0.262921,0,-0.12809,1,0.465169,0,0.534831,0.339326,0.0101124,0.0258427,0.0865169,0.00224719,0,0.0011236,0
"PSignal Liab 3 Dam 1",0.0434,0,0.04344,0.498465,0.997238,0.676796,1,1,0.221088,0.183673,0.15024,0.065811,0.595764,,,,,0.0138122,0.00276243,1,1,0.428571,0.392857,0.133584,0.0951953,0.0423573,,,,,0.0128913,0.00092081,0.008287,0.333333,1018630,888796,1018630,888796,92569.1,82170.8,29341.6,0,0,0.638122,28733.8,0.0267035,0.00368324,0.00092081,0.521179,0,0.00644567,0.997238,0.676796,0.00276243,0.320442,0.595764,0.0138122,0.00276243,0.0423573,0.0128913,0.00092081,0.00552486,0.0027624
"PSignal Liab 3 Dam 2",0.0475,0,0.04752,0.49537,0.998316,0.526936,1,1,0.284878,0.189563,0.24278,0.0705599,0.411616,,,,,0.0143098,0.00757576,1,1,0.46997,0.453453,0.110197,0.105241,0.0707071,,,,,0.0117845,0,0.010943,0.153846,1045030,875271,1045030,875271,79697,87758.8,24097.2,0,0,0.482323,33747.8,0.0260943,0.00757576,0.0016835,0.508418,0,-0.020202,0.998316,0.526936,0.0016835,0.47138,0.411616,0.0143098,0.00757576,0.0707071,0.0117845,0,0.00925926,0.0016835
"PSignal Liab 3 Dam 3",0.0436,0,0.04356,0.496939,1,0.337925,1,1,0.76087,0.183424,0.16534,0.0774479,0.020202,,,,,0.00550964,0.0459137,1,1,0.496552,0.427011,0.0716971,0.102753,0.185491,,,,,0.0211203,0.00183655,0.057851,0.253968,1078610,841733,1078610,841733,79655.6,108542,17943.1,0,0,0.205693,71819.2,0.0266299,0.0477502,0.00183655,0.498623,0,-0.0156107,1,0.337925,0,0.662075,0.020202,0.00550964,0.0459137,0.185491,0.0211203,0.00183655,0.0431589,0.0146924
"PSignal Liab 3 Dam 4",0.0455,0,0.04552,0.499561,0.998243,0.232865,1,1,0.779874,0.19434,0.0931658,0.0849003,0.00175747,,,,,0.00527241,0.0483304,1,1,0.603135,0.445545,0.170955,0.114025,0.0878735,,,,,0.00878735,0.0140598,0.066784,0.236842,1098390,840204,1098390,840204,61410.4,99220.1,14395.9,0,0,0.0896309,79779.4,0.0140598,0.0623902,0.000878735,0.487698,0,0.0123023,0.998243,0.232865,0.00175747,0.765378,0.00175747,0.00527241,0.0483304,0.0878735,0.00878735,0.0140598,0.0509666,0.0158172
"PSignal Liab 3 Dam 5",0.0484,0,0.04836,0.499586,0.999173,0.142266,1,1,0.799419,0.224806,0.0862755,0.102517,0.00413565,,,,,0.00082713,0.0562448,1,1,0.714286,0.411565,0.214022,0.119804,0.0231596,,,,,0.00248139,0.0124069,0.043011,0.192308,1116160,842746,1116160,842746,41091.8,87196,12338.7,0,0,0.0272953,81818.2,0.00330852,0.0686518,0.00082713,0.48139,0,-0.0248139,0.999173,0.142266,0.00082713,0.856907,0.00413565,0.00082713,0.0562448,0.0231596,0.00248139,0.0124069,0.0347395,0.0082713
"PSignal Liab 4 Dam 1",0.0327,0,0.03272,0.654442,0.998778,0.294621,1,1,0.701245,0.194329,0.164232,0.0766884,0.0110024,,,,,0.00244499,0.00855746,1,1,0.507474,0.479821,0.0566776,0.0842896,0.226161,,,,,0,0.00366748,0.042787,0.571429,1085520,840180,1085520,840180,74303.2,120027,15082.5,0,0,0.237164,75579.9,0.00244499,0.0122249,0,0.715159,0,0.125917,0.998778,0.294621,0.00122249,0.704156,0.0110024,0.00244499,0.00855746,0.226161,0,0.00366748,0.0183374,0.0244499
"PSignal Liab 4 Dam 2",0.0358,0,0.03584,0.663318,1,0.209821,1,1,0.77039,0.196809,0.131239,0.079718,0.00446429,,,,,0.00223214,0.0145089,1,1,0.65286,0.472387,0.160279,0.0882084,0.0837054,,,,,0.00111607,0.0145089,0.089286,0.6375,1100790,837168,1100790,837168,62042.4,105410,13178.1,0,0,0.0881696,77373.4,0.00334821,0.0290179,0,0.756696,0,0.0714286,1,0.209821,0,0.790179,0.00446429,0.00223214,0.0145089,0.0837054,0.00111607,0.0145089,0.0323661,0.0569196
"PSignal Liab 4 Dam 3",0.0428,0,0.04284,0.652194,1,0.120448,1,1,0.80491,0.198966,0.0998639,0.0868504,0.00186741,,,,,0.000933707,0.0168067,1,1,0.804012,0.470679,0.0725345,0.100109,0.00653595,,,,,0,0.0280112,0.066293,0.535211,1118070,839244,1118070,839244,42689.1,90168,5067.72,0,0,0.00840336,97222.2,0.000933707,0.0448179,0,0.70775,0,0.123249,1,0.120448,0,0.879552,0.00186741,0.000933707,0.0168067,0.00653595,0,0.0280112,0.0308123,0.0354809
"PSignal Liab 4 Dam 4",0.0441,0,0.04412,0.640828,0.999093,0.0788758,1,1,0.804598,0.220307,0.0792046,0.091531,0.000906618,,,,,0,0.0244787,1,1,0.80791,0.49435,0.0565834,0.126278,0.00815956,,,,,0,0.00815956,0.037171,0.560976,1126150,842423,1126150,842423,31427.9,71629.6,4315.51,0,0,0.00906618,113750,0,0.0326383,0,0.68087,0,0.228468,0.999093,0.0788758,0.000906618,0.920218,0.000906618,0,0.0244787,0.00815956,0,0.00815956,0.0163191,0.0208522
"PSignal Liab 4 Dam 5",0.0433,0,0.04332,0.650508,1,0.0387812,1,1,0.809524,0.238095,0.0640141,0.127559,0.000923361,,,,,0,0.0184672,1,1,0.809524,0.555556,0.0470137,0.168901,0.00646353,,,,,0,0.00369344,0.009234,0.6,1131610,846743,1131610,846743,21648.2,49009.7,10350.9,0,0,0.00738689,114063,0,0.0221607,0,0.722992,0,0.168052,1,0.0387812,0,0.961219,0.000923361,0,0.0184672,0.00646353,0,0.00369344,0.00369344,0.0055402
"PSignal Liab 5 Dam 1",0.0404,0,0.0404,0.80495,0.99802,0.0465347,1,1,0.702128,0.262411,0.149581,0.101233,0.00693069,,,,,0,0.0029703,1,1,0.662162,0.468468,0.127639,0.082103,0.0148515,,,,,0.000990099,0.0019802,0.018812,0.947368,1127670,847485,1127670,847485,24846.5,101277,2470.31,0,0,0.0217822,77272.7,0.000990099,0.0049505,0,0.938614,0,0.354455,0.99802,0.0465347,0.0019802,0.951485,0.00693069,0,0.0029703,0.0148515,0.000990099,0.0019802,0.0009901,0.0178218
"PSignal Liab 5 Dam 2",0.0406,0,0.04064,0.804954,0.999016,0.023622,1,1,0.798611,0.277778,0.109679,0.115655,0,,,,,0,0.00590551,1,1,0.796296,0.5,0.0594503,0.105911,0.000984252,,,,,0,0.00492126,0.011811,0.75,1131880,847992,1131880,847992,20123,83085.6,1151.58,0,0,0.00098425,100000,0,0.0108268,0,0.927165,0,0.318898,0.999016,0.023622,0.000984252,0.975394,0,0,0.00590551,0.000984252,0,0.00492126,0.00295276,0.0088583
"PSignal Liab 5 Dam 3",0.0398,0,0.0398,0.807203,1,0.0160804,1,1,0.760417,0.229167,0.0852466,0.12913,0.00100503,,,,,0,0.00100503,1,1,0.809524,0.452381,0.0533598,0.0906945,0,,,,,0,0.00904523,0.005025,1,1133620,847975,1133620,847975,18407,60743.7,663.324,0,0,0.00100503,100000,0,0.0100503,0,0.927638,0,0.352764,1,0.0160804,0,0.98392,0.00100503,0,0.00100503,0,0,0.00904523,0,0.0050251
