"Scenario","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PDoesntFile","P Files","DDoesntAnswer","D Answers","Settles1","DoesntSettle1","PAbandons1","PDoesntAbandon1","DDefaults1","DDoesntDefault1","POrDQuits1","P Loses","P Wins"
"WarmCosts55000","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Liable",0.504,0,0.504,0.652778,0.644841,0.367063,0,0,,,,,0,,,,,0.0456349,0.00198413,0.319444,0.782609,1052180,921726,1052180,921726,26091.3,16111.1,51686.5,0,0,0,,0.0456349,0.00198413,0,1,0,-0.00992063,0.355159,0.644841,0.277778,0.367063,0,0.367063,0.0456349,0.321429,0.00198413,0.319444,0.047619,0.0694444,0.25
"WarmCosts55000","Truly Not Liable",0.496,0,0.496,0.353159,0.274194,0.22379,0,0,,,,,0,,,,,0.0685484,0.00403226,0.15121,0.546667,1010670,976794,1010670,976794,12540.3,23205.6,0,0,0,0,,0.0685484,0.00403226,0.00201613,0,0,1.72773E-18,0.725806,0.274194,0.0504032,0.22379,0,0.22379,0.0685484,0.155242,0.00403226,0.15121,0.0725806,0.0685484,0.0826613
"WarmCosts55000","AllCount",1000,0,1000,0.504167,461,296,0,0,,,,,0,,,,,57,3,236,167,1031590,949040,1031590,949040,19370,19630,26050,0,0,0,,57,3,1,504,0,-0.005,539,461,165,296,0,296,57,239,3,236,60,69,167
"WarmCosts55000","Liability Strength1",0.204,0,0.204,0.166667,0.004902,0.00490196,0,0,,,,,0,,,,,0,0,0.004902,0,999828,999828,999828,999828,343.137,171.569,4411.76,0,0,0,,0,0,0,0.0392157,0,-0.00980392,0.995098,0.00490196,0,0.00490196,0,0.00490196,0,0.00490196,0,0.00490196,0,0.00490196,0
"WarmCosts55000","Liability Strength2",0.138,0,0.138,0.333333,0.173913,0.173913,0,0,,,,,0,,,,,0.0724638,0,0.101449,0.0714286,996812,994638,996812,994638,8550.72,4384.06,30507.2,0,0,0,,0.0724638,0,0,0.268116,0,-0.0289855,0.826087,0.173913,0,0.173913,0,0.173913,0.0724638,0.101449,0,0.101449,0.0724638,0.0942029,0.0072464
"WarmCosts55000","Liability Strength3",0.289,0,0.289,0.5,0.539792,0.470588,0,0,,,,,0,,,,,0.152249,0.00346021,0.314879,0.461538,1016400,957751,1016400,957751,25847.8,23356.4,39290.7,0,0,0,,0.152249,0.00346021,0.00346021,0.477509,0,0.0657439,0.460208,0.539792,0.0692042,0.470588,0,0.470588,0.152249,0.318339,0.00346021,0.314879,0.155709,0.16955,0.145329
"WarmCosts55000","Liability Strength4",0.167,0,0.167,0.666667,0.748503,0.413174,0,0,,,,,0,,,,,0.0179641,0.00598802,0.389222,0.907692,1069160,899760,1069160,899760,31077.8,38802.4,28413.2,0,0,0,,0.0179641,0.00598802,0,0.760479,0,-0.0239521,0.251497,0.748503,0.335329,0.413174,0,0.413174,0.0179641,0.39521,0.00598802,0.389222,0.0239521,0.0359281,0.353293
"WarmCosts55000","Liability Strength5",0.202,0,0.202,0.833333,0.767327,0.326733,0,0,,,,,0,,,,,0,0.0049505,0.321782,1,1078090,894876,1078090,894876,27029.7,28514.9,23960.4,0,0,0,,0,0.0049505,0,0.960396,0,-0.0693069,0.232673,0.767327,0.440594,0.326733,0,0.326733,0,0.326733,0.0049505,0.321782,0.0049505,0,0.321782
"WarmCosts55000","PLiabilitySignal1",0.19,0,0.19,0.198246,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,9605.26,0,0,0,,0,0,0,0.0894737,0,-0.410526,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","PLiabilitySignal2",0.166,0,0.166,0.337349,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,25602.4,0,0,0,,0,0,0,0.253012,0,-0.174699,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","PLiabilitySignal3",0.244,0,0.244,0.495902,0.610656,0.47541,0,0,,,,,0,,,,,0.233607,0.00409836,0.237705,0.344828,1020230,957029,1020230,957029,22745.9,20881.1,36721.3,0,0,0,,0.233607,0.00409836,0.00409836,0.491803,0,0.0163934,0.389344,0.610656,0.135246,0.47541,0,0.47541,0.233607,0.241803,0.00409836,0.237705,0.237705,0.155738,0.0819672
"WarmCosts55000","PLiabilitySignal4",0.224,0,0.224,0.657738,0.794643,0.535714,0,0,,,,,0,,,,,0,0.00892857,0.526786,0.745763,1059690,900670,1059690,900670,39642.9,40825.9,29732.1,0,0,0,,0,0.00892857,0,0.723214,0,0.196429,0.205357,0.794643,0.258929,0.535714,0,0.535714,0,0.535714,0.00892857,0.526786,0.00892857,0.133929,0.392857
"WarmCosts55000","PLiabilitySignal5",0.176,0,0.176,0.807765,0.761364,0.340909,0,0,,,,,0,,,,,0,0,0.340909,0.983333,1075480,896449,1075480,896449,28068.2,30625,24744.3,0,0,0,,0,0,0,0.926136,0,0.306818,0.238636,0.761364,0.420455,0.340909,0,0.340909,0,0.340909,0,0.340909,0,0.00568182,0.335227
"WarmCosts55000","DLiabilitySignal1",0.175,0,0.175,0.185714,0.0228571,0.0228571,0,0,,,,,0,,,,,0,0,0.022857,0,999200,999200,999200,999200,1600,400,10685.7,0,0,0,,0,0,0,0.0971429,0,0.314286,0.977143,0.0228571,0,0.0228571,0,0.0228571,0,0.0228571,0,0.0228571,0,0.0228571,0
"WarmCosts55000","DLiabilitySignal2",0.204,0,0.204,0.352941,0.29902,0.29902,0,0,,,,,0,,,,,0.0980392,0,0.20098,0.512195,1004980,978995,1004980,978995,16029.4,14460.8,25073.5,0,0,0,,0.0980392,0,0,0.254902,0,0.27451,0.70098,0.29902,0,0.29902,0,0.29902,0.0980392,0.20098,0,0.20098,0.0980392,0.0980392,0.102941
"WarmCosts55000","DLiabilitySignal3",0.238,0,0.238,0.504902,0.508403,0.508403,0,0,,,,,0,,,,,0.134454,0,0.37395,0.561798,1010990,960147,1010990,960147,28865.5,19600.8,41176.5,0,0,0,,0.134454,0,0,0.5,0,0.0756303,0.491597,0.508403,0,0.508403,0,0.508403,0.134454,0.37395,0,0.37395,0.134454,0.163866,0.210084
"WarmCosts55000","DLiabilitySignal4",0.177,0,0.177,0.650659,0.689266,0.310734,0,0,,,,,0,,,,,0.0282486,0.0169492,0.265537,0.87234,1067400,909322,1067400,909322,23276.8,30480.2,27005.6,0,0,0,,0.0282486,0.0169492,0.00564972,0.728814,0,-0.259887,0.310734,0.689266,0.378531,0.310734,0,0.310734,0.0282486,0.282486,0.0169492,0.265537,0.0451977,0.0338983,0.231638
"WarmCosts55000","DLiabilitySignal5",0.206,0,0.206,0.797735,0.742718,0.26699,0,0,,,,,0,,,,,0,0,0.26699,1,1078500,898058,1078500,898058,23446.6,31796.1,21771.8,0,0,0,,0,0,0,0.907767,0,-0.427184,0.257282,0.742718,0.475728,0.26699,0,0.26699,0,0.26699,0,0.26699,0,0,0.26699
"WarmCosts55000","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","MutOptLiability3",0.001,0,0.001,0.5,1,1,0,0,,,,,0,,,,,0,0,1,1,1090000,840000,1090000,840000,70000,160000,0,0,0,0,,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,1
"WarmCosts55000","MutOptLiability2",0.032,0,0.032,0.505208,0.9375,0.9375,0,0,,,,,0,,,,,0,0,0.9375,0.566667,1028130,906250,1028130,906250,65625,55937.5,35937.5,0,0,0,,0,0,0,0.46875,0,2,0.0625,0.9375,0,0.9375,0,0.9375,0,0.9375,0,0.9375,0,0.40625,0.53125
"WarmCosts55000","MutOptLiability1",0.217,0,0.217,0.495392,0.552995,0.483871,0,0,,,,,0,,,,,0.0921659,0,0.391705,0.670588,1024880,945161,1024880,945161,29953.9,24101.4,29815.7,0,0,0,,0.0921659,0,0,0.483871,0,1,0.447005,0.552995,0.0691244,0.483871,0,0.483871,0.0921659,0.391705,0,0.391705,0.0921659,0.129032,0.262673
"WarmCosts55000","MutOptLiability0",0.498,0,0.498,0.503012,0.441767,0.273092,0,0,,,,,0,,,,,0.064257,0.00401606,0.204819,0.72549,1030070,952540,1030070,952540,17389.6,15672.7,26767.1,0,0,0,,0.064257,0.00401606,0,0.526104,0,0,0.558233,0.441767,0.168675,0.273092,0,0.273092,0.064257,0.208835,0.00401606,0.204819,0.0682731,0.0562249,0.148594
"WarmCosts55000","MutOptLiability-1",0.219,0,0.219,0.515982,0.383562,0.109589,0,0,,,,,0,,,,,0.0228311,0.00456621,0.082192,1,1042850,948105,1042850,948105,9041.1,20639.3,19086.8,0,0,0,,0.0228311,0.00456621,0.00456621,0.484018,0,-1,0.616438,0.383562,0.273973,0.109589,0,0.109589,0.0228311,0.086758,0.00456621,0.0821918,0.0273973,0,0.0821918
"WarmCosts55000","MutOptLiability-2",0.029,0,0.029,0.505747,0.206897,0,0,0,,,,,0,,,,,0,0,0,,1028970,968966,1028970,968966,2068.97,4310.34,25689.7,0,0,0,,0,0,0,0.482759,0,-2,0.793103,0.206897,0.206897,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","MutOptLiability-3",0.004,0,0.004,0.458333,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,43750,0,0,0,,0,0,0,0.5,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Liable MutOptLiability2",0.015,0,0.015,0.544444,1,1,0,0,,,,,0,,,,,0,0,1,0.6,1036670,893333,1036670,893333,70000,26000,76666.7,0,0,0,,0,0,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,0.4,0.6
"WarmCosts55000","Truly Liable MutOptLiability1",0.105,0,0.105,0.614286,0.695238,0.571429,0,0,,,,,0,,,,,0.0857143,0,0.485714,0.745098,1040190,922857,1040190,922857,36952.4,13619,61619,0,0,0,,0.0857143,0,0,1,0,1,0.304762,0.695238,0.12381,0.571429,0,0.571429,0.0857143,0.485714,0,0.485714,0.0857143,0.12381,0.361905
"WarmCosts55000","Truly Liable MutOptLiability0",0.262,0,0.262,0.676209,0.645038,0.354962,0,0,,,,,0,,,,,0.0458015,0.00381679,0.305344,0.8,1051950,922786,1051950,922786,25267.2,16793.9,50877.9,0,0,0,,0.0458015,0.00381679,0,1,0,0,0.354962,0.645038,0.290076,0.354962,0,0.354962,0.0458015,0.30916,0.00381679,0.305344,0.0496183,0.0610687,0.244275
"WarmCosts55000","Truly Liable MutOptLiability-1",0.106,0,0.106,0.666667,0.584906,0.160377,0,0,,,,,0,,,,,0.0188679,0,0.141509,1,1066790,918679,1066790,918679,14528.3,16745.3,39434,0,0,0,,0.0188679,0,0,1,0,-1,0.415094,0.584906,0.424528,0.160377,0,0.160377,0.0188679,0.141509,0,0.141509,0.0188679,0,0.141509
"WarmCosts55000","Truly Liable MutOptLiability-2",0.014,0,0.014,0.535714,0.428571,0,0,0,,,,,0,,,,,0,0,0,,1060000,935714,1060000,935714,4285.71,8928.57,53214.3,0,0,0,,0,0,0,1,0,-2,0.571429,0.428571,0.428571,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","Truly Liable MutOptLiability-3",0.002,0,0.002,0.5,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,87500,0,0,0,,0,0,0,1,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","Truly Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Not Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Not Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Not Liable MutOptLiability3",0.001,0,0.001,0.5,1,1,0,0,,,,,0,,,,,0,0,1,1,1090000,840000,1090000,840000,70000,160000,0,0,0,0,,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,1
"WarmCosts55000","Truly Not Liable MutOptLiability2",0.017,0,0.017,0.470588,0.882353,0.882353,0,0,,,,,0,,,,,0,0,0.882353,0.533333,1020590,917647,1020590,917647,61764.7,82352.9,0,0,0,0,,0,0,0,0,0,2,0.117647,0.882353,0,0.882353,0,0.882353,0,0.882353,0,0.882353,0,0.411765,0.470588
"WarmCosts55000","Truly Not Liable MutOptLiability1",0.112,0,0.112,0.383929,0.419643,0.401786,0,0,,,,,0,,,,,0.0982143,0,0.303571,0.558824,1010540,966071,1010540,966071,23392.9,33928.6,0,0,0,0,,0.0982143,0,0,0,0,1,0.580357,0.419643,0.0178571,0.401786,0,0.401786,0.0982143,0.303571,0,0.303571,0.0982143,0.133929,0.169643
"WarmCosts55000","Truly Not Liable MutOptLiability0",0.236,0,0.236,0.310734,0.216102,0.182203,0,0,,,,,0,,,,,0.0847458,0.00423729,0.09322,0.454545,1005780,985572,1005780,985572,8644.07,14428,0,0,0,0,,0.0847458,0.00423729,0,0,0,0,0.783898,0.216102,0.0338983,0.182203,0,0.182203,0.0847458,0.0974576,0.00423729,0.0932203,0.0889831,0.0508475,0.0423729
"WarmCosts55000","Truly Not Liable MutOptLiability-1",0.113,0,0.113,0.374631,0.19469,0.0619469,0,0,,,,,0,,,,,0.0265487,0.00884956,0.026549,1,1020400,975708,1020400,975708,3893.81,24292,0,0,0,0,,0.0265487,0.00884956,0.00884956,0,0,-1,0.80531,0.19469,0.132743,0.0619469,0,0.0619469,0.0265487,0.0353982,0.00884956,0.0265487,0.0353982,0,0.0265487
"WarmCosts55000","Truly Not Liable MutOptLiability-2",0.015,0,0.015,0.477778,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","Truly Not Liable MutOptLiability-3",0.002,0,0.002,0.416667,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","Truly Not Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","Damages Strength1",0.201,0,0.201,0.515755,0.0746269,0.0746269,0,0,,,,,0,,,,,0,0,0.074627,0.933333,1001490,993284,1001490,993284,5223.88,3233.83,25771.1,0,0,0,,0,0,0,0.547264,0,-0.00995025,0.925373,0.0746269,0,0.0746269,0,0.0746269,0,0.0746269,0,0.0746269,0,0.00497512,0.0696517
"WarmCosts55000","Damages Strength2",0.192,0,0.192,0.525174,0.359375,0.307292,0,0,,,,,0,,,,,0.0208333,0,0.286458,0.909091,1017630,961380,1017630,961380,20989.6,17630.2,27890.6,0,0,0,,0.0208333,0,0,0.536458,0,-0.078125,0.640625,0.359375,0.0520833,0.307292,0,0.307292,0.0208333,0.286458,0,0.286458,0.0208333,0.0260417,0.260417
"WarmCosts55000","Damages Strength3",0.193,0,0.193,0.500864,0.611399,0.445596,0,0,,,,,0,,,,,0.124352,0,0.321244,0.774194,1035080,938290,1035080,938290,26632.1,28031.1,21917.1,0,0,0,,0.124352,0,0,0.46114,0,0.0310881,0.388601,0.611399,0.165803,0.445596,0,0.445596,0.124352,0.321244,0,0.321244,0.124352,0.0725389,0.248705
"WarmCosts55000","Damages Strength4",0.216,0,0.216,0.496914,0.634259,0.351852,0,0,,,,,0,,,,,0.106481,0.0138889,0.231481,0.58,1049100,929468,1049100,929468,21435.2,25347.2,24699.1,0,0,0,,0.106481,0.0138889,0.00462963,0.49537,0,0.0185185,0.365741,0.634259,0.282407,0.351852,0,0.351852,0.106481,0.24537,0.0138889,0.231481,0.12037,0.0972222,0.134259
"WarmCosts55000","Damages Strength5",0.198,0,0.198,0.483165,0.616162,0.30303,0,0,,,,,0,,,,,0.030303,0,0.272727,0.481481,1053180,923990,1053180,923990,22828.3,23787.9,30050.5,0,0,0,,0.030303,0,0,0.479798,0,0.010101,0.383838,0.616162,0.313131,0.30303,0,0.30303,0.030303,0.272727,0,0.272727,0.030303,0.141414,0.131313
"WarmCosts55000","PDamagesSignal1",0.199,0,0.199,0.526801,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,30150.8,0,0,0,,0,0,0,0.542714,0,-0.0452261,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","PDamagesSignal2",0.186,0,0.186,0.514337,0.397849,0.327957,0,0,,,,,0,,,,,0,0,0.327957,0.901639,1021960,954382,1021960,954382,23655.9,21693.5,21478.5,0,0,0,,0,0,0,0.510753,0,-0.0376344,0.602151,0.397849,0.0698925,0.327957,0,0.327957,0,0.327957,0,0.327957,0,0.0322581,0.295699
"WarmCosts55000","PDamagesSignal3",0.207,0,0.207,0.487923,0.608696,0.444444,0,0,,,,,0,,,,,0.169082,0,0.275362,0.789474,1030870,944831,1030870,944831,24299.5,22439.6,24275.4,0,0,0,,0.169082,0,0,0.47343,0,0.00966184,0.391304,0.608696,0.164251,0.444444,0,0.444444,0.169082,0.275362,0,0.275362,0.169082,0.057971,0.217391
"WarmCosts55000","PDamagesSignal4",0.209,0,0.209,0.507177,0.669856,0.401914,0,0,,,,,0,,,,,0.105263,0.0143541,0.282297,0.627119,1048920,926244,1048920,926244,24832.5,27009.6,25622,0,0,0,,0.105263,0.0143541,0.00478469,0.507177,0,0.0287081,0.330144,0.669856,0.267943,0.401914,0,0.401914,0.105263,0.296651,0.0143541,0.282297,0.119617,0.105263,0.177033
"WarmCosts55000","PDamagesSignal5",0.199,0,0.199,0.485762,0.60804,0.296482,0,0,,,,,0,,,,,0,0,0.296482,0.508475,1054720,921407,1054720,921407,23869.3,26658.3,28517.6,0,0,0,,0,0,0,0.487437,0,0.0150754,0.39196,0.60804,0.311558,0.296482,0,0.296482,0,0.296482,0,0.296482,0,0.145729,0.150754
"WarmCosts55000","DDamagesSignal1",0.196,0,0.196,0.515306,0.153061,0.153061,0,0,,,,,0,,,,,0,0,0.153061,0.933333,1005100,984184,1005100,984184,10714.3,7474.49,25127.6,0,0,0,,0,0,0,0.530612,0,-0.0663265,0.846939,0.153061,0,0.153061,0,0.153061,0,0.153061,0,0.153061,0,0.0102041,0.142857
"WarmCosts55000","DDamagesSignal2",0.2,0,0.2,0.528333,0.355,0.355,0,0,,,,,0,,,,,0.06,0,0.295,0.915254,1012070,966075,1012070,966075,21850,13050,29000,0,0,0,,0.06,0,0,0.54,0,0.035,0.645,0.355,0,0.355,0,0.355,0.06,0.295,0,0.295,0.06,0.025,0.27
"WarmCosts55000","DDamagesSignal3",0.203,0,0.203,0.513957,0.576355,0.384236,0,0,,,,,0,,,,,0.0935961,0,0.29064,0.728814,1037960,937906,1037960,937906,24137.9,26822.7,25788.2,0,0,0,,0.0935961,0,0,0.517241,0,0.0147783,0.423645,0.576355,0.192118,0.384236,0,0.384236,0.0935961,0.29064,0,0.29064,0.0935961,0.0788177,0.211823
"WarmCosts55000","DDamagesSignal4",0.202,0,0.202,0.487624,0.59901,0.267327,0,0,,,,,0,,,,,0.0792079,0.0148515,0.173267,0.514286,1053290,929381,1053290,929381,17326.7,25297,24133.7,0,0,0,,0.0792079,0.0148515,0.0049505,0.490099,0,-0.0643564,0.40099,0.59901,0.331683,0.267327,0,0.267327,0.0792079,0.188119,0.0148515,0.173267,0.0940594,0.0841584,0.0891089
"WarmCosts55000","DDamagesSignal5",0.199,0,0.199,0.475712,0.613065,0.316583,0,0,,,,,0,,,,,0.0502513,0,0.266332,0.45283,1048770,928618,1048770,928618,22613.1,25125.6,26206,0,0,0,,0.0502513,0,0,0.442211,0,0.0552764,0.386935,0.613065,0.296482,0.316583,0,0.316583,0.0502513,0.266332,0,0.266332,0.0502513,0.145729,0.120603
"WarmCosts55000","MutOptDamages5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","MutOptDamages4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","MutOptDamages3",0.002,0,0.002,0.833333,1,1,0,0,,,,,0,,,,,0,0,1,1,1065000,865000,1065000,865000,70000,35000,35000,0,0,0,,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
"WarmCosts55000","MutOptDamages2",0.027,0,0.027,0.555556,0.666667,0.555556,0,0,,,,,0,,,,,0,0,0.555556,0.866667,1042410,917593,1042410,917593,40000,23148.1,15925.9,0,0,0,,0,0,0,0.592593,0,-0.111111,0.333333,0.666667,0.111111,0.555556,0,0.555556,0,0.555556,0,0.555556,0,0.0740741,0.481481
"WarmCosts55000","MutOptDamages1",0.232,0,0.232,0.50431,0.551724,0.431034,0,0,,,,,0,,,,,0.0732759,0,0.357759,0.807229,1030690,941595,1030690,941595,27715.5,21530.2,29073.3,0,0,0,,0.0732759,0,0,0.534483,0,0.012931,0.448276,0.551724,0.12069,0.431034,0,0.431034,0.0732759,0.357759,0,0.357759,0.0732759,0.0689655,0.288793
"WarmCosts55000","MutOptDamages0",0.5,0,0.5,0.504333,0.458,0.278,0,0,,,,,0,,,,,0.05,0.006,0.222,0.648649,1033270,948270,1033270,948270,18460,20930,25360,0,0,0,,0.05,0.006,0.002,0.492,0,-0.012,0.542,0.458,0.18,0.278,0,0.278,0.05,0.228,0.006,0.222,0.056,0.078,0.144
"WarmCosts55000","MutOptDamages-1",0.202,0,0.202,0.490924,0.356436,0.178218,0,0,,,,,0,,,,,0.0544554,0,0.123762,0.52,1027130,961337,1027130,961337,11534.7,15569.3,27178.2,0,0,0,,0.0544554,0,0,0.49505,0,0.0693069,0.643564,0.356436,0.178218,0.178218,0,0.178218,0.0544554,0.123762,0,0.123762,0.0544554,0.0594059,0.0643564
"WarmCosts55000","MutOptDamages-2",0.036,0,0.036,0.513889,0.333333,0.111111,0,0,,,,,0,,,,,0.111111,0,0,,1030000,965556,1030000,965556,4444.44,9166.67,17638.9,0,0,0,,0.111111,0,0,0.444444,0,-0.361111,0.666667,0.333333,0.222222,0.111111,0,0.111111,0.111111,0,0,0,0.111111,0,0
"WarmCosts55000","MutOptDamages-3",0.001,0,0.001,0.666667,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts55000","MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts55000","MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
