"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"DSignal Liab 1 Dam 1",0.0392,0,0.03916,0.192884,1,1,1,1,0.19016,0.166837,0.035142,0.0151996,0.957099,,,,,0,0,1,1,0.404762,0.166667,0.0938065,0.018645,0.011236,,,,,0,0,0.031665,0.129032,1003720,954048,1003720,954048,42237,43342.7,3181.82,0,0,0.968335,25013.2,0,0,0,0.0561798,0,0.307457,1,1,0,0,0.957099,0,0,0.011236,0,0,0.0275792,0.0040858
"DSignal Liab 1 Dam 2",0.0382,0,0.03816,0.199686,0.998952,0.997904,1,1,0.207983,0.166842,0.0424258,0.0152845,0.926625,,,,,0,0,1,1,0.57598,0.166667,0.0755827,0.0165123,0.0188679,,,,,0,0,0.052411,0.1,1002880,953488,1002880,953488,43632.1,43739.5,4659.33,0,0,0.945493,25013.9,0,0,0,0.057652,0,0.395178,0.998952,0.997904,0.00104822,0.00104822,0.926625,0,0,0.0188679,0,0,0.0471698,0.0052411
"DSignal Liab 1 Dam 3",0.0378,0,0.0378,0.201058,1,1,1,1,0.258201,0.166843,0.0437616,0.0154664,0.856085,,,,,0,0,1,1,0.426471,0.171569,0.066247,0.0150058,0.0857143,,,,,0,0,0.058201,0.163636,1002480,951452,1002480,951452,46063.5,44976.2,7645.51,0,0,0.941799,25126.4,0,0,0,0.0708995,0,0.38836,1,1,0,0,0.856085,0,0,0.0857143,0,0,0.0486772,0.0095238
"DSignal Liab 1 Dam 4",0.0362,0,0.0362,0.191713,1,1,1,1,0.298527,0.167403,0.0362817,0.0156853,0.794475,,,,,0,0,1,1,0.320789,0.169355,0.0620246,0.0149183,0.156906,,,,,0,0,0.048619,0.113636,1001520,950856,1001520,950856,47624.3,45823.2,8348.07,0,0,0.951381,25058.1,0,0,0,0.0629834,0,0.319337,1,1,0,0,0.794475,0,0,0.156906,0,0,0.0430939,0.0055249
"DSignal Liab 1 Dam 5",0.039,0,0.039,0.197265,1,1,1,1,0.364957,0.166838,0.0323361,0.0158134,0.698462,,,,,0,0,1,1,0.243764,0.166667,0.0580374,0.0145213,0.264615,,,,,0,0,0.036923,0.138889,1000290,949551,1000290,949551,50153.8,45730.8,13435.9,0,0,0.963077,25013.3,0,0,0,0.0882051,0,0.339487,1,1,0,0,0.698462,0,0,0.264615,0,0,0.0317949,0.0051282
"DSignal Liab 2 Dam 1",0.0402,0,0.04016,0.346448,0.999004,0.999004,1,1,0.391492,0.167331,0.0527722,0.0175848,0.649402,,,,,0,0,1,1,0.532764,0.310541,0.0908984,0.0480801,0.113546,,,,,0.00199203,0,0.234064,0.340426,1003670,938857,1003670,938857,57470.1,47833.6,14185.8,0,0,0.762948,28443.2,0.00199203,0,0,0.270916,0,0.148406,0.999004,0.999004,0.000996016,0,0.649402,0,0,0.113546,0.00199203,0,0.154382,0.0796813
"DSignal Liab 2 Dam 2",0.0397,0,0.03972,0.347768,0.998993,0.998993,1,1,0.404066,0.167507,0.0538521,0.0181072,0.633434,,,,,0,0,1,1,0.618916,0.300275,0.0883078,0.0580278,0.082578,,,,,0.00100705,0.00100705,0.280967,0.379928,1006840,933804,1006840,933804,59355.5,52950.5,17394.3,0,0,0.716012,26881.2,0.00100705,0.00100705,0,0.236657,0,0.124874,0.998993,0.998993,0.00100705,0,0.633434,0,0,0.082578,0.00100705,0.00100705,0.17422,0.106747
"DSignal Liab 2 Dam 3",0.0376,0,0.0376,0.350355,1,1,1,1,0.478901,0.167908,0.0562121,0.0188255,0.52234,,,,,0,0,1,1,0.612843,0.17075,0.0641257,0.0188581,0.124468,,,,,0,0,0.353191,0.385542,1010410,924665,1010410,924665,64925.5,58167.4,27231.4,0,0,0.646809,25328.9,0,0,0,0.285106,0,0.174468,1,1,0,0,0.52234,0,0,0.124468,0,0,0.217021,0.13617
"DSignal Liab 2 Dam 4",0.0362,0,0.03624,0.340324,1,1,1,1,0.578734,0.168138,0.0427128,0.0194499,0.377483,,,,,0,0,1,1,0.541667,0.169326,0.0492232,0.0182527,0.267108,,,,,0,0,0.355408,0.357143,1011230,919429,1011230,919429,69337.7,62171.5,32141.3,0,0,0.644592,25149.8,0,0,0,0.281457,0,0.177704,1,1,0,0,0.377483,0,0,0.267108,0,0,0.228477,0.126932
"DSignal Liab 2 Dam 5",0.0404,0,0.04044,0.345368,1,1,1,1,0.632872,0.167985,0.029005,0.0200947,0.296736,,,,,0,0,1,1,0.553446,0.169245,0.0372384,0.019312,0.292779,,,,,0,0,0.410485,0.414458,1022940,903650,1022940,903650,73412.5,73716.5,37989.7,0,0,0.589515,25083.9,0,0,0,0.299703,0,0.22453,1,1,0,0,0.296736,0,0,0.292779,0,0,0.240356,0.170129
"DSignal Liab 3 Dam 1",0.0419,0,0.04192,0.505725,0.999046,0.999046,1,1,0.667144,0.17383,0.0540767,0.0466498,0.236641,,,,,0,0,1,1,0.575511,0.341469,0.0826241,0.0510215,0.234733,,,,,0,0,0.527672,0.589512,1017970,903369,1017970,903369,78664.1,69601.4,21708.1,0,0,0.471374,39170,0,0,0,0.51813,0,0.0343511,0.999046,0.999046,0.000954198,0,0.236641,0,0,0.234733,0,0,0.216603,0.311069
"DSignal Liab 3 Dam 2",0.0443,0,0.04428,0.501204,1,1,1,1,0.653418,0.171786,0.0511652,0.0430349,0.261969,,,,,0,0.000903342,1,1,0.68219,0.345997,0.0775989,0.0547956,0.103884,,,,,0.000903342,0,0.63234,0.575714,1028410,890511,1028410,890511,81084,76560.3,30052.1,0,0,0.365854,32901.2,0.000903342,0.000903342,0,0.527552,0,-0.0551039,1,1,0,0,0.261969,0,0.000903342,0.103884,0.000903342,0,0.268293,0.364047
"DSignal Liab 3 Dam 3",0.0432,0,0.04324,0.502004,1,1,1,1,0.70259,0.172988,0.0383739,0.0460292,0.189639,,,,,0,0,1,1,0.749619,0.4414,0.0452956,0.19191,0.207216,,,,,0.000925069,0,0.60222,0.562212,1049940,867681,1049940,867681,82377.4,95136.2,29893.7,0,0,0.396855,62500,0.000925069,0,0,0.478261,0,0.0490287,1,1,0,0,0.189639,0,0,0.207216,0.000925069,0,0.263645,0.338575
"DSignal Liab 3 Dam 4",0.047,0,0.047,0.499433,1,0.999149,1,1,0.769307,0.617405,0.0289852,0.30746,0.713191,,,,,0,0,1,1,0.738591,0.831845,0.0306359,0.0179602,0.285106,,,,,0,0,0.000851,1,1092020,859406,1092020,859406,48574.5,81887.2,15629.8,0,0,0.998298,116123,0,0,0,0.489362,0,0.067234,1,0.999149,0,0.000851064,0.713191,0,0,0.285106,0,0,0,0.0008511
"DSignal Liab 3 Dam 5",0.0462,0,0.04624,0.498702,1,1,1,1,0.801471,0.831027,0.021785,0.036362,0.99308,,,,,0,0,1,1,0.833333,0.833333,0.037446,0.0777697,0.00692042,,,,,0,0,0,,1102510,857286,1102510,857286,40207.6,76937.7,19111.2,0,0,1,122610,0,0,0,0.467993,0,0.0692042,1,1,0,0,0.99308,0,0,0.00692042,0,0,0,0
"DSignal Liab 4 Dam 1",0.0384,0,0.03844,0.65418,1,0.998959,1,1,0.774653,0.182639,0.0375036,0.0703565,0.0790843,,,,,0,0.00104058,1,1,0.68724,0.450547,0.0632093,0.148443,0.247659,,,,,0,0.00104058,0.670135,0.864907,1054890,857474,1054890,857474,87632.7,102328,12021.5,0,0,0.326743,66122.6,0,0.00208117,0,0.742976,0,-0.167534,1,0.998959,0,0.00104058,0.0790843,0,0.00104058,0.247659,0,0.00104058,0.0905307,0.579605
"DSignal Liab 4 Dam 2",0.0391,0,0.03912,0.654397,1,1,1,1,0.775562,0.830777,0.0314776,0.0312686,0.99182,,,,,0,0,1,1,0.833333,0.791667,0.0353231,0.0749445,0.00715746,,,,,0,0.00102249,0,,1100520,859236,1100520,859236,40245.4,86219.3,817.996,0,0,0.998978,120612,0,0.00102249,0,0.733129,0,-0.165644,1,1,0,0,0.99182,0,0,0.00715746,0,0.00102249,0,0
"DSignal Liab 4 Dam 3",0.0397,0,0.03972,0.648708,0.998993,0.998993,1,1,0.785282,0.831989,0.0263721,0.0237584,0.993958,,,,,0,0,1,1,0.8,0.733333,0.0423163,0.0629714,0.0040282,,,,,0,0,0.001007,1,1101370,858492,1101370,858492,40141,68965.3,4894.26,0,0,0.997986,121380,0,0,0,0.728097,0,-0.179255,0.998993,0.998993,0.00100705,0,0.993958,0,0,0.0040282,0,0,0,0.001007
"DSignal Liab 4 Dam 4",0.0416,0,0.04164,0.635126,1,0.998079,1,1,0.814886,0.832852,0.0197685,0.0214486,0.995197,,,,,0,0,1,1,0.833333,0.833333,0.03365,0.0394824,0.00288184,,,,,0,0,0,,1103650,856328,1103650,856328,40019.2,54735.8,16080.7,0,0,0.998079,123616,0,0,0,0.716619,0,-0.233429,1,0.998079,0,0.00192123,0.995197,0,0,0.00288184,0,0,0,0
"DSignal Liab 4 Dam 5",0.0402,0,0.0402,0.655887,1,1,1,1,0.826534,0.832836,0.0168789,0.0216823,0.99801,,,,,0,0,1,1,0.833333,0.833333,0.0262285,0.0687036,0.00199005,,,,,0,0,0,,1104460,855480,1104460,855480,40059.7,45104.5,28554.7,0,0,1,124490,0,0,0,0.706468,0,-0.148259,1,1,0,0,0.99801,0,0,0.00199005,0,0,0,0
"DSignal Liab 5 Dam 1",0.0381,0,0.03812,0.806925,1,1,1,1,0.83001,0.83106,0.0181443,0.0245129,0.991605,,,,,0,0,1,1,0.8125,0.833333,0.0371263,0.125687,0.00839454,,,,,0,0,0,,1104610,855136,1104610,855136,40251.8,92607.6,0,0,0,1,124738,0,0,0,0.93809,0,-0.293809,1,1,0,0,0.991605,0,0,0.00839454,0,0,0,0
"DSignal Liab 5 Dam 2",0.0406,0,0.0406,0.803448,0.999015,0.997044,1,1,0.830863,0.832345,0.0166088,0.0221717,0.993103,,,,,0,0.000985222,1,1,0.833333,0.833333,0.0441409,0.0835544,0.00295567,,,,,0,0,0,,1104770,855249,1104770,855249,39980.3,75835,113.3,0,0,0.996059,124815,0,0.000985222,0,0.920197,0,-0.329064,0.999015,0.997044,0.000985222,0.00197044,0.993103,0,0.000985222,0.00295567,0,0,0,0
"DSignal Liab 5 Dam 3",0.0414,0,0.0414,0.799678,1,0.999034,1,1,0.828498,0.832044,0.0153057,0.0207583,0.995169,,,,,0,0,1,1,0.833333,0.75,0.0376774,0.0829682,0.00289855,,,,,0,0,0.000966,1,1104680,855213,1104680,855213,40111.1,54323.7,3437.2,0,0,0.998068,124637,0,0,0,0.921739,0,-0.398068,1,0.999034,0,0.000966184,0.995169,0,0,0.00289855,0,0,0,0.0009662
"DSignal Liab 5 Dam 4",0.0385,0,0.03848,0.792793,1,1,1,1,0.830908,0.83264,0.0139746,0.0211742,0.997921,,,,,0,0,1,1,0.833333,0.833333,0.0263317,0.0884942,0.002079,,,,,0,0,0,,1104790,855151,1104790,855151,40062.4,29898.6,19823.3,0,0,1,124818,0,0,0,0.927235,0,-0.439709,1,1,0,0,0.997921,0,0,0.002079,0,0,0,0
"DSignal Liab 5 Dam 5",0.0351,0,0.03512,0.801443,1,0.998861,1,1,0.833143,0.832573,0.013692,0.0210813,0.997722,,,,,0,0,1,1,0.833333,0.333333,0.0127194,0.130994,0,,,,,0,0.00113895,0,,1105040,854963,1105040,854963,39994.3,16181.7,36517.7,0,0,0.997722,124986,0,0.00113895,0,0.914579,0,-0.430524,1,0.998861,0,0.00113895,0.997722,0,0,0,0,0.00113895,0,0
"PDoesntFile",0.0002,0,0.00024,0.444444,0,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,41666.7,0,0,0,,0,0,0,0.5,0,-0.333333,0,0,1,0,0,0,0,0,0,0,0,0
"P Files",0.9998,0,0.99976,0.50072,1,0.99964,1,1,0.626376,0.456034,0.0331201,0.0394642,0.722733,,,,,0,0.000120029,1,1,0.60651,0.330563,0.0622141,0.0687792,0.102385,,,,,0.000200048,0.000160038,0.174042,0.525057,1054690,891798,1054690,891798,53512.2,62512,16246.9,0,0,0.825118,80147.8,0.000200048,0.000280067,0,0.5,0,-0.00164039,1,0.99964,0,0.000360086,0.722733,0,0.000120029,0.102385,0.000200048,0.000160038,0.0826598,0.0913819
"DDoesntAnswer",0.0004,0,0.00036,0.611111,1,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1145000,850000,1145000,850000,5000,83333.3,555.556,0,0,0,,0,0,0,0.666667,0,-0.555556,1,0,0,1,0,0,0,0,0,0,0,0
"D Answers",0.9994,0,0.9994,0.50068,1,1,1,1,0.626376,0.456034,0.0331201,0.0394642,0.722994,,,,,0,0.000120072,1,1,0.60651,0.330563,0.0622141,0.0687792,0.102421,,,,,0.00020012,0.000160096,0.174104,0.525057,1054660,891813,1054660,891813,53529.7,62504.5,16252.6,0,0,0.825415,80147.8,0.00020012,0.000280168,0,0.49994,0,-0.00144086,1,1,0,0,0.722994,0,0.000120072,0.102421,0.00020012,0.000160096,0.0826896,0.0914148
"Settles1",0.7226,0,0.72256,0.510315,1,1,1,1,0.551262,0.564059,0.0309024,0.0359143,1,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1063650,896351,1063650,896351,40000,52755.6,11797.2,0,0,1,83649.1,0,0,0,0.511459,0,-0.219774,1,1,0,0,1,0,0,0,0,0,0,0
"DoesntSettle1",0.2768,0,0.27684,0.475533,1,1,1,1,0.822425,0.174084,0.0389083,0.0487296,0,,,,,0,0.000433463,1,1,0.60651,0.330563,0.0622141,0.0687792,0.369744,,,,,0.000722439,0.000577951,0.628522,0.525057,1031190,879969,1031190,879969,88842.7,87949.5,27881.2,0,0,0.369744,55431.8,0.000722439,0.00101141,0,0.469874,0,0.568415,1,1,0,0,0,0,0.000433463,0.369744,0.000722439,0.000577951,0.298512,0.33001
"PAbandons1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PDoesntAbandon1",0.2768,0,0.27684,0.475533,1,1,1,1,0.822425,0.174084,0.0389083,0.0487296,0,,,,,0,0.000433463,1,1,0.60651,0.330563,0.0622141,0.0687792,0.369744,,,,,0.000722439,0.000577951,0.628522,0.525057,1031190,879969,1031190,879969,88842.7,87949.5,27881.2,0,0,0.369744,55431.8,0.000722439,0.00101141,0,0.469874,0,0.568415,1,1,0,0,0,0,0.000433463,0.369744,0.000722439,0.000577951,0.298512,0.33001
"DDefaults1",0.0001,0,0.00012,0.666667,1,1,1,1,0.833333,0.333333,0.0152451,0.0451877,0,,,,,0,1,1,1,,,,,0,,,,,0,0,0,,1130000,830000,1130000,830000,40000,120000,0,0,0,0,,0,1,0,0.666667,0,0.333333,1,1,0,0,0,0,1,0,0,0,0,0
"DDoesntDefault1",0.2767,0,0.27672,0.475451,1,1,1,1,0.82242,0.174015,0.0389186,0.0487311,0,,,,,0,0,1,1,0.60651,0.330563,0.0622141,0.0687792,0.369905,,,,,0.000722752,0.000578202,0.628794,0.525057,1031150,879990,1031150,879990,88863.8,87935.6,27893.3,0,0,0.369905,55431.8,0.000722752,0.000578202,0,0.469789,0,0.568517,1,1,0,0,0,0,0,0.369905,0.000722752,0.000578202,0.298641,0.330153
"POrDQuits1",0.0001,0,0.00012,0.666667,1,1,1,1,0.833333,0.333333,0.0152451,0.0451877,0,,,,,0,1,1,1,,,,,0,,,,,0,0,0,,1130000,830000,1130000,830000,40000,120000,0,0,0,0,,0,1,0,0.666667,0,0.333333,1,1,0,0,0,0,1,0,0,0,0,0
"Settles2",0.1024,0,0.10236,0.408232,1,1,1,1,0.818354,0.177608,0.0503312,0.0671779,0,,,,,0,0,1,1,0.351895,0.387196,0.0680886,0.0529053,1,,,,,0,0,0,,1020430,909568,1020430,909568,70000,62141.5,25306.8,0,0,1,55431.8,0,0,0,0.382571,0,0.201641,1,1,0,0,0,0,0,1,0,0,0,0
"DoesntSettle2",0.1744,0,0.17436,0.514912,1,1,1,1,0.824807,0.171905,0.0322187,0.0379017,0,,,,,0,0,1,1,0.755984,0.297316,0.0587653,0.0780982,0,,,,,0.00114705,0.000917642,0.997935,0.525057,1037440,862626,1037440,862626,99938.1,103078,29411.7,0,0,0,,0.00114705,0.000917642,0,0.520991,0,0.783895,1,1,0,0,0,0,0,0,0.00114705,0.000917642,0.473962,0.523973
"PAbandons2",0.0002,0,0.0002,0.466667,1,1,1,1,0.733333,0.166667,0.0579148,0.0284681,0,,,,,0,0,1,1,0.7,0.3,0.0915285,0.0781274,0,,,,,1,0,0,,965000,965001,965000,965001,70000,20999.7,54000.2,0,0,0,,1,0,0,0.4,0,0.4,1,1,0,0,0,0,0,0,1,0,0,0
"PDoesntAbandon2",0.1742,0,0.17416,0.514967,1,1,1,1,0.824912,0.171911,0.0321892,0.0379125,0,,,,,0,0,1,1,0.756048,0.297313,0.0587277,0.0780981,0,,,,,0,0.000918695,0.999081,0.525057,1037520,862509,1037520,862509,99972.4,103173,29383.5,0,0,0,,0,0.000918695,0,0.52113,0,0.784336,1,1,0,0,0,0,0,0,0,0.000918695,0.474506,0.524575
"DDefaults2",0.0002,0,0.00016,0.625,1,1,1,1,0.833333,0.291667,0.0317113,0.0352034,0,,,,,0,0,1,1,0.708333,0.333333,0.0507104,0.101937,0,,,,,0,1,0,,1115000,815001,1115000,815001,70000,116249,8750.15,0,0,0,,0,1,0,0.75,0,0.25,1,1,0,0,0,0,0,0,0,1,0,0
"DDoesntDefault2",0.174,0,0.174,0.514866,1,1,1,1,0.824904,0.171801,0.0321897,0.037915,0,,,,,0,0,1,1,0.756092,0.29728,0.0587351,0.0780762,0,,,,,0,0,1,0.525057,1037450,862552,1037450,862552,100000,103160,29402.5,0,0,0,,0,0,0,0.52092,0,0.784828,1,1,0,0,0,0,0,0,0,0,0.474943,0.525057
"POrDQuits2",0.0004,0,0.00036,0.537037,1,1,1,1,0.777778,0.222222,0.0462688,0.0314616,0,,,,,0,0,1,1,0.703704,0.314815,0.0733871,0.0887095,0,,,,,0.555556,0.444444,0,,1031670,898334,1031670,898334,70000,63333,33889.1,0,0,0,,0.555556,0.444444,0,0.555556,0,0.333333,1,1,0,0,0,0,0,0,0.555556,0.444444,0,0
"P Loses",0.0826,0,0.08264,0.446596,1,1,1,1,0.821555,0.169652,0.0352747,0.0310404,0,,,,,0,0,1,1,0.746692,0.268474,0.0614582,0.0622303,0,,,,,0,0,1,0,949999,950001,949999,950001,100000,28508.9,60128.5,0,0,0,,0,0,0,0.429816,0,0.845595,1,1,0,0,0,0,0,0,0,0,1,0
"P Wins",0.0914,0,0.09136,0.57662,1,1,1,1,0.827933,0.173745,0.0293991,0.0441335,0,,,,,0,0,1,1,0.764594,0.323336,0.0562719,0.0924097,0,,,,,0,0,1,1,1116550,783451,1116550,783451,100000,170687,1609.16,0,0,0,,0,0,0,0.603327,0,0.72986,1,1,0,0,0,0,0,0,0,0,0,1
"DSignal Liab 3 Dam 3 Answers",0.0432,0,0.04324,0.502004,1,1,1,1,0.70259,0.172988,0.0383739,0.0460292,0.189639,,,,,0,0,1,1,0.749619,0.4414,0.0452956,0.19191,0.207216,,,,,0.000925069,0,0.60222,0.562212,1049940,867681,1049940,867681,82377.4,95136.2,29893.7,0,0,0.396855,62500,0.000925069,0,0,0.478261,0,0.0490287,1,1,0,0,0.189639,0,0,0.207216,0.000925069,0,0.263645,0.338575
"DSignal Liab 3 Dam 3 Noans",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
