"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Damages Strength1",0.2003,0,0.20032,0.495873,0.999601,0.999201,1,1,0.417299,0.168399,0.0757138,0.02263,0.569289,,,,,0,0.000199681,1,1,0.369037,0.317379,0.0235667,0.0157208,0.336661,,,,,0.000199681,0,0.092851,0.754839,1007800,936552,1007800,936552,55647,39443.4,19428.9,0,0,0.90595,34425.3,0.000199681,0.000199681,0,0.495407,0,-0.00279553,0.999601,0.999201,0.000399361,0.000399361,0.569289,0,0.000199681,0.336661,0.000199681,0,0.0227636,0.0700879
"Damages Strength2",0.2009,0,0.20088,0.507003,0.999403,0.999204,1,1,0.511592,0.175568,0.0747908,0.034105,0.436878,,,,,0,0.000398248,1,1,0.451158,0.345913,0.0303074,0.0220496,0.320988,,,,,0.000597372,0.000199124,0.240143,0.770315,1011610,924357,1011610,924357,64031.3,41011.5,28864,0,0,0.757865,38472.1,0.000597372,0.000597372,0,0.504381,0,-0.0173238,0.999403,0.999204,0.000597372,0.000199124,0.436878,0,0.000398248,0.320988,0.000597372,0.000199124,0.0551573,0.184986
"Damages Strength3",0.1974,0,0.19736,0.507161,1,0.999797,1,1,0.57264,0.19525,0.0452292,0.0475538,0.402513,,,,,0.000202675,0.000202675,1,1,0.529768,0.421449,0.02762,0.0181106,0.35306,,,,,0,0,0.243818,0.756442,1023720,911068,1023720,911068,65213.8,44875.9,32007.5,0,0,0.755574,50030.2,0.000202675,0.000202675,0,0.507296,0,-0.00972842,1,0.999797,0,0.000202675,0.402513,0.000202675,0.000202675,0.35306,0,0,0.0593839,0.184435
"Damages Strength4",0.1986,0,0.1986,0.499295,0.999799,0.999799,1,1,0.580177,0.245064,0.0341254,0.0619588,0.474723,,,,,0,0,1,1,0.568853,0.461066,0.0366263,0.018527,0.291239,,,,,0,0,0.233837,0.645995,1031700,905544,1031700,905544,62759.3,43213,37501,0,0,0.765962,58690.5,0,0,0,0.500302,0,0.0215509,0.999799,0.999799,0.00020141,0,0.474723,0,0,0.291239,0,0,0.0827795,0.151057
"Damages Strength5",0.2028,0,0.20284,0.494347,1,0.999803,1,1,0.569297,0.281986,0.039517,0.0447232,0.535595,,,,,0.0003944,0,1,1,0.640944,0.45642,0.0377362,0.0241181,0.15914,,,,,0.000591599,0.0001972,0.303885,0.613887,1037920,899059,1037920,899059,63024.1,41992.7,43764.5,0,0,0.694735,62808.7,0.000985999,0.0001972,0,0.492802,0,-0.0001972,1,0.999803,0,0.0001972,0.535595,0.0003944,0,0.15914,0.000591599,0.0001972,0.117334,0.186551
"PDamagesSignal1",0.1964,0,0.19636,0.497488,0.999593,0.999185,1,1,0.383928,0.170065,0.0716549,0.0251473,0.623345,,,,,0,0,1,1,0.334417,0.332611,0.0182466,0.0180235,0.347118,,,,,0.000203707,0.000203707,0.028315,0.647482,1008540,939362,1008540,939362,52094.1,35205.2,21665.8,0,0,0.970462,34417,0.000203707,0.000203707,0,0.495417,0,0.00244449,0.999593,0.999185,0.000407415,0.000407415,0.623345,0,0,0.347118,0.000203707,0.000203707,0.00998167,0.0183337
"PDamagesSignal2",0.2007,0,0.20072,0.503554,0.999801,0.999801,1,1,0.534815,0.178859,0.0913721,0.0348268,0.39458,,,,,0,0.000398565,1,1,0.437013,0.347556,0.0359043,0.0195602,0.36389,,,,,0.000597848,0,0.240335,0.771144,1012640,922010,1012640,922010,65346.8,43184.5,28111.3,0,0,0.75847,41395.2,0.000597848,0.000398565,0,0.505779,0,-0.0103627,0.999801,0.999801,0.000199283,0,0.39458,0,0.000398565,0.36389,0.000597848,0,0.055002,0.185333
"PDamagesSignal3",0.2031,0,0.20312,0.506302,0.999606,0.999212,1,1,0.578275,0.202207,0.0339309,0.0472717,0.417684,,,,,0,0.000393856,1,1,0.542133,0.416977,0.0192395,0.0182982,0.322568,,,,,0,0,0.258566,0.744097,1023810,911032,1023810,911032,65161.5,45471.2,31054.1,0,0,0.740252,51326.8,0,0.000393856,0,0.502166,0,-0.0224498,0.999606,0.999212,0.000393856,0.000393856,0.417684,0,0.000393856,0.322568,0,0,0.0661678,0.192399
"PDamagesSignal4",0.1978,0,0.19784,0.501415,0.999798,0.999798,1,1,0.582036,0.24058,0.0320027,0.0546148,0.464416,,,,,0.000202184,0,1,1,0.550434,0.449566,0.0421215,0.019037,0.306308,,,,,0,0,0.228872,0.688163,1030650,906435,1030650,906435,62913.5,42335.7,38272.8,0,0,0.770724,56896,0.000202184,0,0,0.501213,0,0.0186009,0.999798,0.999798,0.000202184,0,0.464416,0.000202184,0,0.306308,0,0,0.0713708,0.157501
"PDamagesSignal5",0.202,0,0.20196,0.494685,1,0.999802,1,1,0.568113,0.274531,0.0409544,0.0485879,0.524064,,,,,0.000396118,0,1,1,0.674097,0.452847,0.0378828,0.0239205,0.120816,,,,,0.000594177,0.000198059,0.353733,0.621501,1036880,898260,1036880,898260,64865.3,44086,42363.3,0,0,0.64488,62119.9,0.000990295,0.000198059,0,0.495346,0,0.00376312,1,0.999802,0,0.000198059,0.524064,0.000396118,0,0.120816,0.000594177,0.000198059,0.133888,0.219846
"DDamagesSignal1",0.1978,0,0.1978,0.498349,0.999596,0.999393,1,1,0.436261,0.167678,0.0748592,0.0194393,0.545399,,,,,0,0.000404449,1,1,0.394264,0.313642,0.0254,0.0133598,0.31547,,,,,0.000404449,0,0.137715,0.776799,1008090,934194,1008090,934194,57715.9,39441.4,22170.9,0,0,0.86087,34158.4,0.000404449,0.000404449,0,0.501112,0,0.0091001,0.999596,0.999393,0.000404449,0.000202224,0.545399,0,0.000404449,0.31547,0.000404449,0,0.0307381,0.106977
"DDamagesSignal2",0.2019,0,0.20188,0.504491,0.999406,0.999009,1,1,0.507107,0.174798,0.0691586,0.0350348,0.447196,,,,,0,0.000198138,1,1,0.452047,0.317708,0.0278666,0.0257303,0.288092,,,,,0.000396275,0.000198138,0.262928,0.765637,1011070,924531,1011070,924531,64398.7,41491.5,29141.1,0,0,0.735288,35479,0.000396275,0.000396275,0,0.500297,0,-0.0110957,0.999406,0.999009,0.000594413,0.000396275,0.447196,0,0.000198138,0.288092,0.000396275,0.000198138,0.0616208,0.201308
"DDamagesSignal3",0.1998,0,0.19976,0.507376,0.9998,0.9998,1,1,0.55925,0.177682,0.0494911,0.0397632,0.384662,,,,,0,0.00020024,1,1,0.534625,0.438348,0.031383,0.0158273,0.377653,,,,,0,0,0.237285,0.746835,1022330,912115,1022330,912115,65558.7,44496.9,32976.6,0,0,0.762315,47780.4,0,0.00020024,0,0.506408,0,-0.00120144,0.9998,0.9998,0.00020024,0,0.384662,0,0.00020024,0.377653,0,0,0.0600721,0.177213
"DDamagesSignal4",0.1996,0,0.19956,0.499599,1,0.9998,1,1,0.577185,0.257852,0.0377966,0.082104,0.49549,,,,,0.000200441,0,1,1,0.568721,0.486216,0.0345292,0.0199113,0.303468,,,,,0.000200441,0.000200441,0.200241,0.623624,1034210,904671,1034210,904671,61123.5,42583.2,36053.3,0,0,0.798958,61634.5,0.000400882,0.000200441,0,0.506113,0,-0.0274604,1,0.9998,0,0.000200441,0.49549,0.000200441,0,0.303468,0.000200441,0.000200441,0.0753658,0.124875
"DDamagesSignal5",0.201,0,0.201,0.493698,1,0.999801,1,1,0.569732,0.288548,0.0383654,0.0343323,0.548657,,,,,0.00039801,0,1,1,0.619426,0.449816,0.0371098,0.0239007,0.174925,,,,,0.00039801,0,0.275423,0.601879,1037020,901201,1037020,901201,61778.1,42447.3,41201.5,0,0,0.723582,62967.5,0.00079602,0,0,0.486169,0,0.0220896,1,0.999801,0,0.000199005,0.548657,0.00039801,0,0.174925,0.00039801,0,0.109652,0.165771
"MutOptDamages5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages3",0.001,0,0.00096,0.555556,1,1,1,1,0.611111,0.180556,0.0333104,0.0331481,0.333333,,,,,0,0,1,1,0.677083,0.3125,0.0318166,0.0237264,0.0833333,,,,,0,0,0.583333,0.714286,1015420,907083,1015420,907083,77500,37708.3,46250,0,0,0.416667,30000,0,0,0,0.666667,0,-0.0833333,1,1,0,0,0.333333,0,0,0.0833333,0,0,0.166667,0.416667
"MutOptDamages2",0.0285,0,0.02852,0.514259,1,1,1,1,0.566152,0.173446,0.0355074,0.0326593,0.381487,,,,,0,0.00140252,1,1,0.610606,0.354167,0.0351422,0.018032,0.110799,,,,,0,0,0.506311,0.770083,1019060,907241,1019060,907241,73702.7,47107.3,36739.1,0,0,0.492286,33297.7,0,0.00140252,0,0.525947,0,-0.0196353,1,1,0,0,0.381487,0,0.00140252,0.110799,0,0,0.11641,0.389902
"MutOptDamages1",0.2118,0,0.21176,0.502361,0.999433,0.999244,1,1,0.566226,0.19666,0.0508451,0.0446817,0.406498,,,,,0.000188893,0.000188893,1,1,0.55692,0.377126,0.0350078,0.0194058,0.225349,,,,,0.000377786,0.000188893,0.366453,0.750515,1020810,910452,1020810,910452,68735.4,46397.3,34221.8,0,0,0.631847,44372.2,0.000566679,0.000377786,0,0.505289,0,-0.00340008,0.999433,0.999244,0.000566679,0.000188893,0.406498,0.000188893,0.000188893,0.225349,0.000377786,0.000188893,0.0914243,0.275028
"MutOptDamages0",0.5208,0,0.52084,0.499053,0.99977,0.999616,1,1,0.520103,0.215837,0.0539889,0.0388084,0.504032,,,,,7.6799E-05,0.000153598,1,1,0.514367,0.399638,0.0302475,0.0195283,0.285155,,,,,0.000383995,0,0.209815,0.656296,1022460,916396,1022460,916396,61140.5,41364.9,32002.7,0,0,0.789187,48093.9,0.000460794,0.000153598,0,0.496045,0,0.00860149,0.99977,0.999616,0.000230397,0.000153598,0.504032,7.6799E-05,0.000153598,0.285155,0.000383995,0,0.0721143,0.137701
"MutOptDamages-1",0.2094,0,0.2094,0.501019,1,0.999618,1,1,0.519746,0.222817,0.0579279,0.0468124,0.510029,,,,,0.000191022,0,1,1,0.451991,0.435662,0.0287271,0.0208733,0.394269,,,,,0,0.000191022,0.094938,0.663984,1024230,918253,1024230,918253,57516.7,39290.4,31601.7,0,0,0.904298,50987.5,0.000191022,0.000191022,0,0.503343,0,-0.0164279,1,0.999618,0,0.000382044,0.510029,0.000191022,0,0.394269,0,0.000191022,0.0319007,0.0630372
"MutOptDamages-2",0.0275,0,0.02752,0.503391,1,1,1,1,0.483527,0.264777,0.0645056,0.0600138,0.611919,,,,,0,0,1,1,0.426342,0.504994,0.0265588,0.0209808,0.343023,,,,,0,0,0.045058,0.612903,1028950,918052,1028950,918052,52994.2,38960.8,25152.6,0,0,0.954942,55289.2,0,0,0,0.481105,0,-0.0465116,1,1,0,0,0.611919,0,0,0.343023,0,0,0.0174419,0.0276163
"MutOptDamages-3",0.001,0,0.001,0.433333,1,1,1,1,0.426667,0.286667,0.0685809,0.0574034,0.72,,,,,0,0,1,1,0.357143,0.52381,0.0402703,0.0298724,0.24,,,,,0,0,0.04,0,1026200,924200,1026200,924200,49600,47400,15200,0,0,0.96,53125,0,0,0,0.36,0,-0.12,1,1,0,0,0.72,0,0,0.24,0,0,0.04,0
"MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSignal Liab 1 Dam 1",0.0401,0,0.04008,0.195442,0.999002,0.998004,1,1,0.166833,0.166667,0.0175097,0.0145074,0.997006,,,,,0,0,1,1,0.166667,0.166667,0.0542876,0.0205617,0.000998004,,,,,0,0,0,,1005120,954925,1005120,954925,39955.1,43188.6,2110.78,0,0,0.998004,25000,0,0,0,0.0419162,0,-0.299401,0.999002,0.998004,0.000998004,0.000998004,0.997006,0,0,0.000998004,0,0,0,0
"PSignal Liab 1 Dam 2",0.0352,0,0.03516,0.196625,1,1,1,1,0.167046,0.167046,0.0175907,0.0146084,0.998862,,,,,0,0,1,1,0.166667,0.166667,0.105199,0.0266873,0.00113766,,,,,0,0,0,,1005010,954954,1005010,954954,40034.1,42332.2,4163.82,0,0,1,25028.4,0,0,0,0.0602958,0,-0.316268,1,1,0,0,0.998862,0,0,0.00113766,0,0,0,0
"PSignal Liab 1 Dam 3",0.038,0,0.03804,0.201016,0.998948,0.998948,1,1,0.167368,0.167368,0.0177732,0.015237,0.995794,,,,,0,0,1,1,0.166667,0.166667,0.0698755,0.0273731,0.00315457,,,,,0,0,0,,1005000,954947,1005000,954947,40052.6,41976.9,6519.45,0,0,0.998948,25052.6,0,0,0,0.0683491,0,-0.403785,0.998948,0.998948,0.00105152,0,0.995794,0,0,0.00315457,0,0,0,0
"PSignal Liab 1 Dam 4",0.038,0,0.038,0.197368,1,1,1,1,0.166667,0.167544,0.0179676,0.0152943,1,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1005070,954934,1005070,954934,40000,41507.9,9084.21,0,0,1,25065.8,0,0,0,0.0778947,0,-0.377895,1,1,0,0,1,0,0,0,0,0,0,0
"PSignal Liab 1 Dam 5",0.0398,0,0.0398,0.1933,1,1,1,1,0.168174,0.167169,0.0180712,0.0153206,0.99397,,,,,0,0,1,1,0.166667,0.25,0.0759796,0.0299699,0.00603015,,,,,0,0,0,,1004980,954834,1004980,954834,40180.9,41351.8,11552.8,0,0,1,25075.4,0,0,0,0.0844221,0,-0.377889,1,1,0,0,0.99397,0,0,0.00603015,0,0,0,0
"PSignal Liab 2 Dam 1",0.0397,0,0.03972,0.359181,1,1,1,1,0.168009,0.167674,0.0187372,0.0160952,0.994965,,,,,0,0,1,1,0.166667,0.166667,0.0842628,0.0240859,0.00503525,,,,,0,0,0,,1005000,954849,1005000,954849,40151.1,31933.5,14375.6,0,0,1,25075.5,0,0,0,0.293051,0,-0.1571,1,1,0,0,0.994965,0,0,0.00503525,0,0,0,0
"PSignal Liab 2 Dam 2",0.0416,0,0.04156,0.340071,1,1,1,1,0.16795,0.167148,0.0193704,0.0169237,0.99615,,,,,0,0,1,1,0.333333,0.166667,0.104267,0.0235254,0.00288739,,,,,0.000962464,0,0,,1004950,954930,1004950,954930,40115.5,33765.6,17993.3,0,0,0.999038,25036.1,0.000962464,0,0,0.251203,0,-0.13282,1,1,0,0,0.99615,0,0,0.00288739,0.000962464,0,0,0
"PSignal Liab 2 Dam 3",0.0389,0,0.03888,0.346708,0.998971,0.998971,1,1,0.16701,0.16907,0.0206956,0.0197187,0.996914,,,,,0,0,1,1,0.166667,0.166667,0.0719405,0.0237831,0.00205761,,,,,0,0,0,,1005140,954835,1005140,954835,40020.6,32947.5,25951.6,0,0,0.998971,25180.2,0,0,0,0.268519,0,-0.201646,0.998971,0.998971,0.00102881,0,0.996914,0,0,0.00205761,0,0,0,0
"PSignal Liab 2 Dam 4",0.0342,0,0.03424,0.34852,1,1,1,1,0.168419,0.170755,0.02232,0.0214218,0.991822,,,,,0,0,1,1,0.166667,0.238095,0.0886185,0.0349192,0.00817757,,,,,0,0,0,,1005230,954527,1005230,954527,40245.3,31559.6,36255.8,0,0,1,25350.5,0,0,0,0.304907,0,-0.226636,1,1,0,0,0.991822,0,0,0.00817757,0,0,0,0
"PSignal Liab 2 Dam 5",0.0356,0,0.0356,0.341199,1,1,1,1,0.170787,0.170412,0.0389539,0.0228562,0.988764,,,,,0,0,1,1,0.25,0.233333,0.0832952,0.0421276,0.00786517,,,,,0.00337079,0,0,,1005110,954551,1005110,954551,40337.1,33393.3,36522.5,0,0,0.996629,25366.4,0.00337079,0,0,0.262921,0,-0.12809,1,1,0,0,0.988764,0,0,0.00786517,0.00337079,0,0,0
"PSignal Liab 3 Dam 1",0.0434,0,0.04344,0.498465,0.999079,0.998158,1,1,0.171587,0.168512,0.0321883,0.0191643,0.97698,,,,,0,0,1,1,0.311594,0.188406,0.087246,0.0319309,0.00644567,,,,,0,0,0.014733,0.625,1004980,954015,1004980,954015,41008.3,22463.2,26599.9,0,0,0.983425,25187.3,0,0,0,0.521179,0,0.00644567,0.999079,0.998158,0.00092081,0.00092081,0.97698,0,0,0.00644567,0,0,0.00552486,0.0092081
"PSignal Liab 3 Dam 2",0.0475,0,0.04752,0.49537,1,1,1,1,0.769921,0.169893,0.13536,0.0223696,0.00420875,,,,,0,0.000841751,1,1,0.332628,0.292865,0.0120758,0.0160465,0.715488,,,,,0.000841751,0,0.27862,0.359517,1005030,916768,1005030,916768,78207.1,48329.1,32975.6,0,0,0.719697,50672.5,0.000841751,0.000841751,0,0.508418,0,-0.020202,1,1,0,0,0.00420875,0,0.000841751,0.715488,0.000841751,0,0.178451,0.100168
"PSignal Liab 3 Dam 3",0.0436,0,0.04356,0.496939,1,0.999082,1,1,0.824908,0.175398,0.0583151,0.0284232,0.00734619,,,,,0,0,1,1,0.334568,0.346605,0.0115875,0.0139244,0.856749,,,,,0,0,0.134986,0.251701,1012600,913634,1012600,913634,73769.5,44212.6,41873.3,0,0,0.864096,53653,0,0,0,0.498623,0,-0.0156107,1,0.999082,0,0.000918274,0.00734619,0,0,0.856749,0,0,0.10101,0.0339761
"PSignal Liab 3 Dam 4",0.0455,0,0.04552,0.499561,0.999121,0.999121,1,1,0.801818,0.185723,0.0712923,0.0355087,0.0228471,,,,,0,0,1,1,0.339184,0.368737,0.0218617,0.0188576,0.818102,,,,,0,0,0.158172,0.305556,1016860,909145,1016860,909145,73998.2,46994.7,51212.7,0,0,0.840949,57223.1,0,0,0,0.487698,0,0.0123023,0.999121,0.999121,0.000878735,0,0.0228471,0,0,0.818102,0,0,0.109842,0.0483304
"PSignal Liab 3 Dam 5",0.0484,0,0.04836,0.499586,1,1,1,1,0.764682,0.20182,0.0892193,0.039877,0.044665,,,,,0.00082713,0,1,1,0.598498,0.369584,0.0233411,0.0281632,0.247312,,,,,0,0,0.707196,0.440936,1025110,885037,1025110,885037,89851.1,64241.1,55748.6,0,0,0.291977,97308.8,0.00082713,0,0,0.48139,0,-0.0248139,1,1,0,0,0.044665,0.00082713,0,0.247312,0,0,0.395368,0.311828
"PSignal Liab 4 Dam 1",0.0327,0,0.03272,0.654442,1,1,1,1,0.752241,0.170334,0.151538,0.031635,0.00122249,,,,,0,0,1,1,0.335169,0.321297,0.0126507,0.0171435,0.872861,,,,,0.00122249,0,0.124694,0.598039,1011860,914432,1011860,914432,73704.2,45806.8,30492.1,0,0,0.874083,50699.3,0.00122249,0,0,0.715159,0,0.125917,1,1,0,0,0.00122249,0,0,0.872861,0.00122249,0,0.0501222,0.0745721
"PSignal Liab 4 Dam 2",0.0358,0,0.03584,0.663318,1,1,1,1,0.767857,0.185454,0.129929,0.0455517,0.015625,,,,,0,0.00111607,1,1,0.337306,0.359818,0.0210303,0.0196301,0.886161,,,,,0,0,0.097098,0.609195,1017270,910321,1017270,910321,72410.7,34165.7,43909,0,0,0.901786,54409,0,0.00111607,0,0.756696,0,0.0714286,1,1,0,0,0.015625,0,0.00111607,0.886161,0,0,0.0379464,0.0591518
"PSignal Liab 4 Dam 3",0.0428,0,0.04284,0.652194,1,1,1,1,0.829132,0.22409,0.0436332,0.0635142,0.070028,,,,,0,0.000933707,1,1,0.661642,0.41675,0.0297267,0.0186023,0.240896,,,,,0,0,0.688142,0.717775,1035820,875665,1035820,875665,88515.4,59005.6,41956.1,0,0,0.310924,104542,0,0.000933707,0,0.70775,0,0.123249,1,1,0,0,0.070028,0,0.000933707,0.240896,0,0,0.194211,0.493931
"PSignal Liab 4 Dam 4",0.0441,0,0.04412,0.640828,1,1,1,1,0.830916,0.265488,0.0238324,0.07458,0.133273,,,,,0,0,1,1,0.684275,0.482741,0.0429296,0.0178042,0.345422,,,,,0,0,0.521306,0.631304,1048820,869538,1048820,869538,81641,52316.4,47239.3,0,0,0.478694,107008,0,0,0,0.68087,0,0.228468,1,1,0,0,0.133273,0,0,0.345422,0,0,0.192203,0.329102
"PSignal Liab 4 Dam 5",0.0433,0,0.04332,0.650508,1,0.999077,1,1,0.829328,0.330407,0.0319149,0.072901,0.232687,,,,,0,0,1,1,0.711245,0.493373,0.0693274,0.0189202,0.265005,,,,,0,0,0.501385,0.679558,1061400,860598,1061400,860598,78000.9,46382.7,55371.7,0,0,0.497692,111712,0,0,0,0.722992,0,0.168052,1,0.999077,0,0.000923361,0.232687,0,0,0.265005,0,0,0.160665,0.34072
"PSignal Liab 5 Dam 1",0.0404,0,0.0404,0.80495,1,1,1,1,0.740759,0.177228,0.154952,0.0457485,0.0108911,,,,,0,0,1,1,0.335335,0.34618,0.020868,0.01839,0.967327,,,,,0,0.000990099,0.020792,0.904762,1016570,913131,1016570,913131,70297,35616.3,35779.7,0,0,0.978218,51530.9,0,0.000990099,0,0.938614,0,0.354455,1,1,0,0,0.0108911,0,0,0.967327,0,0.000990099,0.0019802,0.0188119
"PSignal Liab 5 Dam 2",0.0406,0,0.04064,0.804954,0.999016,0.999016,1,1,0.747947,0.205747,0.14345,0.0757756,0.0472441,,,,,0,0,1,1,0.656153,0.404171,0.0782276,0.0237677,0.175197,,,,,0.000984252,0,0.775591,0.961929,1031940,876280,1031940,876280,91781.5,55492.1,39557.1,0,0,0.222441,98561.9,0.000984252,0,0,0.927165,0,0.318898,0.999016,0.999016,0.000984252,0,0.0472441,0,0,0.175197,0.000984252,0,0.0295276,0.746063
"PSignal Liab 5 Dam 3",0.0398,0,0.0398,0.807203,1,0.998995,1,1,0.832495,0.273642,0.0251582,0.107934,0.122613,,,,,0,0.00100503,1,1,0.665136,0.505932,0.016452,0.0233303,0.444221,,,,,0,0,0.431156,0.958042,1059350,861490,1059350,861490,79160.8,47854.3,35912.1,0,0,0.566834,105297,0,0.00100503,0,0.927638,0,0.352764,1,0.998995,0,0.00100503,0.122613,0,0.00100503,0.444221,0,0,0.0180905,0.413065
"PSignal Liab 5 Dam 4",0.036,0,0.03596,0.799592,1,1,1,1,0.831479,0.423063,0.0163866,0.12744,0.361513,,,,,0.00111235,0,1,1,0.741419,0.553519,0.0794872,0.0212476,0.21802,,,,,0,0,0.419355,0.95756,1077070,851232,1077070,851232,71701.9,35328.1,43656.8,0,0,0.579533,115379,0.00111235,0,0,0.932147,0,0.42158,1,1,0,0,0.361513,0.00111235,0,0.21802,0,0,0.0177976,0.401557
"PSignal Liab 5 Dam 5",0.0349,0,0.03488,0.794916,1,1,1,1,0.833333,0.534786,0.0134062,0.0947197,0.540138,,,,,0.00114679,0,1,1,0.833333,0.6175,0.0128813,0.0215098,0.0126147,,,,,0,0.00114679,0.444954,0.938144,1091530,841359,1091530,841359,67110.1,27322.2,48767.2,0,0,0.552752,125000,0.00114679,0.00114679,0,0.938073,0,0.409404,1,1,0,0,0.540138,0.00114679,0,0.0126147,0,0.00114679,0.0275229,0.417431
"DSignal Liab 1 Dam 1",0.0392,0,0.03916,0.192884,1,1,1,1,0.173306,0.166837,0.0192965,0.0143059,0.988764,,,,,0,0,1,1,0.30303,0.166667,0.0222116,0.0152861,0.0020429,,,,,0,0,0.009193,0.222222,1004630,954757,1004630,954757,40612.9,42668.5,2982.64,0,0,0.990807,25012.9,0,0,0,0.0561798,0,0.307457,1,1,0,0,0.988764,0,0,0.0020429,0,0,0.00715015,0.0020429
"DSignal Liab 1 Dam 2",0.0382,0,0.03816,0.199686,0.998952,0.997904,1,1,0.194678,0.166842,0.0217296,0.0143209,0.951782,,,,,0,0,1,1,0.325758,0.166667,0.0177127,0.0150708,0.00209644,,,,,0,0,0.044025,0.0952381,1003070,954306,1003070,954306,42625.8,42953.4,4680.29,0,0,0.953878,25013.7,0,0,0,0.057652,0,0.395178,0.998952,0.997904,0.00104822,0.00104822,0.951782,0,0,0.00209644,0,0,0.0398323,0.0041929
"DSignal Liab 1 Dam 3",0.0378,0,0.0378,0.201058,1,1,1,1,0.199647,0.166843,0.0214303,0.0143399,0.94709,,,,,0,0,1,1,0.38,0.18,0.0170685,0.014814,0.0021164,,,,,0,0,0.050794,0.1875,1003180,953709,1003180,953709,43111.1,42862.4,7687.83,0,0,0.949206,25083.6,0,0,0,0.0708995,0,0.38836,1,1,0,0,0.94709,0,0,0.0021164,0,0,0.0412698,0.0095238
"DSignal Liab 1 Dam 4",0.0362,0,0.0362,0.191713,1,1,1,1,0.19779,0.167403,0.0223265,0.0143575,0.948066,,,,,0,0,1,1,0.41844,0.177305,0.0268024,0.0152706,0.00552486,,,,,0,0,0.046409,0.119048,1003220,953829,1003220,953829,42950.3,43082.9,8005.52,0,0,0.953591,25115.9,0,0,0,0.0629834,0,0.319337,1,1,0,0,0.948066,0,0,0.00552486,0,0,0.040884,0.0055249
"DSignal Liab 1 Dam 5",0.039,0,0.039,0.197265,1,1,1,1,0.188718,0.166667,0.0244051,0.0143682,0.961026,,,,,0,0,1,1,0.482456,0.166667,0.0298809,0.0160286,0.00512821,,,,,0.00102564,0,0.032821,0.15625,1003720,954128,1003720,954128,42153.8,41728.2,12861.5,0,0,0.966154,25000,0.00102564,0,0,0.0882051,0,0.339487,1,1,0,0,0.961026,0,0,0.00512821,0.00102564,0,0.0276923,0.0051282
