"Scenario","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PDoesntFile","P Files","DDoesntAnswer","D Answers","Settles1","DoesntSettle1","PAbandons1","PDoesntAbandon1","DDefaults1","DDoesntDefault1","POrDQuits1","P Loses","P Wins"
"WarmCosts85000","DSignal Liab 3 Dam 5",0.046,0,0.046,0.497101,0.745652,0.745652,0,0,,,,,0,,,,,0.458696,0,0.286957,0.659091,1011840,958902,-0.00650449,-0.008813,29260.9,18934.8,62587,0,0,0,,0.458696,0,0,0.495652,0,0.0413043,0.254348,0.745652,0,0.745652,0,0.745652,0.458696,0.286957,0,0.286957,0.458696,0.0978261,0.18913
"WarmCosts85000","DSignal Liab 4 Dam 1",0.0395,0,0.0395,0.651055,0.212658,0.212658,0,0,,,,,0,,,,,0.134177,0,0.078481,1,1001350,990468,-0.00670234,-0.00714958,8177.22,3759.49,39683.5,0,0,0,,0.134177,0,0,0.746835,0,-0.182278,0.787342,0.212658,0,0.212658,0,0.212658,0.134177,0.078481,0,0.078481,0.134177,0,0.078481
"WarmCosts85000","DSignal Liab 4 Dam 2",0.0396,0,0.0396,0.655724,0.578283,0.578283,0,0,,,,,0,,,,,0.285354,0,0.292929,0.956897,1011770,962020,-0.00641604,-0.00849071,26212.1,16022.7,46363.6,0,0,0,,0.285354,0,0,0.727273,0,-0.169192,0.421717,0.578283,0,0.578283,0,0.578283,0.285354,0.292929,0,0.292929,0.285354,0.0126263,0.280303
"WarmCosts85000","DSignal Liab 4 Dam 3",0.041,0,0.041,0.654878,0.821951,0.821951,0,0,,,,,0,,,,,0.14878,0.673171,0,,1092760,890805,-0.00450596,-0.0123481,16439,55463.4,20707.3,0,0,0,,0.14878,0.673171,0.297561,0.719512,0,-0.126829,0.178049,0.821951,0,0.821951,0,0.821951,0.14878,0.673171,0.673171,0,0.821951,0,0
"WarmCosts85000","DSignal Liab 4 Dam 4",0.0373,0,0.0373,0.651028,0.91689,0.91689,0,0,,,,,0,,,,,0.117962,0.798928,0,,1110670,870992,-0.00406875,-0.0133759,18337.8,54718.5,16930.3,0,0,0,,0.117962,0.798928,0.289544,0.718499,0,-0.155496,0.0831099,0.91689,0,0.91689,0,0.91689,0.117962,0.798928,0.798928,0,0.91689,0,0
"WarmCosts85000","DSignal Liab 4 Dam 5",0.0391,0,0.0391,0.639386,0.923274,0.923274,0,0,,,,,0,,,,,0.148338,0.774936,0,,1107010,874527,-0.00416062,-0.0131883,18465.5,41700.8,22864.5,0,0,0,,0.148338,0.774936,0.299233,0.693095,0,-0.219949,0.0767263,0.923274,0,0.923274,0,0.923274,0.148338,0.774936,0.774936,0,0.923274,0,0
"WarmCosts85000","DSignal Liab 5 Dam 1",0.0384,0,0.0384,0.804253,0.328125,0.328125,0,0,,,,,0,,,,,0.169271,0,0.158854,1,1003360,982135,-0.00664223,-0.00751312,14505.2,6445.31,47656.2,0,0,0,,0.169271,0,0,0.927083,0,-0.335937,0.671875,0.328125,0,0.328125,0,0.328125,0.169271,0.158854,0,0.158854,0.169271,0,0.158854
"WarmCosts85000","DSignal Liab 5 Dam 2",0.0396,0,0.0396,0.808502,0.709596,0.709596,0,0,,,,,0,,,,,0.217172,0,0.492424,1,1022700,938485,-0.00609059,-0.00960002,38813.1,20113.6,49255.1,0,0,0,,0.217172,0,0,0.926768,0,-0.313131,0.290404,0.709596,0,0.709596,0,0.709596,0.217172,0.492424,0,0.492424,0.217172,0,0.492424
"WarmCosts85000","DSignal Liab 5 Dam 3",0.0345,0,0.0345,0.803382,0.936232,0.826087,0,0,,,,,0,,,,,0.0898551,0.736232,0,,1117590,864783,-0.00389809,-0.0136775,17623.2,52826.1,13289.9,0,0,0,,0.0898551,0.736232,0.13913,0.950725,0,-0.333333,0.0637681,0.936232,0.110145,0.826087,0,0.826087,0.0898551,0.736232,0.736232,0,0.826087,0,0
"WarmCosts85000","DSignal Liab 5 Dam 4",0.0373,0,0.0373,0.798928,0.991957,0,0,0,,,,,0,,,,,0,0,0,,1138870,851206,-0.00337325,-0.0142037,9919.57,30764.1,2064.34,0,0,0,,0,0,0,0.954424,0,-0.423592,0.0080429,0.991957,0.991957,0,0,0,0,0,0,0,0,0,0
"WarmCosts85000","DSignal Liab 5 Dam 5",0.0405,0,0.0405,0.804115,1,0,0,0,,,,,0,,,,,0,0,0,,1140000,850000,-0.00334597,-0.0142642,10000,13148.1,7654.32,0,0,0,,0,0,0,0.94321,0,-0.387654,0,1,1,0,0,0,0,0,0,0,0,0,0
"WarmCosts85000","PDoesntFile",0.5513,0,0.5513,0.372393,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,-0.00673795,-0.00673795,0,0,23449.1,0,0,0,,0,0,0,0.315073,0,-0.150372,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts85000","P Files",0.4487,0,0.4487,0.655263,1,0.81881,0,0,,,,,0,,,,,0.365277,0.252062,0.201471,0.797566,1066030,905708,-0.00515613,-0.0114329,28261.6,33346.3,31778.5,0,0,0,,0.365277,0.252062,0.0880321,0.719412,0,0.186316,0,1,0.18119,0.81881,0,0.81881,0.365277,0.453532,0.252062,0.201471,0.617339,0.0407845,0.160686
"WarmCosts85000","DDoesntAnswer",0.0813,0,0.0813,0.801558,1,0,0,0,,,,,0,,,,,0,0,0,,1140000,850000,-0.00334597,-0.0142642,10000,23185.7,4637.15,0,0,0,,0,0,0,0.95203,0,-0.398524,0,1,1,0,0,0,0,0,0,0,0,0,0
"WarmCosts85000","D Answers",0.3674,0,0.3674,0.622891,1,1,0,0,,,,,0,,,,,0.446108,0.307839,0.246053,0.797566,1049660,918035,-0.00555669,-0.0108064,32302.7,35594.7,37784.4,0,0,0,,0.446108,0.307839,0.107512,0.667937,0,0.315732,0,1,0,1,0,1,0.446108,0.553892,0.307839,0.246053,0.753947,0.0498095,0.196244
"WarmCosts85000","Settles1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts85000","DoesntSettle1",0.3674,0,0.3674,0.622891,1,1,0,0,,,,,0,,,,,0.446108,0.307839,0.246053,0.797566,1049660,918035,-0.00555669,-0.0108064,32302.7,35594.7,37784.4,0,0,0,,0.446108,0.307839,0.107512,0.667937,0,0.315732,0,1,0,1,0,1,0.446108,0.553892,0.307839,0.246053,0.753947,0.0498095,0.196244
"WarmCosts85000","PAbandons1",0.1639,0,0.1639,0.544234,1,1,0,0,,,,,0,,,,,1,0,0,,990000,990000,-0.00708341,-0.00708341,20000,4405.13,62748.6,0,0,0,,1,0,0.118365,0.559487,0,0.219036,0,1,0,1,0,1,1,0,0,0,1,0,0
"WarmCosts85000","PDoesntAbandon1",0.2035,0,0.2035,0.686241,1,1,0,0,,,,,0,,,,,0,0.555774,0.444226,0.797566,1097710,860074,-0.00432706,-0.013805,42211.3,60715,17678.1,0,0,0,,0,0.555774,0.0987715,0.755283,0,0.393612,0,1,0,1,0,1,0,1,0.555774,0.444226,0.555774,0.0899263,0.3543
"WarmCosts85000","DDefaults1",0.1131,0,0.1131,0.707781,1,1,0,0,,,,,0,,,,,0,1,0,,1140000,840000,-0.00334597,-0.0149956,20000,66410.3,1865.61,0,0,0,,0,1,0.177719,0.789567,0,0.0636605,0,1,0,1,0,1,0,1,1,0,1,0,0
"WarmCosts85000","DDoesntDefault1",0.0904,0,0.0904,0.659292,1,1,0,0,,,,,0,,,,,0,0,1,0.797566,1044810,885188,-0.0055545,-0.0123154,70000,53589.6,37461.3,0,0,0,,0,0,0,0.712389,0,0.806416,0,1,0,1,0,1,0,1,0,1,0,0.202434,0.797566
"WarmCosts85000","POrDQuits1",0.277,0,0.277,0.611011,1,1,0,0,,,,,0,,,,,0.591697,0.408303,0,,1051250,928755,-0.0055574,-0.010314,20000,29722,37889.9,0,0,0,,0.591697,0.408303,0.142599,0.65343,0,0.155596,0,1,0,1,0,1,0.591697,0.408303,0.408303,0,1,0,0
"WarmCosts85000","P Loses",0.0183,0,0.0183,0.504554,1,1,0,0,,,,,0,,,,,0,0,1,0,965000,965000,-0.00802655,-0.00802655,70000,16830.6,82103.8,0,0,0,,0,0,0,0.519126,0,1.33333,0,1,0,1,0,1,0,1,0,1,0,1,0
"WarmCosts85000","P Wins",0.0721,0,0.0721,0.698567,1,1,0,0,,,,,0,,,,,0,0,1,1,1065070,864931,-0.00492706,-0.0134039,70000,62919.6,26130.4,0,0,0,,0,0,0,0.761442,0,0.672677,0,1,0,1,0,1,0,1,0,1,0,0,1
"WarmCosts85000","DSignal Liab 3 Dam 3 Answers",0.0267,0,0.0267,0.52809,1,1,0,0,,,,,0,,,,,0.666667,0,0.333333,0.573034,1002450,960880,-0.00675983,-0.00852244,36666.7,21217.2,50393.3,0,0,0,,0.666667,0,0,0.516854,0,0.513109,0,1,0,1,0,1,0.666667,0.333333,0,0.333333,0.666667,0.142322,0.191011
"WarmCosts85000","DSignal Liab 3 Dam 3 Noans",0.0183,0,0.0183,0.460838,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,-0.00673795,-0.00673795,0,0,38661.2,0,0,0,,0,0,0,0.415301,0,-0.73224,1,0,0,0,0,0,0,0,0,0,0,0,0
"WarmCosts90000","All",1,0,1,0.50095,1,1,1,1,0.612467,0.6263,0.0221418,0.0118422,0.9167,,,,,0.0044,0.0612,0.0177,0.502825,1083880,895237,-0.00447545,-0.0114814,20885,58033,8296,0,0,0.9167,92017.6,0.0044,0.0612,0.0017,0.5011,0,-0.0037,0,1,0,1,0.9167,0.0833,0.0044,0.0789,0.0612,0.0177,0.0656,0.0088,0.0089
"WarmCosts90000","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","DisputeArises",1,0,1,0.50095,1,1,1,1,0.612467,0.6263,0.0221418,0.0118422,0.9167,,,,,0.0044,0.0612,0.0177,0.502825,1083880,895237,-0.00447545,-0.0114814,20885,58033,8296,0,0,0.9167,92017.6,0.0044,0.0612,0.0017,0.5011,0,-0.0037,0,1,0,1,0.9167,0.0833,0.0044,0.0789,0.0612,0.0177,0.0656,0.0088,0.0089
"WarmCosts90000","Litigated",1,0,1,0.50095,1,1,1,1,0.612467,0.6263,0.0221418,0.0118422,0.9167,,,,,0.0044,0.0612,0.0177,0.502825,1083880,895237,-0.00447545,-0.0114814,20885,58033,8296,0,0,0.9167,92017.6,0.0044,0.0612,0.0017,0.5011,0,-0.0037,0,1,0,1,0.9167,0.0833,0.0044,0.0789,0.0612,0.0177,0.0656,0.0088,0.0089
"WarmCosts90000","Settles",0.9167,0,0.9167,0.491728,1,1,1,1,0.592397,0.634504,0.0199364,0.0102976,1,,,,,0,0,0,,1082020,897982,-0.00449711,-0.0112899,20000,55951.8,7841.17,0,0,1,92017.6,0,0,0,0.4898,0,-0.0795244,0,1,0,1,1,0,0,0,0,0,0,0,0
"WarmCosts90000","Tried",0.0177,0,0.0177,0.539548,1,1,1,1,0.833333,0.537665,0.0573415,0.0119283,0,,,,,0,0,1,0.502825,1009490,920508,-0.00661109,-0.0103411,70000,42966.1,43361.6,0,0,0,,0,0,0,0.564972,0,1.29379,0,1,0,1,0,1,0,1,0,1,0,0.497175,0.502825
"WarmCosts90000","Abandoned",0.0656,0,0.0656,0.619411,1,1,1,1,0.833333,0.535569,0.0434637,0.0334043,0,,,,,0.0670732,0.932927,0,,1129940,850061,-0.00359665,-0.0144649,20000,91181.4,5190.55,0,0,0,,0.0670732,0.932927,0.0259146,0.641768,0,0.705793,0,1,0,1,0,1,0.0670732,0.932927,0.932927,0,1,0,0
"WarmCosts90000","OneRound",1,0,1,0.50095,1,1,1,1,0.612467,0.6263,0.0221418,0.0118422,0.9167,,,,,0.0044,0.0612,0.0177,0.502825,1083880,895237,-0.00447545,-0.0114814,20885,58033,8296,0,0,0.9167,92017.6,0.0044,0.0612,0.0017,0.5011,0,-0.0037,0,1,0,1,0.9167,0.0833,0.0044,0.0789,0.0612,0.0177,0.0656,0.0088,0.0089
"WarmCosts90000","TwoRounds",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","ThreeRounds",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","Truly Liable",0.5011,0,0.5011,0.653928,1,1,1,1,0.669427,0.690947,0.0324557,0.0187052,0.896029,,,,,0.00838156,0.0756336,0.019956,0.62,1093080,885926,-0.00427903,-0.0120308,20997.8,20819.7,16555.6,0,0,0.896029,101785,0.00838156,0.0756336,0.00319298,1,0,0.00778288,0,1,0,1,0.896029,0.103971,0.00838156,0.0955897,0.0756336,0.0199561,0.0840152,0.00758332,0.0123728
"WarmCosts90000","Truly Not Liable",0.4989,0,0.4989,0.347297,1,1,1,1,0.555255,0.561368,0.0117824,0.00494898,0.937462,,,,,0.000400882,0.0467027,0.015434,0.350649,1074640,904590,-0.00467274,-0.0109295,20771.7,95410.4,0,0,0,0.937462,82641.1,0.000400882,0.0467027,0.000200441,0,0,-0.0152335,0,1,0,1,0.937462,0.0625376,0.000400882,0.0621367,0.0467027,0.015434,0.0471036,0.010022,0.0054119
"WarmCosts90000","AllCount",10000,0,10000,0.50095,10000,10000,10000,10000,0.612467,0.6263,0.0221418,0.0118422,9167,,,,,44,612,177,89,1083880,895237,-0.00447545,-0.0114814,20885,58033,8296,0,0,9167,92017.6,44,612,17,5011,0,-0.0037,0,10000,0,10000,9167,833,44,789,612,177,656,88,89
"WarmCosts90000","Liability Strength1",0.2009,0,0.2009,0.166667,1,1,1,1,0.500332,0.500664,0.0001947,5.78809E-05,0.999004,,,,,0,0,0.000996,0,1064950,915000,-0.00487036,-0.0103068,20049.8,82931.8,1222,0,0,0.999004,75049.8,0,0,0,0.026879,0,-0.0099552,0,1,0,1,0.999004,0.00099552,0,0.00099552,0,0.00099552,0,0.00099552,0
"WarmCosts90000","Liability Strength2",0.1578,0,0.1578,0.333333,1,1,1,1,0.521335,0.52725,0.00695797,0.000361939,0.946134,,,,,0,0.0342205,0.019645,0,1067900,911119,-0.00482641,-0.0105499,20982.3,68818.1,9461.34,0,0,0.946134,77428,0,0.0342205,0,0.253485,0,-0.0342205,0,1,0,1,0.946134,0.0538657,0,0.0538657,0.0342205,0.0196451,0.0342205,0.0196451,0
"WarmCosts90000","Liability Strength3",0.274,0,0.274,0.5,1,1,1,1,0.613625,0.623844,0.0238078,0.00747703,0.872263,,,,,0.000364964,0.0923358,0.035036,0.447917,1084620,893627,-0.00446921,-0.0115858,21751.8,62002.7,10023.7,0,0,0.872263,91752.1,0.000364964,0.0923358,0,0.491241,0,0.00583942,0,1,0,1,0.872263,0.127737,0.000364964,0.127372,0.0923358,0.0350365,0.0927007,0.0193431,0.0156934
"WarmCosts90000","Liability Strength4",0.1693,0,0.1693,0.666667,1,1,1,1,0.698267,0.714905,0.0329833,0.0245398,0.887183,,,,,0.001772,0.0998228,0.011223,0.894737,1100010,879427,-0.00412119,-0.0124063,20561.1,45829.9,9861.19,0,0,0.887183,106508,0.001772,0.0998228,0.00118133,0.759598,0,-0.00413467,0,1,0,1,0.887183,0.112817,0.001772,0.111045,0.0998228,0.0112227,0.101595,0.00118133,0.0100413
"WarmCosts90000","Liability Strength5",0.198,0,0.198,0.833333,1,1,1,1,0.723906,0.760354,0.044936,0.0281323,0.896465,,,,,0.020202,0.0686869,0.014646,1,1100990,878277,-0.00410662,-0.0124801,20732.3,29114.9,10815.7,0,0,0.896465,111570,0.020202,0.0686869,0.00757576,0.972222,0,0.0141414,0,1,0,1,0.896465,0.103535,0.020202,0.0833333,0.0686869,0.0146465,0.0888889,0,0.0146465
"WarmCosts90000","PLiabilitySignal1",0.1913,0,0.1913,0.19838,1,1,1,1,0.5,0.505402,0.00011203,0.000129093,1,,,,,0,0,0,,1065410,914595,-0.00485908,-0.0103285,20000,80386.8,2503.92,0,0,1,75405.1,0,0,0,0.0648197,0,-0.372713,0,1,0,1,1,0,0,0,0,0,0,0,0
"WarmCosts90000","PLiabilitySignal2",0.1927,0,0.1927,0.346393,1,1,1,1,0.5,0.547051,0.00011203,0.0031615,1,,,,,0,0,0,,1068530,911471,-0.00478757,-0.0104999,20000,66328.5,8425.01,0,0,1,78528.8,0,0,0,0.280747,0,-0.179035,0,1,0,1,1,0,0,0,0,0,0,0,0
"WarmCosts90000","PLiabilitySignal3",0.2254,0,0.2254,0.50244,1,1,1,1,0.607217,0.627699,0.0337578,0.00914578,0.900621,,,,,0,0.0732032,0.026176,0.186441,1083570,895119,-0.00449088,-0.0114918,21308.8,57647.5,10714.3,0,0,0.900621,91804.2,0,0.0732032,0,0.510204,0,-0.0279503,0,1,0,1,0.900621,0.0993789,0,0.0993789,0.0732032,0.0261757,0.0732032,0.0212955,0.0048802
"WarmCosts90000","PLiabilitySignal4",0.2004,0,0.2004,0.652362,1,1,1,1,0.72821,0.701098,0.0241533,0.0190869,0.817365,,,,,0.00249501,0.137226,0.042914,0.55814,1100390,877469,-0.00413784,-0.0125522,22145.7,52512.5,8853.54,0,0,0.817365,108478,0.00249501,0.137226,0.00199601,0.706088,0,0.157186,0,1,0,1,0.817365,0.182635,0.00249501,0.18014,0.137226,0.0429142,0.139721,0.0189621,0.0239521
"WarmCosts90000","PLiabilitySignal5",0.1902,0,0.1902,0.800561,1,1,1,1,0.7238,0.747722,0.0507333,0.0279802,0.87224,,,,,0.0205047,0.0904311,0.016824,0.9375,1100980,878183,-0.00411083,-0.0124946,20841.2,33418.8,10537.6,0,0,0.87224,110850,0.0205047,0.0904311,0.00683491,0.936383,0,0.404311,0,1,0,1,0.87224,0.12776,0.0205047,0.107256,0.0904311,0.0168244,0.110936,0.00105152,0.0157729
"WarmCosts90000","DLiabilitySignal1",0.1843,0,0.1843,0.195153,1,1,1,1,0.50416,0.5,0.00163394,1.96549E-05,0.98752,,,,,0,0,0.01248,0.0434783,1063830,915543,-0.00490547,-0.0102827,20624,79655.5,3014.11,0,0,0.98752,75000,0,0,0,0.0656538,0,0.336408,0,1,0,1,0.98752,0.0124797,0,0.0124797,0,0.0124797,0,0.0119371,0.0005426
"WarmCosts90000","DLiabilitySignal2",0.1995,0,0.1995,0.344027,1,1,1,1,0.546617,0.5,0.0104033,0.00015116,0.86015,,,,,0,0.087218,0.052632,0.428571,1068620,908747,-0.00482947,-0.0107214,22631.6,68962.4,9007.52,0,0,0.86015,75000,0,0.087218,0,0.275188,0,0.166917,0,1,0,1,0.86015,0.13985,0,0.13985,0.087218,0.0526316,0.087218,0.0300752,0.0225564
"WarmCosts90000","DLiabilitySignal3",0.2273,0,0.2273,0.50264,1,1,1,1,0.613946,0.631984,0.0237126,0.000762995,0.901892,,,,,0,0.0941487,0.00396,0.555556,1087810,891991,-0.00438286,-0.0116687,20198,60882.1,9333.48,0,0,0.901892,92731.7,0,0.0941487,0,0.505059,0,0.0175979,0,1,0,1,0.901892,0.0981082,0,0.0981082,0.0941487,0.00395952,0.0941487,0.00175979,0.0021997
"WarmCosts90000","DLiabilitySignal4",0.2005,0,0.2005,0.65611,1,1,1,1,0.676559,0.72153,0.0299575,0.0324457,0.934663,,,,,0.00199501,0.0593516,0.00399,0.875,1097310,882494,-0.00417314,-0.0122105,20199.5,47381.5,9112.22,0,0,0.934663,105109,0.00199501,0.0593516,0,0.721197,0,-0.145636,0,1,0,1,0.934663,0.0653367,0.00199501,0.0633416,0.0593516,0.00399002,0.0613466,0.00049875,0.0034913
"WarmCosts90000","DLiabilitySignal5",0.1884,0,0.1884,0.799098,1,1,1,1,0.718153,0.775389,0.0444207,0.0272275,0.906051,,,,,0.0212314,0.0557325,0.016985,0.96875,1100600,878548,-0.00411337,-0.0124567,20849.3,33205.9,10589.2,0,0,0.906051,112039,0.0212314,0.0557325,0.00902335,0.927282,0,-0.39172,0,1,0,1,0.906051,0.093949,0.0212314,0.0727176,0.0557325,0.0169851,0.0769639,0.00053079,0.0164544
"WarmCosts90000","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","MutOptLiability3",0.0008,0,0.0008,0.520833,1,1,1,1,0.75,0.5,0.00930836,3.99738E-05,0.25,,,,,0,0,0.75,0.5,1036880,905625,-0.00584656,-0.0112392,57500,56875,5625,0,0,0.25,75000,0,0,0,0.375,0,3,0,1,0,1,0.25,0.75,0,0.75,0,0.75,0,0.375,0.375
"WarmCosts90000","MutOptLiability2",0.033,0,0.033,0.519697,1,1,1,1,0.710101,0.534343,0.0341369,0.000294879,0.472727,,,,,0,0.269697,0.257576,0.4,1074700,892424,-0.00484595,-0.0118214,32878.8,62969.7,13166.7,0,0,0.472727,85897.4,0,0.269697,0,0.518182,0,2,0,1,0,1,0.472727,0.527273,0,0.527273,0.269697,0.257576,0.269697,0.154545,0.10303
"WarmCosts90000","MutOptLiability1",0.2079,0,0.2079,0.506574,1,1,1,1,0.643659,0.594276,0.0269376,0.00893909,0.823473,,,,,0.001443,0.151034,0.02405,0.34,1088020,890776,-0.00440276,-0.0117799,21202.5,60768.4,8376.62,0,0,0.823473,91260.2,0.001443,0.151034,0,0.511785,0,1,0,1,0,1,0.823473,0.176527,0.001443,0.175084,0.151034,0.02405,0.152477,0.015873,0.008177
"WarmCosts90000","MutOptLiability0",0.5119,0,0.5119,0.497493,1,1,1,1,0.610113,0.628313,0.0232926,0.0117479,0.952139,,,,,0.00722797,0.0353585,0.005274,1,1083300,896434,-0.00447915,-0.0114026,20263.7,57031.6,7866.28,0,0,0.952139,92175.3,0.00722797,0.0353585,0.00253956,0.499512,0,0,0,1,0,1,0.952139,0.0478609,0.00722797,0.0406329,0.0353585,0.00527447,0.0425864,0,0.0052745
"WarmCosts90000","MutOptLiability-1",0.2139,0,0.2139,0.500545,1,1,1,1,0.583996,0.656226,0.0144969,0.0148007,0.980832,,,,,0.00187003,0.0130902,0.004208,0.888889,1083020,896767,-0.00447531,-0.0113579,20210.4,56658.5,8661.76,0,0,0.980832,92659.7,0.00187003,0.0130902,0.00187003,0.496026,0,-1,0,1,0,1,0.980832,0.0191678,0.00187003,0.0172978,0.0130902,0.00420757,0.0149603,0.00046751,0.0037401
"WarmCosts90000","MutOptLiability-2",0.0314,0,0.0314,0.501062,1,1,1,1,0.536093,0.696391,0.0121987,0.0240079,1,,,,,0,0,0,,1082440,897564,-0.0044758,-0.0112811,20000,60015.9,7292.99,0,0,1,92436.3,0,0,0,0.477707,0,-2,0,1,0,1,1,0,0,0,0,0,0,0,0
"WarmCosts90000","MutOptLiability-3",0.0011,0,0.0011,0.545455,1,1,1,1,0.5,0.772727,0.00011203,0.0368587,1,,,,,0,0,0,,1085450,894545,-0.00439869,-0.0114252,20000,70454.5,6363.64,0,0,1,95454.5,0,0,0,0.454545,0,-3,0,1,0,1,1,0,0,0,0,0,0,0,0
"WarmCosts90000","MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","Truly Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WarmCosts90000","Truly Liable MutOptLiability3",0.0003,0,0.0003,0.611111,1,1,1,1,0.722222,0.5,0.0244081,3.77162E-05,0.333333,,,,,0,0,0.666667,1,1090000,856667,-0.00431871,-0.014098,53333.3,43333.3,15000,0,0,0.333333,75000,0,0,0,1,0,3,0,1,0,1,0.333333,0.666667,0,0.666667,0,0.666667,0,0,0.666667
"WarmCosts90000","Truly Liable MutOptLiability2",0.0171,0,0.0171,0.573099,1,1,1,1,0.702729,0.550682,0.037901,0.000371911,0.54386,,,,,0,0.280702,0.175439,0.433333,1082690,888538,-0.00462377,-0.0120153,28771.9,25380.1,25409.4,0,0,0.54386,88978.5,0,0.280702,0,1,0,2,0,1,0,1,0.54386,0.45614,0,0.45614,0.280702,0.175439,0.280702,0.0994152,0.0760234
"WarmCosts90000","Truly Liable MutOptLiability1",0.1064,0,0.1064,0.635182,1,1,1,1,0.690789,0.641447,0.0352825,0.0158495,0.802632,,,,,0.00281955,0.163534,0.031015,0.393939,1095120,883327,-0.00425408,-0.0122221,21550.8,21992.5,16367.5,0,0,0.802632,99795.1,0.00281955,0.163534,0,1,0,1,0,1,0,1,0.802632,0.197368,0.00281955,0.194549,0.163534,0.031015,0.166353,0.018797,0.012218
"WarmCosts90000","Truly Liable MutOptLiability0",0.2557,0,0.2557,0.683157,1,1,1,1,0.679898,0.70923,0.0363801,0.0199156,0.922566,,,,,0.014079,0.0527962,0.010559,1,1094170,885297,-0.00424945,-0.0120619,20528,21543.8,15747.9,0,0,0.922566,103826,0.014079,0.0527962,0.00508408,1,0,0,0,1,0,1,0.922566,0.0774345,0.014079,0.0633555,0.0527962,0.0105592,0.0668752,0,0.0105592
"WarmCosts90000","Truly Liable MutOptLiability-1",0.1061,0,0.1061,0.628809,1,1,1,1,0.63415,0.715049,0.0207726,0.0204287,0.968897,,,,,0.00282752,0.0207352,0.00754,0.875,1091130,888492,-0.00430147,-0.0118424,20377,17613.1,17462.3,0,0,0.968897,100851,0.00282752,0.0207352,0.00282752,1,0,-1,0,1,0,1,0.968897,0.0311027,0.00282752,0.0282752,0.0207352,0.00754006,0.0235627,0.00094251,0.0065975
