"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"PSignal Liab 5 Dam 5",0.0349,0,0.03488,0.794916,0.998853,0.0848624,1,1,0.677928,0.328829,0.151808,0.0965205,0.0114679,,,,,0,0.00688073,1,1,0.767241,0.522989,0.131565,0.0640021,0.0137615,,,,,0,0.00344037,0.049312,0.860465,1122220,843466,1122220,843466,34317.7,21123.9,20269.5,0,0,0.0252294,83522.7,0,0.0103211,0,0.938073,0,0.409404,0.998853,0.0848624,0.00114679,0.913991,0.0114679,0,0.00688073,0.0137615,0,0.00344037,0.00688073,0.0424312
"DSignal Liab 1 Dam 1",0.0392,0,0.03916,0.192884,0.0051073,0.00510725,1,1,0.5,0.2,0.216414,0.0850599,0.0020429,,,,,0,0,1,1,0.444444,0.222222,0.146515,0.038076,0,,,,,0,0,0.003064,0,999469,999367,999469,999367,1164.45,633.299,3115.42,0,0,0.0020429,25000,0,0,0,0.0561798,0,0.307457,0.00510725,0.00510725,0.994893,0,0.0020429,0,0,0,0,0,0.00306435,0
"DSignal Liab 1 Dam 2",0.0382,0,0.03816,0.199686,0.0062893,0.00628931,1,1,0.305556,0.166667,0.127509,0.0613373,0.00419287,,,,,0.00104822,0,1,1,0.5,0.166667,0.122543,0.0665304,0,,,,,0,0,0.001048,0,999633,999423,999633,999423,943.396,398.323,4606.92,0,0,0.00419287,25000,0.00104822,0,0,0.057652,0,0.395178,0.00628931,0.00628931,0.993711,0,0.00419287,0.00104822,0,0,0,0,0.00104822,0
"DSignal Liab 1 Dam 3",0.0378,0,0.0378,0.201058,0.0253968,0.0253968,1,1,0.3125,0.166667,0.157635,0.0249831,0.0169312,,,,,0.0021164,0,1,1,0.555556,0.166667,0.0874849,0.0814393,0,,,,,0.0042328,0,0.002116,0.5,998651,997540,998651,997540,3809.52,1703.7,7846.56,0,0,0.0169312,25000,0.00634921,0,0,0.0708995,0,0.38836,0.0253968,0.0253968,0.974603,0,0.0169312,0.0021164,0,0,0.0042328,0,0.0010582,0.0010582
"DSignal Liab 1 Dam 4",0.0362,0,0.0362,0.191713,0.0475138,0.0475138,1,1,0.251938,0.166667,0.150692,0.0241155,0.0364641,,,,,0.00220994,0,1,1,0.5,0.208333,0.0851579,0.0908034,0,,,,,0.00110497,0,0.007735,0.428571,997785,995022,997785,995022,7193.37,3922.65,8375.69,0,0,0.0364641,25000,0.00331492,0,0,0.0629834,0,0.319337,0.0475138,0.0475138,0.952486,0,0.0364641,0.00220994,0,0,0.00110497,0,0.00441989,0.0033149
"DSignal Liab 1 Dam 5",0.039,0,0.039,0.197265,0.0348718,0.0348718,1,1,0.294118,0.166667,0.173573,0.0287655,0.0235897,,,,,0.00512821,0,1,1,0.555556,0.25,0.101331,0.0944759,0.00102564,,,,,0.00102564,0,0.004103,0.25,998215,996677,998215,996677,5107.69,2410.26,13323.1,0,0,0.0246154,26041.7,0.00615385,0,0,0.0882051,0,0.339487,0.0348718,0.0348718,0.965128,0,0.0235897,0.00512821,0,0.00102564,0.00102564,0,0.00307692,0.0010256
"DSignal Liab 2 Dam 1",0.0402,0,0.04016,0.346448,0.0258964,0.0258964,1,1,0.423077,0.217949,0.12569,0.0854115,0.00697211,,,,,0.0059761,0,1,1,0.410256,0.371795,0.0549483,0.0621631,0.00996016,,,,,0.00199203,0,0.000996,0,998653,996985,998653,996985,4362.55,2136.45,15814.2,0,0,0.0169323,49264.7,0.00796813,0,0,0.270916,0,0.148406,0.0258964,0.0258964,0.974104,0,0.00697211,0.0059761,0,0.00996016,0.00199203,0,0.00099602,0
"DSignal Liab 2 Dam 2",0.0397,0,0.03972,0.347768,0.06143,0.06143,1,1,0.404372,0.248634,0.147957,0.0864127,0.0281974,,,,,0.00503525,0,1,1,0.458333,0.25,0.0717672,0.102053,0.00906344,,,,,0.0060423,0,0.013092,0.615385,996861,992052,996861,992052,11087.6,5495.97,19911.9,0,0,0.0372608,40202.7,0.0110775,0,0,0.236657,0,0.124874,0.06143,0.06143,0.93857,0,0.0281974,0.00503525,0,0.00906344,0.0060423,0,0.00503525,0.0080564
"DSignal Liab 2 Dam 3",0.0376,0,0.0376,0.350355,0.17766,0.17766,1,1,0.367265,0.191617,0.159965,0.0650285,0.0978723,,,,,0.00744681,0,1,1,0.480392,0.39951,0.0785673,0.097301,0.043617,,,,,0.00425532,0,0.024468,0.521739,992152,977816,992152,977816,30031.9,15002.7,32853.7,0,0,0.141489,41071.4,0.0117021,0,0,0.285106,0,0.174468,0.17766,0.17766,0.82234,0,0.0978723,0.00744681,0,0.043617,0.00425532,0,0.0117021,0.012766
"DSignal Liab 2 Dam 4",0.0362,0,0.03624,0.340324,0.282561,0.281457,1,1,0.336601,0.18366,0.159756,0.0477548,0.169978,,,,,0.0198675,0,1,1,0.518072,0.431727,0.0846184,0.0986677,0.0596026,,,,,0.00441501,0,0.027594,0.44,988190,967290,988190,967290,44519.9,22215.8,39009.4,0,0,0.229581,38581.7,0.0242826,0,0,0.281457,0,0.177704,0.282561,0.281457,0.717439,0.00110375,0.169978,0.0198675,0,0.0596026,0.00441501,0,0.0154525,0.0121413
"DSignal Liab 2 Dam 5",0.0404,0,0.04044,0.345368,0.395648,0.395648,1,1,0.33,0.174167,0.171094,0.04295,0.238378,,,,,0.0267062,0,1,1,0.521465,0.387626,0.105341,0.119819,0.0702275,,,,,0.00791296,0,0.052423,0.490566,982208,953845,982208,953845,63946.6,29725.5,50113.7,0,0,0.308605,35697.1,0.0346192,0,0,0.299703,0,0.22453,0.395648,0.395648,0.604352,0,0.238378,0.0267062,0,0.0702275,0.00791296,0,0.0267062,0.0257171
"DSignal Liab 3 Dam 1",0.0419,0,0.04192,0.505725,0.120229,0.119275,1,1,0.458667,0.218667,0.120762,0.09971,0.0267176,,,,,0.019084,0,1,1,0.400433,0.331169,0.0541395,0.0883966,0.0553435,,,,,0.00572519,0,0.012405,0.692308,993783,984160,993783,984160,22056.3,11617.4,32621.7,0,0,0.0820611,50290.7,0.0248092,0,0,0.51813,0,0.0343511,0.120229,0.119275,0.879771,0.000954198,0.0267176,0.019084,0,0.0553435,0.00572519,0,0.00381679,0.0085878
"DSignal Liab 3 Dam 2",0.0443,0,0.04428,0.501204,0.210479,0.210479,1,1,0.447067,0.254649,0.146228,0.101965,0.0677507,,,,,0.0325203,0.000903342,1,1,0.438017,0.42562,0.0692477,0.0812817,0.0921409,,,,,0.00180668,0,0.015357,0.823529,991981,971542,991981,971542,36477,16994.1,45449.4,0,0,0.159892,55437.9,0.034327,0.000903342,0.000903342,0.527552,0,-0.0551039,0.210479,0.210479,0.789521,0,0.0677507,0.0325203,0.000903342,0.0921409,0.00180668,0,0.00271003,0.0126468
"DSignal Liab 3 Dam 3",0.0432,0,0.04324,0.502004,0.432932,0.430157,1,1,0.432258,0.227599,0.167675,0.105654,0.180389,,,,,0.0249769,0.000925069,1,1,0.489669,0.449036,0.0808046,0.0597273,0.171138,,,,,0.000925069,0,0.051804,0.696429,984107,939422,984107,939422,76470.9,39070.3,56156.3,0,0,0.351526,51907.9,0.0259019,0.000925069,0,0.478261,0,0.0490287,0.432932,0.430157,0.567068,0.00277521,0.180389,0.0249769,0.000925069,0.171138,0.000925069,0,0.0157262,0.0360777
"DSignal Liab 3 Dam 4",0.047,0,0.047,0.499433,0.617021,0.614468,1,1,0.424746,0.199677,0.166204,0.0741787,0.288511,,,,,0.0195745,0.00425532,1,1,0.519249,0.460563,0.0923381,0.0557055,0.222979,,,,,0.00425532,0.000851064,0.074043,0.689655,977783,914587,977783,914587,107630,49104.3,73227.7,0,0,0.511489,47379.4,0.0238298,0.00510638,0.000851064,0.489362,0,0.067234,0.617021,0.614468,0.382979,0.00255319,0.288511,0.0195745,0.00425532,0.222979,0.00425532,0.000851064,0.0229787,0.0510638
"DSignal Liab 3 Dam 5",0.0462,0,0.04624,0.498702,0.745675,0.739619,1,1,0.402144,0.224756,0.176225,0.0922307,0.368512,,,,,0.032872,0.0198962,1,1,0.543931,0.485054,0.104499,0.0681486,0.231834,,,,,0.00259516,0.00951557,0.074394,0.662791,978689,897119,978689,897119,124191,56025.1,78743.5,0,0,0.600346,47946.7,0.0354671,0.0294118,0.00692042,0.467993,0,0.0692042,0.745675,0.739619,0.254325,0.00605536,0.368512,0.032872,0.0198962,0.231834,0.00259516,0.00951557,0.0250865,0.049308
"DSignal Liab 4 Dam 1",0.0384,0,0.03844,0.65418,0.397503,0.395421,1,1,0.490351,0.475877,0.0746324,0.0849097,0.340271,,,,,0.00312175,0.00104058,1,1,0.493197,0.527211,0.0485756,0.0669335,0.049948,,,,,0,0,0.001041,1,1003000,944836,1003000,944836,52164.4,36303.3,38254.4,0,0,0.390219,73166.7,0.00312175,0.00104058,0.00104058,0.742976,0,-0.167534,0.397503,0.395421,0.602497,0.00208117,0.340271,0.00312175,0.00104058,0.049948,0,0,0,0.0010406
"DSignal Liab 4 Dam 2",0.0391,0,0.03912,0.654397,0.537832,0.529652,1,1,0.48906,0.437902,0.114951,0.130447,0.382413,,,,,0.0102249,0.00102249,1,1,0.513784,0.493734,0.0597311,0.0505848,0.116564,,,,,0.00102249,0.00102249,0.017382,1,999974,922541,999974,922541,77484.7,43719.3,54657.5,0,0,0.498978,71260.2,0.0112474,0.00204499,0,0.733129,0,-0.165644,0.537832,0.529652,0.462168,0.00817996,0.382413,0.0102249,0.00102249,0.116564,0.00102249,0.00102249,0,0.0173824
"DSignal Liab 4 Dam 3",0.0397,0,0.03972,0.648708,0.708963,0.265861,1,1,0.517045,0.457702,0.157164,0.111605,0.159114,,,,,0.0060423,0.0191339,1,1,0.545267,0.557613,0.0720656,0.0580079,0.0755287,,,,,0,0,0.006042,1,1060370,893197,1060370,893197,46435,49705.4,35644.5,0,0,0.234642,72424.9,0.0060423,0.0191339,0,0.728097,0,-0.179255,0.708963,0.265861,0.291037,0.443102,0.159114,0.0060423,0.0191339,0.0755287,0,0,0,0.0060423
"DSignal Liab 4 Dam 4",0.0416,0,0.04164,0.635126,0.82805,0.0470701,1,1,0.47619,0.568027,0.176345,0.156847,0.0326609,,,,,0,0.00480307,1,1,0.65,0.533333,0.0719545,0.165664,0.00384246,,,,,0,0.00192123,0.003842,1,1106150,875281,1106150,875281,18573.5,46335.3,17293.5,0,0,0.0365034,72697.4,0,0.0067243,0,0.716619,0,-0.233429,0.82805,0.0470701,0.17195,0.78098,0.0326609,0,0.00480307,0.00384246,0,0.00192123,0,0.0038425
"DSignal Liab 4 Dam 5",0.0402,0,0.0402,0.655887,0.901493,0.0268657,1,1,0.574074,0.537037,0.170921,0.1522,0.0139303,,,,,0,0.00696517,1,1,0.638889,0.638889,0.123865,0.171773,0.0039801,,,,,0,0,0.00199,1,1118900,864037,1118900,864037,17059.7,38059.7,14437.8,0,0,0.0179104,82638.9,0,0.00696517,0.000995025,0.706468,0,-0.148259,0.901493,0.0268657,0.0985075,0.874627,0.0139303,0,0.00696517,0.0039801,0,0,0,0.00199
"DSignal Liab 5 Dam 1",0.0381,0,0.03812,0.806925,0.812172,0.811123,1,1,0.498922,0.487063,0.0603752,0.0570554,0.732424,,,,,0.00419727,0.00209864,1,1,0.507246,0.538647,0.0592455,0.0525103,0.0671563,,,,,0,0,0.005247,1,1008180,887476,1008180,887476,104339,68677.9,44475.3,0,0,0.79958,74442.3,0.00419727,0.00209864,0,0.93809,0,-0.293809,0.812172,0.811123,0.187828,0.00104932,0.732424,0.00419727,0.00209864,0.0671563,0,0,0,0.0052466
"DSignal Liab 5 Dam 2",0.0406,0,0.0406,0.803448,0.86798,0.802956,1,1,0.509816,0.495092,0.0901411,0.0381864,0.6867,,,,,0.000985222,0.000985222,1,1,0.609195,0.591954,0.0620321,0.0345824,0.101478,,,,,0,0,0.012808,1,1015510,875722,1015510,875722,108768,62125.6,58135.5,0,0,0.788177,75109.4,0.000985222,0.000985222,0,0.920197,0,-0.329064,0.86798,0.802956,0.13202,0.0650246,0.6867,0.000985222,0.000985222,0.101478,0,0,0,0.0128079
"DSignal Liab 5 Dam 3",0.0414,0,0.0414,0.799678,0.947826,0.168116,1,1,0.558429,0.510536,0.135553,0.0472401,0.115942,,,,,0,0.0202899,1,1,0.631313,0.621212,0.0600779,0.0405558,0.0289855,,,,,0,0.00289855,0,,1108400,856860,1108400,856860,34739.1,56125.6,15973.4,0,0,0.144928,77166.7,0,0.0231884,0,0.921739,0,-0.398068,0.947826,0.168116,0.0521739,0.77971,0.115942,0,0.0202899,0.0289855,0,0.00289855,0,0
"DSignal Liab 5 Dam 4",0.0385,0,0.03848,0.792793,0.988565,0.00519751,1,1,0.6,0.466667,0.151594,0.187946,0.002079,,,,,0,0.0010395,1,1,0.666667,0.333333,0.145537,0.137761,0.0010395,,,,,0,0.0010395,0,,1132920,851518,1132920,851518,15561.3,33331.6,4355.51,0,0,0.0031185,83333.3,0,0.002079,0,0.927235,0,-0.439709,0.988565,0.00519751,0.0114345,0.983368,0.002079,0,0.0010395,0.0010395,0,0.0010395,0,0
"DSignal Liab 5 Dam 5",0.0351,0,0.03512,0.801443,0.990888,0.00455581,1,1,0.708333,0.416667,0.149169,0.162245,0.00113895,,,,,0,0.00113895,1,1,0.833333,0.5,0.101026,0.122672,0,,,,,0,0,0.002278,0.5,1133050,851202,1133050,851202,15751.7,17010.3,12391.8,0,0,0.00113895,50000,0,0.00113895,0,0.914579,0,-0.430524,0.990888,0.00455581,0.00911162,0.986333,0.00113895,0,0.00113895,0,0,0,0.00113895,0.001139
"PDoesntFile",0.5491,0,0.54908,0.352602,0,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,23974.6,0,0,0,,0,0,0,0.290085,0,-0.173235,0,0,1,0,0,0,0,0,0,0,0,0
"P Files",0.4509,0,0.45092,0.681052,1,0.570389,1,1,0.447849,0.336029,0.132462,0.0769847,0.362636,,,,,0.0213785,0.00789497,1,1,0.516153,0.463469,0.0825512,0.0691289,0.133416,,,,,0.00425796,0.00168544,0.03912,0.657596,1048210,857314,1048210,857314,94474.9,64150.2,41893.5,0,0,0.496053,60190.9,0.0256365,0.00958041,0.00106449,0.755611,0,0.207132,1,0.570389,0,0.429611,0.362636,0.0213785,0.00789497,0.133416,0.00425796,0.00168544,0.0133948,0.0257252
"DDoesntAnswer",0.1937,0,0.19372,0.74076,1,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1135000,850000,1135000,850000,15000,43728.1,4729.51,0,0,0,,0,0,0,0.851951,0,-0.183564,1,0,0,1,0,0,0,0,0,0,0,0
"D Answers",0.2572,0,0.2572,0.636081,1,1,1,1,0.447849,0.336029,0.132462,0.0769847,0.63577,,,,,0.0374806,0.0138414,1,1,0.516153,0.463469,0.0825512,0.0691289,0.233904,,,,,0.00746501,0.0029549,0.068585,0.657596,982843,862823,982843,862823,154334,79531.9,69884.9,0,0,0.869673,60190.9,0.0449456,0.0167963,0.00186625,0.683048,0,0.5014,1,1,0,0,0.63577,0.0374806,0.0138414,0.233904,0.00746501,0.0029549,0.0234837,0.0451011
"Settles1",0.1635,0,0.16352,0.657453,1,1,1,1,0.350538,0.38719,0.110653,0.0730806,1,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,995330,884670,995330,884670,120000,61745.4,59337.7,0,0,1,55329.6,0,0,0,0.716977,0,0.257339,1,1,0,0,1,0,0,0,0,0,0,0
"DoesntSettle1",0.0937,0,0.09368,0.598776,1,1,1,1,0.617706,0.246726,0.17053,0.0837993,0,,,,,0.102904,0.0380017,1,1,0.516153,0.463469,0.0825512,0.0691289,0.642186,,,,,0.0204953,0.00811272,0.188301,0.657596,961046,824688,961046,824688,214266,110579,88295.3,0,0,0.642186,73404.3,0.123399,0.0461144,0.00512383,0.623826,0,0.927412,1,1,0,0,0,0.102904,0.0380017,0.642186,0.0204953,0.00811272,0.0644748,0.123826
"PAbandons1",0.0096,0,0.00964,0.526279,1,1,1,1,0.405947,0.192946,0.141876,0.0827636,0,,,,,1,0,1,1,,,,,0,,,,,0,0,0,,940000,940000,940000,940000,120000,27302.9,87510.4,0,0,0,,1,0,0.0290456,0.556017,0,0.705394,1,1,0,0,0,1,0,0,0,0,0,0
"PDoesntAbandon1",0.084,0,0.08404,0.607092,1,1,1,1,0.641996,0.252895,0.173817,0.0839181,0,,,,,0,0.0423608,1,1,0.516153,0.463469,0.0825512,0.0691289,0.71585,,,,,0.0228463,0.00904331,0.2099,0.657596,963460,811461,963460,811461,225079,120131,88385.3,0,0,0.71585,73404.3,0.0228463,0.0514041,0.00237982,0.631604,0,0.95288,1,1,0,0,0,0,0.0423608,0.71585,0.0228463,0.00904331,0.0718705,0.13803
"DDefaults1",0.0036,0,0.00356,0.698502,1,1,1,1,0.683521,0.41573,0.172259,0.0941555,0,,,,,0,1,1,1,,,,,0,,,,,0,0,0,,1090000,790000,1090000,790000,120000,114213,24550.6,0,0,0,,0,1,0.0561798,0.808989,0,0.337079,1,1,0,0,0,0,1,0,0,0,0,0
"DDoesntDefault1",0.0805,0,0.08048,0.603048,1,1,1,1,0.640159,0.245693,0.173886,0.0834653,0,,,,,0,0,1,1,0.516153,0.463469,0.0825512,0.0691289,0.747515,,,,,0.0238569,0.00944334,0.219185,0.657596,957863,812411,957863,812411,229727,120393,91209,0,0,0.747515,73404.3,0.0238569,0.00944334,0,0.623757,0,0.980119,1,1,0,0,0,0,0,0.747515,0.0238569,0.00944334,0.0750497,0.144135
"POrDQuits1",0.0132,0,0.0132,0.572727,1,1,1,1,0.480808,0.25303,0.15007,0.0858359,0,,,,,0.730303,0.269697,1,1,,,,,0,,,,,0,0,0,,980455,899545,980455,899545,120000,50742.4,70530.3,0,0,0,,0.730303,0.269697,0.0363636,0.624242,0,0.606061,1,1,0,0,0,0.730303,0.269697,0,0,0,0,0
"Settles2",0.0602,0,0.06016,0.616246,1,1,1,1,0.675199,0.25809,0.170578,0.0848272,0,,,,,0,0,1,1,0.476175,0.502549,0.0711375,0.0614536,1,,,,,0,0,0,,968404,821596,968404,821596,210000,112297,85470.4,0,0,1,73404.3,0,0,0,0.636303,0,0.875,1,1,0,0,0,0,0,1,0,0,0,0
"DoesntSettle2",0.0203,0,0.02032,0.563976,1,1,1,1,0.536417,0.20899,0.183678,0.079433,0,,,,,0,0,1,1,0.634514,0.347769,0.116343,0.0918528,0,,,,,0.0944882,0.0374016,0.86811,0.657596,926654,785217,926654,785217,288130,144360,108199,0,0,0,,0.0944882,0.0374016,0,0.586614,0,1.29134,1,1,0,0,0,0,0,0,0.0944882,0.0374016,0.297244,0.570866
"PAbandons2",0.0019,0,0.00192,0.46875,1,1,1,1,0.541667,0.197917,0.158714,0.0692234,0,,,,,0,0,1,1,0.510417,0.236111,0.0879577,0.105581,0,,,,,1,0,0,,895000,895000,895000,895000,210000,61250,101354,0,0,0,,1,0,0,0.479167,0,1.25,1,1,0,0,0,0,0,0,1,0,0,0
"PDoesntAbandon2",0.0184,0,0.0184,0.573913,1,1,1,1,0.53587,0.210145,0.186283,0.0804984,0,,,,,0,0,1,1,0.647464,0.35942,0.119305,0.0904204,0,,,,,0,0.0413043,0.958696,0.657596,929957,773761,929957,773761,296283,153033,108913,0,0,0,,0,0.0413043,0,0.597826,0,1.29565,1,1,0,0,0,0,0,0,0,0.0413043,0.328261,0.630435
"DDefaults2",0.0008,0,0.00076,0.649123,1,1,1,1,0.666667,0.280702,0.172974,0.0980275,0,,,,,0,0,1,1,0.807018,0.473684,0.124992,0.0807704,0,,,,,0,1,0,,1045000,745000,1045000,745000,210000,151053,68421.1,0,0,0,,0,1,0,0.789474,0,0.947368,1,1,0,0,0,0,0,0,0,1,0,0
"DDoesntDefault2",0.0176,0,0.01764,0.570673,1,1,1,1,0.530234,0.207105,0.186857,0.0797432,0,,,,,0,0,1,1,0.64059,0.354497,0.11906,0.0908361,0,,,,,0,0,1,0.657596,925000,775000,925000,775000,300000,153118,110658,0,0,0,,0,0,0,0.589569,0,1.31066,1,1,0,0,0,0,0,0,0,0,0.342404,0.657596
"POrDQuits2",0.0027,0,0.00268,0.5199,1,1,1,1,0.577114,0.221393,0.162758,0.0773917,0,,,,,0,0,1,1,0.594527,0.303483,0.0984599,0.0985449,0,,,,,0.716418,0.283582,0,,937537,852463,937537,852463,210000,86716.4,92014.9,0,0,0,,0.716418,0.283582,0,0.567164,0,1.16418,1,1,0,0,0,0,0,0,0.716418,0.283582,0,0
"P Loses",0.006,0,0.00604,0.493377,1,1,1,1,0.520971,0.192053,0.196217,0.0723568,0,,,,,0,0,1,1,0.625828,0.339956,0.121153,0.0935231,0,,,,,0,0,1,0,850000,850000,850000,850000,300000,91556.3,125000,0,0,0,,0,0,0,0.443709,0,1.35762,1,1,0,0,0,0,0,0,0,0,1,0
"P Wins",0.0116,0,0.0116,0.61092,1,1,1,1,0.535057,0.214943,0.181983,0.0835892,0,,,,,0,0,1,1,0.648276,0.362069,0.11797,0.0894371,0,,,,,0,0,1,1,964052,735948,964052,735948,300000,185172,103190,0,0,0,,0,0,0,0.665517,0,1.28621,1,1,0,0,0,0,0,0,0,0,0,1
"DSignal Liab 3 Dam 3 Answers",0.0186,0,0.0186,0.546953,1,1,1,1,0.432258,0.227599,0.167675,0.105654,0.419355,,,,,0.0580645,0.00215054,1,1,0.489669,0.449036,0.0808046,0.0597273,0.397849,,,,,0.00215054,0,0.12043,0.696429,962183,860140,962183,860140,177677,90129,73935.5,0,0,0.817204,51907.9,0.0602151,0.00215054,0,0.516129,0,0.769892,1,1,0,0,0.419355,0.0580645,0.00215054,0.397849,0.00215054,0,0.0365591,0.083871
"DSignal Liab 3 Dam 3 Noans",0.0246,0,0.02464,0.468074,0.0048701,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1000660,999269,1000660,999269,73.0519,527.597,42735.4,0,0,0,,0,0,0,0.449675,0,-0.49513,0.00487013,0,0.99513,0.00487013,0,0,0,0,0,0,0,0
