"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"MutOptDamages0",0.5208,0,0.52084,0.75,0.979111,0.414791,0.338376,0.404347,0.513415,0.505027,0.0663284,0.0685621,0.273097,,,,,0.000460794,0.00215037,0.137163,0.132325,0.51443,0.49519,0.0332126,0.0775659,0.111512,,,,,0.000614392,0.000383995,0.026572,1,1074340,857324,1074340,857324,68335.8,43385.5,29722.9,0,0,0.384609,78105,0.00107519,0.00253437,0,1,0,0,0.979111,0.414791,0.0208893,0.564319,0.273097,0.000460794,0.00215037,0.111512,0.000614392,0.000383995,0,0.0265725
"MutOptDamages-1",0.2094,0,0.2094,0.75,0.977841,0.264947,0.230564,0.2617,0.49613,0.514756,0.0689679,0.0600014,0.207068,,,,,0,0.00095511,0.0561605,0.0565425,0.517134,0.534268,0.0377783,0.0702588,0.0510029,,,,,0,0.000382044,0.00554,1,1090600,857298,1090600,857298,52100.3,44229.7,19244.5,0,0,0.258071,76702.4,0,0.00133715,0,1,0,0,0.977841,0.264947,0.0221585,0.712894,0.207068,0,0.00095511,0.0510029,0,0.000382044,0,0.0055396
"MutOptDamages-2",0.0275,0,0.02752,0.75,0.975291,0.0668605,0.0552326,0.0625,0.5,0.555556,0.0687761,0.0979494,0.0494186,,,,,0,0.00145349,0.0159884,0.0159884,0.5,0.583333,0.0200238,0.129878,0.0145349,,,,,0,0,0.001453,1,1110570,854353,1110570,854353,35079.9,48117.7,8026.89,0,0,0.0639535,80397.7,0,0.00145349,0,1,0,0,0.975291,0.0668605,0.0247093,0.90843,0.0494186,0,0.00145349,0.0145349,0,0,0,0.0014535
"MutOptDamages-3",0.001,0,0.001,0.75,0.88,0.04,0.04,0.04,0.5,0.333333,0.0679674,0.194856,0,,,,,0,0,0.04,0.04,0.5,0.333333,0.0200238,0.108927,0,,,,,0,0,0.04,1,1099600,866800,1099600,866800,33600,46200,17400,0,0,0,,0,0,0,1,0,0,0.88,0.04,0.12,0.84,0,0,0,0,0,0,0,0.04
"MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSignal Liab 1 Dam 1",0.1964,0,0.19636,0.75,0.924017,0.860868,0.782237,0.83683,0.489453,0.485259,0.069127,0.0687157,0.638827,,,,,0.00081483,0.00224078,0.216541,0.205541,0.505024,0.478428,0.0265791,0.0816624,0.16317,,,,,0.00101854,0.000407415,0.05439,1,1019620,874972,1019620,874972,105403,74044.6,38956,0,0,0.801996,74898.4,0.00183337,0.0026482,0,1,0,0,0.924017,0.860868,0.0759829,0.0631493,0.638827,0.00081483,0.00224078,0.16317,0.00101854,0.000407415,0,0.0543899
"PSignal Liab 1 Dam 2",0.2007,0,0.20072,0.75,0.991431,0.716222,0.541451,0.69988,0.528924,0.517449,0.0645915,0.06553,0.445397,,,,,0.000996413,0.00139498,0.264647,0.251495,0.517227,0.506891,0.0437897,0.0750545,0.212834,,,,,0.00139498,0.000597848,0.053607,1,1044340,856903,1044340,856903,98755.5,68863.1,39469.9,0,0,0.65823,79692.7,0.00239139,0.00199283,0,1,0,0,0.991431,0.716222,0.00856915,0.275209,0.445397,0.000996413,0.00139498,0.212834,0.00139498,0.000597848,0,0.053607
"PSignal Liab 1 Dam 3",0.2031,0,0.20312,0.75,0.999409,0.355849,0.0962978,0.350729,0.631599,0.611683,0.0521649,0.0671128,0.0578968,,,,,0.00098464,0.00393856,0.287515,0.286333,0.614583,0.605208,0.0694776,0.055219,0.255612,,,,,0.00098464,0.0013785,0.035053,1,1084790,843245,1084790,843245,71960.4,57097.8,25104.9,0,0,0.313509,95108.4,0.00196928,0.00531705,0,1,0,0,0.999409,0.355849,0.000590784,0.64356,0.0578968,0.00098464,0.00393856,0.255612,0.00098464,0.0013785,0,0.0350532
"PSignal Liab 1 Dam 4",0.1978,0,0.19784,0.75,0.999393,0.0919935,0.0246664,0.0897695,0.656346,0.616208,0.0496618,0.0788702,0.00930044,,,,,0.000404367,0.00222402,0.078245,0.079256,0.659314,0.64951,0.0494102,0.0424132,0.0691468,,,,,0,0.000606551,0.010311,1,1111140,847755,1111140,847755,41102.9,27435.8,16603.8,0,0,0.0784472,98324.7,0.000404367,0.00283057,0,1,0,0,0.999393,0.0919935,0.000606551,0.9074,0.00930044,0.000404367,0.00222402,0.0691468,0,0.000606551,0,0.0103114
"PSignal Liab 1 Dam 5",0.202,0,0.20196,0.75,0.999802,0.0142602,0.0112894,0.013468,0.685484,0.502688,0.0512465,0.110914,0.00257477,,,,,0,0.000792236,0.0087146,0.0102991,0.671429,0.614286,0.0336933,0.0742162,0.00554565,,,,,0,0.000198059,0.00515,1,1118720,849419,1118720,849419,31862.7,5894.24,26092.3,0,0,0.00812042,100305,0,0.000990295,0,1,0,0,0.999802,0.0142602,0.000198059,0.985542,0.00257477,0,0.000792236,0.00554565,0,0.000198059,0,0.0051495
"DSignal Liab 1 Dam 1",0.1978,0,0.1978,0.75,0.947624,0.944388,0.776946,0.909403,0.509989,0.490304,0.0664165,0.0768201,0.602022,,,,,0.00202224,0.00182002,0.333468,0.30819,0.506116,0.465851,0.0295757,0.0856988,0.233165,,,,,0.00242669,0.000404449,0.102528,1,1011320,868038,1011320,868038,120643,79442.4,44237.1,0,0,0.835187,76803.9,0.00444894,0.00222447,0,1,0,0,0.947624,0.944388,0.0523761,0.00323559,0.602022,0.00202224,0.00182002,0.233165,0.00242669,0.000404449,0,0.102528
"DSignal Liab 1 Dam 2",0.2019,0,0.20188,0.75,0.974242,0.899544,0.58827,0.892213,0.549922,0.542567,0.0622064,0.0526036,0.485833,,,,,0.00079255,0.00217951,0.403606,0.404201,0.558442,0.567821,0.0508763,0.0579447,0.368338,,,,,0.00079255,0.00138696,0.040222,1,1026300,856111,1026300,856111,117590,70427.5,52253.8,0,0,0.854171,82968,0.0015851,0.00356648,0,1,0,0,0.974242,0.899544,0.0257579,0.0746978,0.485833,0.00079255,0.00217951,0.368338,0.00079255,0.00138696,0,0.0402219
"DSignal Liab 1 Dam 3",0.1998,0,0.19976,0.75,0.994594,0.179215,0.0772928,0.17501,0.608166,0.617393,0.0560618,0.0968842,0.0568682,,,,,0.000400481,0.00620745,0.113136,0.114537,0.640152,0.645833,0.0496997,0.0594059,0.102523,,,,,0.00020024,0.00120144,0.011814,1,1102850,847958,1102850,847958,49196,52587.1,14498.9,0,0,0.159391,93734.3,0.000600721,0.00740889,0,1,0,0,0.994594,0.179215,0.00540649,0.815378,0.0568682,0.000400481,0.00620745,0.102523,0.00020024,0.00120144,0,0.0118142
"DSignal Liab 1 Dam 4",0.1996,0,0.19956,0.75,0.998797,0.00661455,0.00400882,0.00481058,0.62069,0.511494,0.0588231,0.17159,0.00200441,,,,,0,0.000200441,0.00380838,0.00420926,0.611111,0.444444,0.029275,0.135593,0.00160353,,,,,0,0.000200441,0.002606,1,1119210,849976,1119210,849976,30814.8,25314.2,9862.2,0,0,0.00360794,93055.6,0,0.000400882,0,1,0,0,0.998797,0.00661455,0.00120265,0.992183,0.00200441,0,0.000200441,0.00160353,0,0.000200441,0,0.0026057
"DSignal Liab 1 Dam 5",0.201,0,0.201,0.75,0.999801,0.00318408,0.00159204,0.00298507,0.690476,0.440476,0.039543,0.177514,0.000199005,,,,,0,0.000199005,0.00238806,0.00238806,0.666667,0.5,0.0490606,0.140405,0.000995025,,,,,0,0,0.001791,1,1119700,849833,1119700,849833,30465.7,5420.4,25184.6,0,0,0.00119403,102083,0,0.000199005,0,1,0,0,0.999801,0.00318408,0.000199005,0.996617,0.000199005,0,0.000199005,0.000995025,0,0,0,0.001791
"PDoesntFile",0.0169,0,0.01692,0.75,0,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,58392.4,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P Files",0.9831,0,0.98308,0.75,1,0.413151,0.293974,0.403345,0.536994,0.524763,0.0635699,0.0680153,0.232901,,,,,0.000651015,0.00215649,0.174228,0.16963,0.536793,0.51771,0.0392033,0.0736576,0.143915,,,,,0.000691704,0.000651015,0.032185,1,1077250,851849,1077250,851849,70902.3,47379.3,28723.6,0,0,0.376816,81176.4,0.00134272,0.0028075,0,1,0,0,1,0.413151,0,0.586849,0.232901,0.000651015,0.00215649,0.143915,0.000691704,0.000651015,0,0.0321846
"DDoesntAnswer",0.5769,0,0.57692,0.75,1,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1120000,850000,1120000,850000,30000,26650.1,12128.9,0,0,0,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"D Answers",0.4062,0,0.40616,0.75,1,1,0.711542,0.976266,0.536994,0.524763,0.0635699,0.0680153,0.563719,,,,,0.00157573,0.00521962,0.421706,0.410577,0.536793,0.51771,0.0392033,0.0736576,0.348336,,,,,0.00167422,0.00157573,0.0779,1,1016520,854475,1016520,854475,129001,76823.4,52295.2,0,0,0.912054,81176.4,0.00324995,0.00679535,0,1,0,0,1,1,0,0,0.563719,0.00157573,0.00521962,0.348336,0.00167422,0.00157573,0,0.0779003
"Settles1",0.229,0,0.22896,0.75,1,1,1,1,0.478017,0.502096,0.0714605,0.0645378,1,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1021010,873992,1021010,873992,105000,63014.9,41985.1,0,0,1,73508.5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"DoesntSettle1",0.1772,0,0.1772,0.75,1,1,0.338826,0.945598,0.617181,0.555582,0.0528417,0.0727433,0,,,,,0.00361174,0.0119639,0.966591,0.941084,0.536793,0.51771,0.0392033,0.0736576,0.79842,,,,,0.00383747,0.00361174,0.178555,1,1010730,829257,1010730,829257,160012,94665.3,65616.8,0,0,0.79842,93585.7,0.00744921,0.0155756,0,1,0,0,1,1,0,0,0,0.00361174,0.0119639,0.79842,0.00383747,0.00361174,0,0.178555
"PAbandons1",0.0006,0,0.00064,0.75,1,1,0.3125,0.8125,0.666667,0.333333,0.0787484,0.0663475,0,,,,,1,0,0,0,,,,,0,,,,,0,0,0,,947500,947500,947500,947500,105000,1093.75,122812,0,0,0,,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"PDoesntAbandon1",0.1766,0,0.17656,0.75,1,1,0.338922,0.946081,0.617134,0.555793,0.052817,0.0727494,0,,,,,0,0.0120072,0.970095,0.944495,0.536793,0.51771,0.0392033,0.0736576,0.801314,,,,,0.00385138,0.00362483,0.179203,1,1010960,828829,1010960,828829,160212,95004.5,65409.5,0,0,0.801314,93585.7,0.00385138,0.0156321,0,1,0,0,1,1,0,0,0,0,0.0120072,0.801314,0.00385138,0.00362483,0,0.179203
"DDefaults1",0.0021,0,0.00212,0.75,1,1,0.264151,0.679245,0.722222,0.277778,0.0690156,0.114418,0,,,,,0,1,0,0,,,,,0,,,,,0,0,0,,1097500,797500,1097500,797500,105000,111462,8490.57,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"DDoesntDefault1",0.1744,0,0.17444,0.75,1,1,0.33983,0.949324,0.617059,0.555992,0.0528055,0.0727197,0,,,,,0,0,0.981885,0.955973,0.536793,0.51771,0.0392033,0.0736576,0.811053,,,,,0.00389819,0.00366888,0.18138,1,1009910,829209,1009910,829209,160883,94804.5,66101.2,0,0,0.811053,93585.7,0.00389819,0.00366888,0,1,0,0,1,1,0,0,0,0,0,0.811053,0.00389819,0.00366888,0,0.18138
"POrDQuits1",0.0028,0,0.00276,0.75,1,1,0.275362,0.710145,0.690476,0.309524,0.0745772,0.086949,0,,,,,0.231884,0.768116,0,0,,,,,0,,,,,0,0,0,,1062720,832283,1062720,832283,105000,85869.6,35000,0,0,0,,0.231884,0.768116,0,1,0,0,1,1,0,0,0,0.231884,0.768116,0,0,0,0,0
"Settles2",0.1415,0,0.14148,0.75,1,1,0.292621,0.98756,0.618792,0.586702,0.0515654,0.0702352,0,,,,,0,0,1,1,0.532601,0.552894,0.0379654,0.0703665,1,,,,,0,0,0,,1018590,831414,1018590,831414,150000,91352.1,58647.9,0,0,1,93585.7,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"DoesntSettle2",0.033,0,0.03296,0.75,1,1,0.542476,0.785194,0.607858,0.392893,0.0593911,0.0859146,0,,,,,0,0,0.904126,0.76699,0.556604,0.351415,0.0450541,0.0892128,0,,,,,0.0206311,0.0194175,0.959951,1,972658,819745,972658,819745,207597,109624,98094.7,0,0,0,,0.0206311,0.0194175,0,1,0,0,1,1,0,0,0,0,0,0,0.0206311,0.0194175,0,0.959951
"PAbandons2",0.0007,0,0.00068,0.75,1,1,0.647059,0.882353,0.611111,0.388889,0.0790345,0.0862351,0,,,,,0,0,0.764706,0.705882,0.533333,0.366667,0.061025,0.0985767,0,,,,,1,0,0,,925000,925000,925000,925000,150000,14705.9,138235,0,0,0,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"PDoesntAbandon2",0.0323,0,0.03228,0.75,1,1,0.540273,0.783147,0.607798,0.392966,0.0590307,0.0859087,0,,,,,0,0,0.907063,0.768278,0.557166,0.351047,0.0446683,0.0889866,0,,,,,0,0.0198265,0.980173,1,973662,817528,973662,817528,208810,111623,97249.1,0,0,0,,0,0.0198265,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0198265,0,0.980173
"DDefaults2",0.0006,0,0.00064,0.75,1,1,0.125,0.75,0.666667,0.444444,0.0463494,0.082507,0,,,,,0,0,0.625,0.625,,,,,0,,,,,0,1,0,,1075000,775000,1075000,775000,150000,134375,18750,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"DDoesntDefault2",0.0316,0,0.03164,0.75,1,1,0.548673,0.783818,0.607253,0.39249,0.0591481,0.0859402,0,,,,,0,0,0.912769,0.771176,0.557166,0.351047,0.0446683,0.0889866,0,,,,,0,0,1,1,971612,818388,971612,818388,210000,111163,98836.9,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"POrDQuits2",0.0013,0,0.00132,0.75,1,1,0.393939,0.818182,0.62963,0.407407,0.0681395,0.0849924,0,,,,,0,0,0.69697,0.666667,0.533333,0.366667,0.061025,0.0985767,0,,,,,0.515152,0.484848,0,,997727,852273,997727,852273,150000,72727.3,80303,0,0,0,,0.515152,0.484848,0,1,0,0,1,1,0,0,0,0,0,0,0.515152,0.484848,0,0
"P Loses",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"P Wins",0.0316,0,0.03164,0.75,1,1,0.548673,0.783818,0.607253,0.39249,0.0591481,0.0859402,0,,,,,0,0,0.912769,0.771176,0.557166,0.351047,0.0446683,0.0889866,0,,,,,0,0,1,1,971612,818388,971612,818388,210000,111163,98836.9,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"DSignal Liab 3 Dam 3 Answers",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DSignal Liab 3 Dam 3 Noans",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
