"OptionSet","Exploit","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"liabhighcosts","0.0019149311919882243","MutOptLiability2",0.0278,0,0.0278,0.513189,1,0.716547,0.535252,0.0402878,0.709253,0.215037,0.0646876,0.0581443,0.0028777,,,,,0.194245,0.0028777,0.470504,0.479137,0.533333,0.466667,0.0992042,0.152934,0.094964,,,,,0.0057554,0.00431655,0.411511,0.520979,983783,884541,983783,884541,131676,68372.9,43207.4,0,0,0.0978417,34436.3,0.2,0.00719424,0,0.492086,0,2,1,0.716547,0,0.283453,0.0028777,0.194245,0.0028777,0.094964,0.0057554,0.00431655,0.197122,0.214388
"liabhighcosts","0.0019149311919882243","MutOptLiability1",0.211,0,0.211,0.49684,0.738578,0.291374,0.164739,0.0293839,0.475855,0.350771,0.11088,0.0764653,0.00379147,,,,,0.185024,0.000947867,0.0949763,0.0913744,0.48913,0.423913,0.127518,0.135185,0.0636967,,,,,0.00492891,0.00113744,0.031848,0.488095,1017360,932147,1017360,932147,50493.8,24687.5,32933.3,0,0,0.0674882,41947.6,0.189953,0.00208531,0.000379147,0.503318,0,1,0.738578,0.291374,0.261422,0.447204,0.00379147,0.185024,0.000947867,0.0636967,0.00492891,0.00113744,0.0163033,0.015545
"liabhighcosts","0.0019149311919882243","MutOptLiability0",0.5177,0,0.51772,0.501738,0.608823,0.0364676,0.019779,0.0111257,0.352564,0.543269,0.139496,0.0932899,0.00363131,,,,,0.0197018,0.000309047,0.0122846,0.0125937,0.527778,0.490741,0.148257,0.123156,0.0107394,,,,,7.72618E-05,7.72618E-05,0.001932,0.48,1038600,939711,1038600,939711,21692.8,15206.2,20776.7,0,0,0.0143707,45967.7,0.019779,0.000386309,7.72618E-05,0.506374,0,0,0.608823,0.0364676,0.391177,0.572356,0.00363131,0.0197018,0.000309047,0.0107394,7.72618E-05,7.72618E-05,0.0010044,0.0009271
"liabhighcosts","0.0019149311919882243","MutOptLiability-1",0.2135,0,0.21348,0.504934,0.504591,0.000562114,0.000374742,0.000562114,0.555556,0.722222,0.13244,0.146992,0.000374742,,,,,0,0,0.000187371,0.000187371,,,,,0.000187371,,,,,0,0,0,,1035280,949528,1035280,949528,15188.3,12567.3,24281.1,0,0,0.00056211,63888.9,0,0,0,0.507776,0,-1,0.504591,0.000562114,0.495409,0.504028,0.000374742,0,0,0.000187371,0,0,0,0
"liabhighcosts","0.0019149311919882243","MutOptLiability-2",0.0279,0,0.02792,0.492837,0.26361,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1018450,973639,1018450,973639,7908.31,6446.99,33911.2,0,0,0,,0,0,0,0.47851,0,-2,0.26361,0,0.73639,0.26361,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","MutOptLiability-3",0.0008,0,0.0008,0.458333,0,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,45000,0,0,0,,0,0,0,0.45,0,-3,0,0,1,0,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability3",0.0007,0,0.00068,0.558824,1,1,0.882353,0.0588235,0.833333,0.166667,0.0208137,0.0544851,0,,,,,0,0,0.823529,1,,,,,0,,,,,0,0,1,0.647059,959706,830294,959706,830294,210000,69705.9,140294,0,0,0,,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0.352941,0.647059
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability2",0.0137,0,0.01368,0.589181,1,0.51462,0.406433,0.0497076,0.76972,0.250636,0.0569123,0.0631627,0.00584795,,,,,0.0818713,0.00292398,0.383041,0.388889,0.666667,0.361111,0.0755668,0.138968,0.0584795,,,,,0.00292398,0.00877193,0.353801,0.586777,1012200,878901,1012200,878901,108904,25411.8,87804.6,0,0,0.0643275,53787.9,0.0847953,0.0116959,0,1,0,2,1,0.51462,0,0.48538,0.00584795,0.0818713,0.00292398,0.0584795,0.00292398,0.00877193,0.146199,0.207602
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability1",0.1062,0,0.1062,0.62806,0.93823,0.267797,0.151036,0.0297552,0.505952,0.363095,0.105578,0.078765,0.00263653,,,,,0.160452,0.00188324,0.0971751,0.0922787,0.5,0.4375,0.12886,0.133163,0.0632768,,,,,0.00451977,0.00150659,0.033522,0.516854,1034570,910562,1034570,910562,54870.1,3675.14,65432.5,0,0,0.0659134,44666.7,0.164972,0.00338983,0.000753296,1,0,1,0.93823,0.267797,0.0617702,0.670433,0.00263653,0.160452,0.00188324,0.0632768,0.00451977,0.00150659,0.0161959,0.0173258
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability0",0.2622,0,0.26216,0.679331,0.901434,0.0376869,0.0190723,0.0112908,0.344551,0.535256,0.141977,0.0936544,0.0042722,,,,,0.0212084,0.000457736,0.0114434,0.011596,0.5,0.452381,0.130758,0.125473,0.00991761,,,,,0.000152579,0.000152579,0.001526,0.7,1058970,910541,1058970,910541,30489.8,429.636,41030.4,0,0,0.0141898,44265.2,0.021361,0.000610314,0.000152579,1,0,0,0.901434,0.0376869,0.0985658,0.863747,0.0042722,0.0212084,0.000457736,0.00991761,0.000152579,0.000152579,0.00045774,0.0010681
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability-1",0.1084,0,0.1084,0.63567,0.746494,0.00110701,0.000738007,0.00110701,0.555556,0.722222,0.13244,0.146992,0.000738007,,,,,0,0,0.000369004,0.000369004,,,,,0.000369004,,,,,0,0,0,,1052180,925324,1052180,925324,22494.5,26.4453,47818.6,0,0,0.00110701,63888.9,0,0,0,1,0,-1,0.746494,0.00110701,0.253506,0.745387,0.000738007,0,0,0.000369004,0,0,0,0
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability-2",0.0134,0,0.01336,0.560379,0.416168,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1029130,958383,1029130,958383,12485,0,70868.3,0,0,0,,0,0,0,1,0,-2,0.416168,0,0.583832,0.416168,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability-3",0.0004,0,0.00036,0.481481,0,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,100000,0,0,0,,0,0,0,1,0,-3,0,0,1,0,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability3",0.0006,0,0.0006,0.477778,1,1,0.866667,0,0.797619,0.166667,0.0433628,0.0374863,0,,,,,0,0,1,0.933333,,,,,0,,,,,0,0,1,0.333333,928333,861667,928333,861667,210000,138333,0,0,0,0,,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0.666667,0.333333
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability2",0.0141,0,0.01412,0.439566,1,0.912181,0.660057,0.0311615,0.666667,0.189964,0.0701638,0.0546098,0,,,,,0.303116,0.00283286,0.555241,0.566572,0.333333,0.625,0.13466,0.173883,0.130312,,,,,0.00849858,0,0.467422,0.472727,956256,890005,956256,890005,153739,109995,0,0,0,0.130312,25181.2,0.311615,0.00283286,0,0,0,2,1,0.912181,0,0.0878187,0,0.303116,0.00283286,0.130312,0.00849858,0,0.246459,0.220963
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability1",0.1048,0,0.1048,0.363868,0.53626,0.315267,0.178626,0.0290076,0.444898,0.338095,0.116334,0.0741,0.00496183,,,,,0.209924,0,0.0927481,0.090458,0.477273,0.409091,0.126054,0.137391,0.0641221,,,,,0.00534351,0.000763359,0.030153,0.455696,999921,954019,999921,954019,46059.2,45980.6,0,0,0,0.069084,39318.6,0.215267,0.000763359,0,0,0,1,0.53626,0.315267,0.46374,0.220992,0.00496183,0.209924,0,0.0641221,0.00534351,0.000763359,0.0164122,0.0137405
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability0",0.2556,0,0.25556,0.31956,0.308656,0.0352168,0.020504,0.0109563,0.360577,0.551282,0.137016,0.0929254,0.00297386,,,,,0.0181562,0.000156519,0.0131476,0.0136172,0.545455,0.515152,0.159393,0.121681,0.0115824,,,,,0,0,0.002348,0.333333,1017700,969636,1017700,969636,12668.6,30364.4,0,0,0,0.0145563,47670.3,0.0181562,0.000156519,0,0,0,0,0.308656,0.0352168,0.691344,0.273439,0.00297386,0.0181562,0.000156519,0.0115824,0,0,0.00156519,0.0007826
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability-1",0.1051,0,0.10508,0.370067,0.255044,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1017850,974496,1017850,974496,7651.31,25504.4,0,0,0,0,,0,0,0,0,0,-1,0.255044,0,0.744956,0.255044,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability-2",0.0146,0,0.01456,0.430861,0.123626,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1008650,987637,1008650,987637,3708.79,12362.6,0,0,0,0,,0,0,0,0,0,-2,0.123626,0,0.876374,0.123626,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability-3",0.0004,0,0.00044,0.439394,0,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,-3,0,0,1,0,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"liabhighcosts","0.0019149311919882243","PLiabilitySignal 1",0.1896,0,0.18964,0.198938,0.0004219,0.000421852,0.000421852,0,0.5,0.166667,0.159725,0.0245504,0,,,,,0.000210926,0,0.000210926,0.000210926,,,,,0,,,,,0,0,0.000211,1,999988,999946,999988,999946,66.4417,54.3134,6918.37,0,0,0,,0.000210926,0,0,0.0691837,0,-0.374183,0.00042185,0.000421852,0.999578,0,0,0.000210926,0,0,0,0,0,0.0002109
"liabhighcosts","0.0019149311919882243","PLiabilitySignal 2",0.1937,0,0.19372,0.346892,0.0008259,0.000825934,0.000825934,0,,,,,0,,,,,0.000825934,0,0,0,,,,,0,,,,,0,0,0,,999957,999957,999957,999957,86.7231,21.6808,27917.6,0,0,0,,0.000825934,0,0,0.278959,0,-0.118728,0.00082593,0.000825934,0.999174,0,0,0.000825934,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","PLiabilitySignal 3",0.2293,0,0.22928,0.49843,0.993022,0.342987,0.182659,0.0392533,0.293103,0.323351,0.137081,0.0733729,0.0113398,,,,,0.236741,0.00104676,0.0912421,0.0849616,0.547619,0.446429,0.156098,0.137433,0.0664689,,,,,0.00488486,0.000174459,0.022331,0.382812,1028060,910860,1028060,910860,61078.2,44373.5,33455.6,0,0,0.0778088,30474.6,0.241626,0.00122121,0.000523378,0.503489,0,0.00226797,0.993022,0.342987,0.00697837,0.650035,0.0113398,0.236741,0.00104676,0.0664689,0.00488486,0.000174459,0.0137823,0.0085485
"liabhighcosts","0.0019149311919882243","PLiabilitySignal 4",0.1946,0,0.19464,0.655364,0.999589,0.106247,0.0881628,0.0195232,0.789108,0.361477,0.063331,0.0732806,0.00123305,,,,,0.00082203,0.00082203,0.0930949,0.0967941,0.444444,0.448413,0.118373,0.13406,0.0297986,,,,,0.000616523,0.00164406,0.071311,0.530259,1058800,894315,1058800,894315,46886.6,33383.5,26698.3,0,0,0.0310316,73454.7,0.00143855,0.00246609,0,0.724003,0,0.0988492,0.999589,0.106247,0.000411015,0.893342,0.00123305,0.00082203,0.00082203,0.0297986,0.000616523,0.00164406,0.0334977,0.0378134
"liabhighcosts","0.0019149311919882243","PLiabilitySignal 5",0.1927,0,0.19272,0.802615,1,0.0110004,0.00933998,0.00228311,0.82963,0.425926,0.0300971,0.0821983,0,,,,,0,0.000207555,0.0083022,0.0105853,0.833333,0.416667,0.04602,0.121511,0.00332088,,,,,0,0.000207555,0.007264,0.714286,1069030,899225,1069030,899225,31746.6,6690.71,28958.6,0,0,0.00332088,83333.3,0,0.00041511,0,0.940847,0,0.378373,1,0.0110004,0,0.989,0,0,0.000207555,0.00332088,0,0.000207555,0.00207555,0.0051889
"liabhighcosts","0.0019149311919882243","DLiabilitySignal 1",0.1916,0,0.1916,0.19833,0.0430063,0.0430063,0.026096,0.000417537,0.304233,0.166667,0.120313,0.0241448,0.000417537,,,,,0.02881,0,0.0137787,0.0127349,,,,,0.00939457,,,,,0.000208768,0,0.004175,0.2,997554,997060,997554,997060,5386.22,2386.92,7446.76,0,0,0.00981211,16666.7,0.0290188,0,0,0.0697286,0,0.373069,0.0430063,0.0430063,0.956994,0,0.000417537,0.02881,0,0.00939457,0.000208768,0,0.00334029,0.0008351
"liabhighcosts","0.0019149311919882243","DLiabilitySignal 2",0.1892,0,0.18924,0.349468,0.339674,0.33904,0.198267,0.0198689,0.52011,0.187386,0.0960576,0.0641352,0.00317058,,,,,0.205453,0.000634115,0.122596,0.116043,0.489583,0.416667,0.156881,0.167163,0.0426971,,,,,0.00612978,0.000422744,0.080533,0.493438,981931,971779,981931,971779,46290.4,17771.4,36402.8,0,0,0.0458677,20545.3,0.211583,0.00105686,0.000422744,0.285563,0,0.136123,0.339674,0.33904,0.660326,0.000634115,0.00317058,0.205453,0.000634115,0.0426971,0.00612978,0.000422744,0.0407948,0.0397379
"liabhighcosts","0.0019149311919882243","DLiabilitySignal 3",0.2321,0,0.23208,0.498219,0.725957,0.125474,0.0794554,0.0399862,0.57631,0.561124,0.10333,0.0922098,0.00896243,,,,,0.0441227,0.00137883,0.0635988,0.068597,0.508621,0.454023,0.120972,0.125691,0.0504998,,,,,0.000172354,0.00137883,0.018959,0.609091,1038240,926234,1038240,926234,35522.2,36272.3,28810.6,0,0,0.0594623,59420.3,0.0442951,0.00275767,0.000172354,0.491382,0,-0.0098242,0.725957,0.125474,0.274043,0.600483,0.00896243,0.0441227,0.00137883,0.0504998,0.000172354,0.00137883,0.00741124,0.0115477
"liabhighcosts","0.0019149311919882243","DLiabilitySignal 4",0.1934,0,0.19336,0.651255,0.935043,0.000620604,0.000413736,0.000413736,0.555556,0.722222,0.108379,0.123021,0.000206868,,,,,0,0,0.000413736,0.000413736,,,,,0.000413736,,,,,0,0,0,,1065410,906476,1065410,906476,28116.5,23292.1,24391.6,0,0,0.0006206,63888.9,0,0,0,0.735209,0,-0.129913,0.935043,0.000620604,0.0649566,0.934423,0.000206868,0,0,0.000413736,0,0,0,0
"liabhighcosts","0.0019149311919882243","DLiabilitySignal 5",0.1937,0,0.19372,0.804047,0.998348,0.000206484,0.000206484,0.000206484,0.833333,0.833333,0.11427,0.11564,0.000206484,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1069880,900158,1069880,900158,29965.9,6367.09,28133.2,0,0,0.00020648,83333.3,0,0,0,0.935577,0,-0.367128,0.998348,0.000206484,0.00165187,0.998142,0.000206484,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","PDoesntFile",0.3848,0,0.3848,0.274757,0,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,17681.9,0,0,0,,0,0,0,0.176819,0,-0.244595,0,0,1,0,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","P Files",0.6152,0,0.6152,0.643238,1,0.16528,0.0992848,0.0215215,0.531022,0.344096,0.100593,0.0736637,0.00461638,,,,,0.0888166,0.000715215,0.0661248,0.0656697,0.504505,0.445946,0.128736,0.134658,0.0352406,,,,,0.0020156,0.000650195,0.033225,0.506849,1050670,901741,1050670,901741,47590.4,29219.2,29851.1,0,0,0.039857,42441.5,0.0908322,0.00136541,0.000195059,0.710013,0,0.15091,1,0.16528,0,0.83472,0.00461638,0.0888166,0.000715215,0.0352406,0.0020156,0.000650195,0.0163849,0.0168401
"liabhighcosts","0.0019149311919882243","DDoesntAnswer",0.5135,0,0.51352,0.678961,1,0,0,0,,,,,0,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,1070000,900000,1070000,900000,30000,23929,22821.3,0,0,0,,0,0,0,0.76071,0,-0.0237576,1,0,0,1,0,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","D Answers",0.1017,0,0.10168,0.462825,1,1,0.600708,0.130212,0.531022,0.344096,0.100593,0.0736637,0.0279308,,,,,0.537372,0.0043273,0.400079,0.397325,0.504505,0.445946,0.128736,0.134658,0.213218,,,,,0.0121951,0.00393391,0.201023,0.506849,953036,910536,953036,910536,136428,55936.9,65353.7,0,0,0.241149,42441.5,0.549567,0.00826121,0.00118017,0.453973,0,1.03304,1,1,0,0,0.0279308,0.537372,0.0043273,0.213218,0.0121951,0.00393391,0.0991345,0.101888
"liabhighcosts","0.0019149311919882243","Settles1",0.0028,0,0.00284,0.507042,1,1,1,1,0.20892,0.248826,0.233864,0.0729478,1,,,,,0,0,0,0,,,,,0,,,,,0,0,0,,970387,924613,970387,924613,105000,33474.2,70035.2,0,0,1,22887.3,0,0,0,0.549296,0,0.309859,1,1,0,0,1,0,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","DoesntSettle1",0.0988,0,0.09884,0.461554,1,1,0.589235,0.105221,0.554311,0.350984,0.0909574,0.0737155,0,,,,,0.552813,0.00445164,0.411574,0.408741,0.504505,0.445946,0.128736,0.134658,0.219344,,,,,0.0125455,0.00404694,0.206799,0.506849,952537,910132,952537,910132,137331,56582.4,65219.2,0,0,0.219344,45003.1,0.565358,0.00849858,0.00121408,0.451234,0,1.05382,1,1,0,0,0,0.552813,0.00445164,0.219344,0.0125455,0.00404694,0.101983,0.104816
"liabhighcosts","0.0019149311919882243","PAbandons1",0.0546,0,0.05464,0.440459,1,1,0.435578,0.00512445,0.388889,0.166667,0.201359,0.0650363,0,,,,,1,0,0,0,,,,,0,,,,,0,0,0,,947500,947500,947500,947500,105000,29709,66202.4,0,0,0,,1,0,0,0.434114,0,0.912152,1,1,0,0,0,1,0,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","PDoesntAbandon1",0.0442,0,0.0442,0.487632,1,1,0.779186,0.228959,0.554818,0.351549,0.0906191,0.0737421,0,,,,,0,0.00995475,0.920362,0.914027,0.504505,0.445946,0.128736,0.134658,0.490498,,,,,0.0280543,0.00904977,0.462443,0.506849,958764,863937,958764,863937,177299,89803.2,64003.8,0,0,0.490498,45003.1,0.0280543,0.0190045,0.00271493,0.472398,0,1.22896,1,1,0,0,0,0,0.00995475,0.490498,0.0280543,0.00904977,0.228054,0.234389
"liabhighcosts","0.0019149311919882243","DDefaults1",0.0004,0,0.00044,0.484848,1,1,0.636364,0.636364,0.75,0.166667,0.151411,0.08433,0,,,,,0,1,0,0,,,,,0,,,,,0,0,0,,1047500,847500,1047500,847500,105000,70681.8,42954.5,0,0,0,,0,1,0.272727,0.818182,0,0.818182,1,1,0,0,0,0,1,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","DDoesntDefault1",0.0438,0,0.04376,0.48766,1,1,0.780622,0.224863,0.553614,0.352689,0.0902442,0.0736768,0,,,,,0,0,0.929616,0.923218,0.504505,0.445946,0.128736,0.134658,0.49543,,,,,0.0283364,0.00914077,0.467093,0.506849,957872,864103,957872,864103,178026,89995.4,64215.4,0,0,0.49543,45003.1,0.0283364,0.00914077,0,0.468921,0,1.23309,1,1,0,0,0,0,0,0.49543,0.0283364,0.00914077,0.230347,0.236746
"liabhighcosts","0.0019149311919882243","POrDQuits1",0.0551,0,0.05508,0.440813,1,1,0.437182,0.010167,0.62963,0.166667,0.168061,0.0778988,0,,,,,0.992012,0.00798838,0,0,,,,,0,,,,,0,0,0,,948299,946701,948299,946701,105000,30036.3,66016.7,0,0,0,,0.992012,0.00798838,0.00217865,0.437182,0,0.911402,1,1,0,0,0,0.992012,0.00798838,0,0,0,0,0
"liabhighcosts","0.0019149311919882243","Settles2",0.0217,0,0.02168,0.478782,1,1,0.848708,0.223247,0.425277,0.48032,0.0995013,0.0796255,0,,,,,0,0,1,1,0.358333,0.520833,0.110648,0.141657,1,,,,,0,0,0,,970003,879997,970003,879997,150000,74492.6,59255.8,0,0,1,45003.1,0,0,0,0.468635,0,0.861624,1,1,0,0,0,0,0,1,0,0,0,0
"liabhighcosts","0.0019149311919882243","DoesntSettle2",0.0221,0,0.02208,0.496377,1,1,0.713768,0.226449,0.715004,0.192189,0.078603,0.066196,0,,,,,0,0,0.860507,0.847826,0.676471,0.357843,0.150017,0.126423,0,,,,,0.0561594,0.0181159,0.925725,0.506849,945960,848496,945960,848496,205543,105217,69085.1,0,0,0,,0.0561594,0.0181159,0,0.469203,0,1.59783,1,1,0,0,0,0,0,0,0.0561594,0.0181159,0.456522,0.469203
"liabhighcosts","0.0019149311919882243","PAbandons2",0.0012,0,0.00124,0.424731,1,1,0.580645,0.0967742,0.512346,0.17284,0.129018,0.0587192,0,,,,,0,0,1,0.870968,0.666667,0.333333,0.0437484,0.115545,0,,,,,1,0,0,,925000,925000,925000,925000,150000,41129,79032.3,0,0,0,,1,0,0,0.451613,0,1.09677,1,1,0,0,0,0,0,0,1,0,0,0
"liabhighcosts","0.0019149311919882243","PDoesntAbandon2",0.0208,0,0.02084,0.50064,1,1,0.721689,0.234165,0.728548,0.193482,0.0752337,0.0666957,0,,,,,0,0,0.852207,0.846449,0.676768,0.358586,0.153237,0.126753,0,,,,,0,0.0191939,0.980806,0.506849,947207,843944,947207,843944,208848,109031,68493.3,0,0,0,,0,0.0191939,0,0.47025,0,1.62764,1,1,0,0,0,0,0,0,0,0.0191939,0.483685,0.497121
"liabhighcosts","0.0019149311919882243","DDefaults2",0.0004,0,0.0004,0.533333,1,1,0.6,0.7,0.75,0.305556,0.105578,0.0771031,0,,,,,0,0,0.3,1,0.833333,0.5,0.265535,0.114848,0,,,,,0,1,0,,1025000,825000,1025000,825000,150000,95000,60000,0,0,0,,0,1,0,0.8,0,1.2,1,1,0,0,0,0,0,0,0,1,0,0
"liabhighcosts","0.0019149311919882243","DDoesntDefault2",0.0204,0,0.02044,0.5,1,1,0.72407,0.225049,0.728224,0.191792,0.0747762,0.0665388,0,,,,,0,0,0.863014,0.843444,0.671875,0.354167,0.149728,0.127125,0,,,,,0,0,1,0.506849,945685,844315,945685,844315,210000,109305,68659.5,0,0,0,,0,0,0,0.463796,0,1.63601,1,1,0,0,0,0,0,0,0,0,0.493151,0.506849
