"OptionSet","Exploit","Filter","All","Trial","PWinsAtTrial","DWinsAtTrial","TrialDamages","PWelfare","DWelfare","LiabStr 1","LiabStrPct 1","LiabStr 2","LiabStrPct 2","LiabStr 3","LiabStrPct 3","LiabStr 4","LiabStrPct 4","LiabStr 5","LiabStrPct 5","DamStr 1","DamStr 2","DamStr 3","DamStr 4","DamStr 5","PLiabilitySignal 1","PLiabilitySignal 2","PLiabilitySignal 3","PLiabilitySignal 4","PLiabilitySignal 5","DLiabilitySignal 1","DLiabilitySignal 2","DLiabilitySignal 3","DLiabilitySignal 4","DLiabilitySignal 5"
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 2 Dam 5",0.038,1,0.211802,0.788198,28530,1007060,892941,0.232877,0.0440942,0.469968,0.109394,0.290832,0.040292,0.00632244,0.00149514,0,0,0,0,0.00632244,0.191781,0.801897,0.256059,0.393045,0.264489,0.081138,0.0052687,0,1,0,0,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 3 Dam 1",0.0461,1,0.502168,0.497832,31765,1013530,886471,0.00520382,0.00119713,0.136167,0.0385087,0.699913,0.11781,0.152645,0.0438575,0.00607112,0.00138669,0.787511,0.207285,0.00520382,0,0,0.028621,0.229835,0.496964,0.208153,0.0364267,0,0,1,0,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 3 Dam 2",0.0449,1,0.502674,0.497326,38525,1027050,872951,0.00534759,0.00119713,0.14082,0.038754,0.695187,0.113869,0.154189,0.0431099,0.00445633,0.000990491,0.194296,0.605169,0.194296,0.00623886,0,0.0320856,0.258467,0.475936,0.191622,0.0418895,0,0,1,0,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 3 Dam 3",0.0462,1,0.49827,0.50173,48378,1046760,853245,0.00432526,0.000997606,0.145329,0.0412068,0.705017,0.118978,0.137543,0.0396212,0.00778547,0.00178288,0.00519031,0.200692,0.58391,0.200692,0.00951557,0.0553633,0.205882,0.431661,0.266436,0.0406574,0,0,1,0,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 3 Dam 4",0.0471,1,0.508489,0.491511,60483.9,1070970,829033,0.0101868,0.00239425,0.155348,0.0448859,0.695246,0.119562,0.129032,0.0378769,0.0101868,0.00237718,0,0.00594228,0.205433,0.587436,0.201188,0.0390492,0.217317,0.434635,0.264856,0.0441426,0,0,1,0,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 3 Dam 5",0.0471,1,0.502547,0.497453,67317.5,1084630,815366,0.00679117,0.00159617,0.156197,0.0451312,0.677419,0.116496,0.15365,0.0451034,0.00594228,0.00138669,0,0,0.00509338,0.208829,0.786078,0.0398981,0.218166,0.429542,0.265705,0.0466893,0,0,1,0,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 4 Dam 1",0.038,1,0.771819,0.228181,49158.8,1048320,851683,0,0,0.00630915,0.00147167,0.275499,0.0382482,0.499474,0.118365,0.218717,0.0412044,0.799159,0.189274,0.0115668,0,0,0.00315457,0.0788644,0.279706,0.353312,0.284963,0,0,0,1,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 4 Dam 2",0.0371,1,0.779935,0.220065,60113.3,1070230,829774,0,0,0.0021575,0.000490557,0.29342,0.039708,0.474649,0.109644,0.229773,0.0421949,0.204962,0.567422,0.214671,0.0118662,0.00107875,0.0021575,0.0733549,0.278317,0.375405,0.270766,0,0,0,1,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 4 Dam 3",0.0382,1,0.775681,0.224319,77437.1,1104870,795127,0,0,0.00419287,0.000981114,0.281971,0.0392701,0.504193,0.11986,0.209644,0.0396197,0.00838574,0.18239,0.607966,0.194969,0.00628931,0.00419287,0.0712788,0.290356,0.387841,0.246331,0,0,0,1,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 4 Dam 4",0.0392,1,0.776302,0.223698,92288,1134580,765425,0,0,0.00306435,0.000735835,0.288049,0.0411679,0.48621,0.118615,0.222676,0.0431854,0,0.00306435,0.229826,0.560776,0.206333,0.0020429,0.0633299,0.251277,0.411645,0.271706,0,0,0,1,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 4 Dam 5",0.0395,1,0.777102,0.222898,104635,1159270,740730,0,0,0.00202634,0.000490557,0.31307,0.0451095,0.500507,0.1231,0.184397,0.0360539,0,0,0.00810537,0.199595,0.7923,0.00303951,0.0719352,0.285714,0.366768,0.272543,0,0,0,1,0
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 5 Dam 1",0.039,1,0.967213,0.0327869,62346.3,1074690,825308,0,0,0,0,0.00614754,0.000875912,0.144467,0.0351358,0.849385,0.164223,0.809426,0.183402,0.00717213,0,0,0,0.00102459,0.0368852,0.224385,0.737705,0,0,0,0,1
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 5 Dam 2",0.039,1,0.951795,0.0482051,74923.1,1099850,800155,0,0,0,0,0.0112821,0.00160584,0.167179,0.040618,0.821538,0.158677,0.21641,0.58359,0.191795,0.00820513,0,0,0.00307692,0.0430769,0.25641,0.697436,0,0,0,0,1
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 5 Dam 3",0.0385,1,0.961578,0.0384216,96443.4,1142890,757114,0,0,0,0,0.0124611,0.00175182,0.154725,0.0371293,0.832814,0.158875,0.00623053,0.21703,0.568017,0.203531,0.00519211,0,0.00311526,0.0384216,0.245067,0.713396,0,0,0,0,1
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 5 Dam 4",0.0378,1,0.963002,0.0369979,114799,1179600,720403,0,0,0,0,0.00845666,0.00116788,0.198732,0.0468477,0.792812,0.148574,0,0.00739958,0.227273,0.553911,0.211416,0,0.00422833,0.0581395,0.317125,0.620507,0,0,0,0,1
"shootoutbasecosts","0.0003574806892847582","DSignal Liab 5 Dam 5",0.0381,1,0.961134,0.0388655,131066,1212130,687869,0,0,0,0,0.00630252,0.000875912,0.148109,0.0351358,0.845588,0.159469,0,0,0.00735294,0.182773,0.809874,0,0.00210084,0.0441176,0.301471,0.652311,0,0,0,0,1
"shootoutbasecosts","0.0003574806892847582","LiabStr 1",0.2005,1,0.0151636,0.984836,1536.31,953072,946928,1,1,0,0,0,0,0,0,0,0,0.194533,0.194533,0.206504,0.210894,0.193536,0.791899,0.201915,0.00618516,0,0,0.789306,0.203312,0.00738228,0,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 1 DamStr 1",0.039,1,0.0123077,0.987692,743.59,951486,948514,1,0.194533,0,0,0,0,0,0,0,0,1,0,0,0,0,0.786667,0.208205,0.00512821,0,0,0.789744,0.205128,0.00512821,0,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 1 DamStr 2",0.039,1,0.0184615,0.981538,1410.26,952820,947180,1,0.194533,0,0,0,0,0,0,0,0,0,1,0,0,0,0.732308,0.259487,0.00820513,0,0,0.792821,0.202051,0.00512821,0,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 1 DamStr 3",0.0414,1,0.0144928,0.985507,1376.81,952753,947247,1,0.206504,0,0,0,0,0,0,0,0,0,0,1,0,0,0.807729,0.181643,0.010628,0,0,0.805797,0.188406,0.0057971,0,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 1 DamStr 4",0.0423,1,0.013245,0.986755,1702.93,953405,946595,1,0.210894,0,0,0,0,0,0,0,0,0,0,0,1,0,0.817408,0.177862,0.00473037,0,0,0.798486,0.191107,0.0104068,0,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 1 DamStr 5",0.0388,1,0.0175258,0.982474,2448.45,954896,945104,1,0.193536,0,0,0,0,0,0,0,0,0,0,0,0,1,0.812371,0.185567,0.00206186,0,0,0.757732,0.231959,0.0103093,0,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 2",0.1631,1,0.126073,0.873927,12582.8,975165,924835,0,0,1,1,0,0,0,0,0,0,0.204562,0.207751,0.195732,0.193525,0.19843,0.198675,0.601913,0.193279,0.00613196,0,0.206524,0.580819,0.208487,0.00416973,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 2 DamStr 1",0.0334,1,0.133094,0.866906,8033.57,966066,933934,0,0,1,0.204562,0,0,0,0,0,0,1,0,0,0,0,0.173861,0.6247,0.190647,0.0107914,0,0.209832,0.604317,0.181055,0.00479616,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 2 DamStr 2",0.0339,1,0.123967,0.876033,9297.52,968594,931406,0,0,1,0.207751,0,0,0,0,0,0,0,1,0,0,0,0.18536,0.606848,0.200708,0.00708383,0,0.186541,0.596222,0.211334,0.00590319,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 2 DamStr 3",0.0319,1,0.125313,0.874687,13032.6,976064,923936,0,0,1,0.195732,0,0,0,0,0,0,0,0,1,0,0,0.269424,0.542607,0.180451,0.0075188,0,0.225564,0.582707,0.185464,0.00626566,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 2 DamStr 4",0.0316,1,0.119138,0.880862,14733.8,979467,920533,0,0,1,0.193525,0,0,0,0,0,0,0,0,0,1,0,0.178707,0.622307,0.196451,0.00253485,0,0.197719,0.551331,0.249683,0.00126743,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 2 DamStr 5",0.0324,1,0.128554,0.871446,18170.6,986340,913660,0,0,1,0.19843,0,0,0,0,0,0,0,0,0,0,1,0.187886,0.611867,0.197775,0.00247219,0,0.213844,0.567367,0.216316,0.00247219,0
"shootoutbasecosts","0.0003574806892847582","LiabStr 3",0.274,1,0.502482,0.497518,49189.8,1048380,851621,0,0,0,0,1,1,0,0,0,0,0.189197,0.20073,0.203796,0.203212,0.203066,0.00554745,0.203358,0.575474,0.209781,0.00583942,0.0059854,0.197518,0.586715,0.203504,0.00627737
"shootoutbasecosts","0.0003574806892847582","LiabStr 3 DamStr 1",0.0518,1,0.499228,0.500772,28954.5,1007910,892092,0,0,0,0,1,0.189197,0,0,0,0,1,0,0,0,0,0.00540123,0.223765,0.597222,0.165123,0.00848765,0.00308642,0.183642,0.600309,0.206019,0.00694444
"shootoutbasecosts","0.0003574806892847582","LiabStr 3 DamStr 2",0.055,1,0.513455,0.486545,38309.1,1026620,873383,0,0,0,0,1,0.20073,0,0,0,0,0,1,0,0,0,0.00436364,0.248727,0.605818,0.138182,0.00290909,0.00436364,0.214545,0.592,0.182545,0.00654545
"shootoutbasecosts","0.0003574806892847582","LiabStr 3 DamStr 3",0.0558,1,0.474212,0.525788,45200.6,1040400,859600,0,0,0,0,1,0.203796,0,0,0,0,0,0,1,0,0,0.00501433,0.204155,0.583811,0.202006,0.00501433,0.00787966,0.181232,0.58596,0.219914,0.00501433
"shootoutbasecosts","0.0003574806892847582","LiabStr 3 DamStr 4",0.0557,1,0.517241,0.482759,61637.9,1073270,826725,0,0,0,0,1,0.203212,0,0,0,0,0,0,0,1,0,0.00574713,0.168822,0.513649,0.306034,0.00574713,0.00502874,0.219109,0.576868,0.192529,0.00646552
"shootoutbasecosts","0.0003574806892847582","LiabStr 3 DamStr 5",0.0556,1,0.508267,0.491733,70345.1,1090690,809311,0,0,0,0,1,0.203066,0,0,0,0,0,0,0,0,1,0.00718907,0.173257,0.57872,0.233645,0.00718907,0.00934579,0.188354,0.579439,0.216391,0.00647017
"shootoutbasecosts","0.0003574806892847582","LiabStr 4",0.1605,1,0.86145,0.13855,86026.7,1122050,777948,0,0,0,0,0,0,1,1,0,0,0.202342,0.188139,0.207326,0.194119,0.208074,0,0.00822327,0.199601,0.58759,0.204585,0.00024919,0.00573137,0.209569,0.589584,0.194867
"shootoutbasecosts","0.0003574806892847582","LiabStr 4 DamStr 1",0.0325,1,0.849754,0.150246,51693.3,1053390,846614,0,0,0,0,0,0,1,0.202342,0,0,1,0,0,0,0,0,0.00738916,0.221675,0.581281,0.189655,0,0.00615764,0.230296,0.578818,0.184729
"shootoutbasecosts","0.0003574806892847582","LiabStr 4 DamStr 2",0.0302,1,0.862252,0.137748,66457,1082910,817087,0,0,0,0,0,0,1,0.188139,0,0,0,1,0,0,0,0,0.00927152,0.213245,0.582781,0.194702,0,0.00794702,0.205298,0.576159,0.210596
"shootoutbasecosts","0.0003574806892847582","LiabStr 4 DamStr 3",0.0333,1,0.858173,0.141827,84825.7,1119650,780349,0,0,0,0,0,0,1,0.207326,0,0,0,0,1,0,0,0,0.00841346,0.155048,0.615385,0.221154,0,0.00480769,0.200721,0.608173,0.186298
"shootoutbasecosts","0.0003574806892847582","LiabStr 4 DamStr 4",0.0312,1,0.874198,0.125802,105648,1161300,738704,0,0,0,0,0,0,1,0.194119,0,0,0,0,0,1,0,0,0.00513479,0.188703,0.626444,0.179718,0.0012837,0.00256739,0.198973,0.594352,0.202824
"shootoutbasecosts","0.0003574806892847582","LiabStr 4 DamStr 5",0.0334,1,0.863473,0.136527,120000,1190000,710001,0,0,0,0,0,0,1,0.208074,0,0,0,0,0,0,1,0,0.0107784,0.220359,0.534132,0.234731,0,0.00718563,0.211976,0.589222,0.191617
"shootoutbasecosts","0.0003574806892847582","LiabStr 5",0.2019,1,0.987124,0.0128764,98004.2,1146010,753993,0,0,0,0,0,0,0,0,1,1,0.213154,0.196513,0.200872,0.18958,0.199881,0,0.000198098,0.00633914,0.204041,0.789422,0,0,0.00792393,0.202258,0.789818
"shootoutbasecosts","0.0003574806892847582","LiabStr 5 DamStr 1",0.043,1,0.988848,0.0111524,60106.9,1070210,829787,0,0,0,0,0,0,0,0,1,0.213154,1,0,0,0,0,0,0,0.00464684,0.149628,0.845725,0,0,0.010223,0.201673,0.788104
"shootoutbasecosts","0.0003574806892847582","LiabStr 5 DamStr 2",0.0397,1,0.989919,0.0100806,77091.7,1104180,795817,0,0,0,0,0,0,0,0,1,0.196513,0,1,0,0,0,0,0.00100806,0.00907258,0.199597,0.790323,0,0,0.00403226,0.193548,0.802419
"shootoutbasecosts","0.0003574806892847582","LiabStr 5 DamStr 3",0.0406,1,0.983235,0.0167653,99013.8,1148030,751973,0,0,0,0,0,0,0,0,1,0.200872,0,0,1,0,0,0,0,0.00493097,0.189349,0.80572,0,0,0.00788955,0.20217,0.789941
"shootoutbasecosts","0.0003574806892847582","LiabStr 5 DamStr 4",0.0383,1,0.986416,0.0135841,119096,1188190,711809,0,0,0,0,0,0,0,0,1,0.18958,0,0,0,1,0,0,0,0.00940439,0.251829,0.738767,0,0,0.0114943,0.220481,0.768025
"shootoutbasecosts","0.0003574806892847582","LiabStr 5 DamStr 5",0.0404,1,0.987116,0.012884,137958,1225920,674084,0,0,0,0,0,0,0,0,1,0.199881,0,0,0,0,1,0,0,0.00396432,0.235877,0.760159,0,0,0.00594648,0.194252,0.799802
"soallroundsbasecosts","0.00029162741032267534","All",1,1,0.49556,0.50444,48762,1047520,852477,0.19816,1,0.16628,1,0.27896,1,0.16032,1,0.19628,1,0.2032,0.198,0.2036,0.19656,0.19864,0.19248,0.19624,0.23008,0.19224,0.18896,0.19112,0.1986,0.23176,0.19268,0.18584
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 1 Dam 1",0.0358,1,0.0324385,0.967562,1929.53,953858,946142,0.821029,0.148163,0.171141,0.0368054,0.00782998,0.00100373,0,0,0,0,0.806488,0.186801,0.00671141,0,0,1,0,0,0,0,0.675615,0.266219,0.057047,0.00111857,0
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 1 Dam 2",0.0375,1,0.0341515,0.965848,2588.05,955175,944825,0.822839,0.155632,0.171825,0.0387299,0.00533618,0.000716949,0,0,0,0,0.198506,0.559232,0.236926,0.00533618,0,1,0,0,0,0,0.696905,0.258271,0.0426894,0.00106724,0.00106724
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 1 Dam 3",0.039,1,0.0410256,0.958974,4179.49,958358,941642,0.784615,0.154421,0.204103,0.0478711,0.0112821,0.00157729,0,0,0,0,0.00923077,0.162051,0.648205,0.17641,0.00410256,1,0,0,0,0,0.647179,0.29641,0.0553846,0.00102564,0
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 1 Dam 4",0.0408,1,0.0245339,0.975466,2821.39,955642,944358,0.812561,0.167138,0.180569,0.0442627,0.00686948,0.00100373,0,0,0,0,0,0.00490677,0.227674,0.566241,0.201178,1,0,0,0,0,0.694799,0.260059,0.0451423,0,0
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 1 Dam 5",0.0395,1,0.0385005,0.961499,5116.51,960232,939768,0.83384,0.166128,0.161094,0.0382487,0.00506586,0.000716949,0,0,0,0,0,0,0.00303951,0.190476,0.806484,1,0,0,0,0,0.696049,0.261398,0.0405268,0.00202634,0
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 2 Dam 1",0.0421,1,0.239316,0.760684,14743.6,979486,920514,0.195632,0.0415826,0.498575,0.126293,0.301045,0.0454545,0.00474834,0.0012475,0,0,0.783476,0.215575,0.000949668,0,0,0,1,0,0,0,0.248813,0.433998,0.244065,0.0683761,0.00474834
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 2 Dam 2",0.0414,1,0.212766,0.787234,16150.9,982301,917699,0.22147,0.0462253,0.490329,0.121963,0.283366,0.0420132,0.00483559,0.0012475,0,0,0.192456,0.601547,0.199226,0.00676983,0,0,1,0,0,0,0.261122,0.397485,0.281431,0.0580271,0.00193424
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 2 Dam 3",0.0413,1,0.213178,0.786822,20082.4,990164,909836,0.205426,0.0427937,0.485465,0.12052,0.305233,0.0451678,0.00387597,0.000998004,0,0,0.00872093,0.228682,0.570736,0.187984,0.00387597,0,1,0,0,0,0.255814,0.39438,0.264535,0.0843023,0.000968992
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 2 Dam 4",0.0348,1,0.226697,0.773303,26841.2,1003680,896319,0.201381,0.035325,0.501726,0.104883,0.29229,0.036421,0.00460299,0.000998004,0,0,0,0.0103567,0.210587,0.555811,0.223245,0,1,0,0,0,0.243959,0.398159,0.27733,0.0805524,0
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 2 Dam 5",0.0367,1,0.206972,0.793028,28322.4,1006640,893356,0.187364,0.0347194,0.53159,0.117392,0.275599,0.0362776,0.00544662,0.0012475,0,0,0,0,0.0119826,0.198257,0.78976,0,1,0,0,0,0.246187,0.399782,0.263617,0.0904139,0
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 3 Dam 1",0.0467,1,0.507705,0.492295,31399.8,1012800,887201,0.00342466,0.000807428,0.150685,0.0423382,0.689212,0.115429,0.149829,0.0436627,0.00684932,0.00163032,0.787671,0.20976,0.00256849,0,0,0,0,1,0,0,0.0419521,0.22089,0.455479,0.237158,0.0445205
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 3 Dam 2",0.0478,1,0.478224,0.521776,36641.5,1023280,876718,0.0108878,0.00262414,0.143216,0.0411354,0.710218,0.121594,0.128978,0.0384232,0.00670017,0.00163032,0.230318,0.565327,0.19598,0.00837521,0,0,0,1,0,0,0.0510888,0.224456,0.454774,0.235343,0.0343384
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 3 Dam 3",0.0448,1,0.502234,0.497766,49731.9,1049460,850537,0.00536193,0.00121114,0.141197,0.0380082,0.711349,0.114138,0.142091,0.0396707,0,0,0.00893655,0.219839,0.548704,0.218945,0.00357462,0,0,1,0,0,0.0393208,0.218052,0.484361,0.227882,0.0303843
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 3 Dam 4",0.044,1,0.494086,0.505914,58052.8,1066100,833895,0.0100091,0.00222043,0.142857,0.0377676,0.704277,0.110984,0.138308,0.0379242,0.00454959,0.00101895,0,0.00272975,0.202002,0.585077,0.210191,0,0,1,0,0,0.0418562,0.235669,0.475887,0.212921,0.033667
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 3 Dam 5",0.0469,1,0.494027,0.505973,66211.6,1082420,817578,0.00426621,0.00100929,0.139078,0.039211,0.723549,0.121594,0.12884,0.0376747,0.00426621,0.00101895,0,0,0.00255973,0.199659,0.797782,0,0,1,0,0,0.0383959,0.231229,0.483788,0.208191,0.0383959
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 4 Dam 1",0.0358,1,0.789062,0.210937,50558,1051120,848885,0,0,0.00558036,0.00120279,0.264509,0.0339834,0.508929,0.113772,0.220982,0.0403505,0.791295,0.202009,0.00669643,0,0,0,0,0,1,0,0.00446429,0.0881696,0.262277,0.381696,0.263393
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 4 Dam 2",0.0343,1,0.801634,0.198366,62748,1075490,824505,0,0,0.00583431,0.00120279,0.23804,0.0292515,0.546091,0.116766,0.210035,0.0366823,0.184364,0.597433,0.213536,0.00466744,0,0,0,0,1,0,0.00116686,0.0606768,0.249708,0.418903,0.269545
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 4 Dam 3",0.0389,1,0.768756,0.231244,78031.9,1106060,793937,0,0,0.00513875,0.00120279,0.294964,0.0411529,0.501542,0.121756,0.198356,0.0393316,0.00513875,0.171634,0.571429,0.239466,0.012333,0,0,0,1,0,0.00513875,0.0822199,0.284687,0.391572,0.236382
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 4 Dam 4",0.042,1,0.773549,0.226451,93220.7,1136440,763559,0,0,0.00285442,0.000721674,0.327307,0.0493261,0.457659,0.12001,0.212179,0.0454453,0,0.00285442,0.171265,0.627973,0.197907,0,0,0,1,0,0.00285442,0.074215,0.299715,0.370124,0.253092
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 4 Dam 5",0.0412,1,0.766764,0.233236,102308,1154620,745385,0,0,0.000971817,0.000240558,0.323615,0.0477488,0.478134,0.122754,0.197279,0.0413695,0,0,0.00291545,0.226433,0.770651,0,0,0,1,0,0.00194363,0.0826045,0.289602,0.360544,0.265306
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 5 Dam 1",0.0418,1,0.970307,0.0296935,62811.3,1075620,824378,0,0,0,0,0.00862069,0.00129051,0.164751,0.0429142,0.826628,0.175871,0.783525,0.208812,0.00766284,0,0,0,0,0,0,1,0,0.00191571,0.0450192,0.272031,0.681034
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 5 Dam 2",0.0404,1,0.951437,0.0485629,74702.7,1099400,800596,0,0,0,0,0.00792864,0.00114712,0.157582,0.0396707,0.83449,0.171592,0.229931,0.574827,0.191278,0.00396432,0,0,0,0,0,1,0,0.00099108,0.0297324,0.279485,0.689792
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 5 Dam 3",0.0376,1,0.961702,0.0382979,95478.7,1140960,759043,0,0,0,0,0.00531915,0.000716949,0.179787,0.0421657,0.814894,0.156104,0.00425532,0.176596,0.644681,0.171277,0.00319149,0,0,0,0,1,0,0.00319149,0.0574468,0.265957,0.673404
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 5 Dam 4",0.0346,1,0.968786,0.0312139,116763,1183530,716475,0,0,0,0,0.00346821,0.000430169,0.175723,0.0379242,0.820809,0.144691,0,0.00693642,0.220809,0.574566,0.197688,0,0,0,0,1,0.00115607,0.00231214,0.0473988,0.272832,0.676301
"soallroundsbasecosts","0.00029162741032267534","PSignal Liab 5 Dam 5",0.0346,1,0.968822,0.0311778,130716,1211430,688569,0,0,0,0,0.00692841,0.000860338,0.181293,0.0391717,0.811778,0.143265,0,0,0.0034642,0.210162,0.786374,0,0,0,0,1,0,0.0034642,0.0473441,0.294457,0.654734
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 1 Dam 1",0.0358,1,0.0335196,0.96648,2067.04,954133,945867,0.810056,0.146346,0.18324,0.0394515,0.00670391,0.000860338,0,0,0,0,0.787709,0.202235,0.0100559,0,0,0.669274,0.277095,0.052514,0.00111732,0,1,0,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 1 Dam 2",0.0411,1,0.0447907,0.955209,3651.41,957302,942698,0.791626,0.16411,0.199611,0.0493144,0.00876339,0.00129051,0,0,0,0,0.189873,0.5852,0.216164,0.00876339,0,0.644596,0.292113,0.0584226,0.00486855,0,1,0,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 1 Dam 3",0.0394,1,0.0415822,0.958418,3879.31,957758,942242,0.796146,0.158458,0.193712,0.0459466,0.010142,0.0014339,0,0,0,0,0.00811359,0.189655,0.587221,0.207911,0.00709939,0.689655,0.247465,0.0588235,0.0040568,0,1,0,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 1 Dam 4",0.0378,1,0.0275132,0.972487,3333.33,956666,943334,0.839153,0.160073,0.153439,0.0348809,0.00740741,0.00100373,0,0,0,0,0,0.0021164,0.213757,0.565079,0.219048,0.731217,0.221164,0.0444444,0.0021164,0.0010582,1,0,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 1 Dam 5",0.037,1,0.0367568,0.963243,5081.08,960161,939839,0.832432,0.15543,0.161081,0.0358432,0.00648649,0.000860338,0,0,0,0,0,0,0.00972973,0.175135,0.815135,0.703784,0.251892,0.0410811,0.00324324,0,1,0,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 2 Dam 1",0.041,1,0.224172,0.775828,13937.6,977874,922126,0.204678,0.04239,0.506823,0.12509,0.285575,0.0420132,0.00292398,0.000748503,0,0,0.800195,0.196881,0.00292398,0,0,0.237817,0.454191,0.238791,0.0672515,0.00194932,0,1,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 2 Dam 2",0.0388,1,0.231959,0.768041,18170.1,986339,913661,0.228866,0.0448123,0.472165,0.110176,0.295876,0.0411529,0.00309278,0.000748503,0,0,0.218557,0.579381,0.196907,0.00515464,0,0.270103,0.398969,0.268041,0.0628866,0,0,1,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 2 Dam 3",0.0416,1,0.236766,0.763234,23099.1,996197,903803,0.172281,0.0361324,0.510106,0.127496,0.308951,0.0460281,0.00866218,0.00224551,0,0,0.012512,0.185756,0.600577,0.194418,0.00673725,0.256015,0.388835,0.262753,0.0875842,0.00481232,0,1,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 2 Dam 4",0.0384,1,0.225806,0.774194,26248.7,1002500,897504,0.191467,0.0371417,0.515088,0.119076,0.290323,0.0400057,0.00312175,0.000748503,0,0,0,0.00208117,0.221644,0.554631,0.221644,0.259105,0.387097,0.279917,0.0728408,0.00104058,0,1,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 2 Dam 5",0.0388,1,0.230134,0.769866,31011.4,1012020,887978,0.241486,0.0472346,0.4613,0.107529,0.293086,0.0407227,0.00412797,0.000998004,0,0,0,0,0.00412797,0.195046,0.800826,0.27967,0.370485,0.261094,0.0856553,0.00309598,0,1,0,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 3 Dam 1",0.0458,1,0.505677,0.494323,31484.7,1012970,887031,0.00786026,0.00181671,0.147598,0.0406543,0.689956,0.113278,0.148472,0.0424152,0.00611354,0.00142653,0.79476,0.198253,0.0069869,0,0,0.0323144,0.227074,0.48821,0.213974,0.0384279,0,0,1,0,0
"soallroundsbasecosts","0.00029162741032267534","DSignal Liab 3 Dam 2",0.0457,1,0.499563,0.500437,37948.4,1025900,874104,0.0131234,0.00302786,0.147857,0.0406543,0.703412,0.115285,0.126859,0.0361776,0.00874891,0.00203791,0.216973,0.585302,0.191601,0.00612423,0,0.0463692,0.248469,0.476815,0.192476,0.0358705,0,0,1,0,0
